incident_id,actor,action,location,time_period,severity,contributing_factor
383,Worker-C0,left valve open,Bay-2,early-afternoon,high,time-pressure
384,Worker-D3,ignored alarm,Bay-2,mid-morning,critical,procedural-gap
385,Worker-E2,stored improperly,Roof-Access,late-morning,minor,weather-conditions
386,Worker-F4,misread gauge,Storage-East,early-afternoon,minor,supervision-lapse
387,Worker-F0,misread gauge,Yard-Exterior,early-afternoon,moderate,supervision-lapse
388,Worker-F3,dropped container,Bay-1,night,minor,equipment-malfunction
389,Worker-C1,ignored alarm,Corridor-North,late-morning,moderate,weather-conditions
390,Worker-C3,bypassed lock,Corridor-North,mid-morning,minor,equipment-malfunction
391,Worker-E0,skipped inspection,Bay-2,late-afternoon,high,communication-failure
392,Worker-F3,disabled sensor,Bay-5,mid-morning,critical,supervision-lapse
393,Worker-A3,exceeded load limit,Corridor-South,night,low,supervision-lapse
394,Worker-F1,entered restricted zone,Roof-Access,early-afternoon,moderate,understaffing
395,Worker-D0,exceeded load limit,Bay-5,noon,minor,poor-lighting
396,Worker-C0,stored improperly,Yard-Exterior,noon,critical,time-pressure
397,Worker-D3,tripped over cable,Basement-Pump,early-afternoon,high,communication-failure
398,Worker-D4,bypassed lock,Corridor-South,early-afternoon,high,equipment-malfunction
399,Worker-B2,forgot PPE,Corridor-North,noon,low,inadequate-training
400,Worker-D1,mixed chemicals,Bay-4,mid-morning,minor,complacency
401,Worker-B1,disabled sensor,Corridor-North,evening,critical,understaffing
402,Worker-E3,crossed barrier,Corridor-North,early-afternoon,low,weather-conditions
403,Worker-A3,blocked exit path,Bay-4,late-afternoon,minor,supervision-lapse
404,Worker-E3,mixed chemicals,Corridor-North,evening,moderate,understaffing
405,Worker-E1,removed guard,Corridor-North,early-morning,low,weather-conditions
406,Worker-F0,used wrong tool,Storage-West,night,minor,distraction
407,Worker-F1,overloaded circuit,Bay-4,mid-morning,moderate,poor-lighting
408,Worker-F2,misread gauge,Corridor-North,early-morning,low,equipment-malfunction
409,Worker-A3,used wrong tool,Bay-1,evening,low,communication-failure
410,Worker-C4,crossed barrier,Bay-3,noon,low,fatigue
411,Worker-E2,crossed barrier,Control-Room,night,critical,equipment-malfunction
412,Worker-F2,misread gauge,Corridor-South,mid-morning,minor,procedural-gap
413,Worker-F4,tripped over cable,Bay-3,evening,critical,inadequate-training
414,Worker-A2,used wrong tool,Control-Room,early-afternoon,minor,fatigue
415,Worker-C0,misread gauge,Storage-West,noon,moderate,poor-lighting
416,Worker-F0,ignored alarm,Corridor-North,night,critical,poor-lighting
417,Worker-B2,overloaded circuit,Bay-1,noon,moderate,procedural-gap
418,Worker-B2,dropped container,Corridor-South,late-afternoon,minor,understaffing
419,Worker-A3,mixed chemicals,Bay-1,noon,low,supervision-lapse
420,Worker-A4,disabled sensor,Corridor-South,night,critical,weather-conditions
421,Worker-B0,skipped inspection,Bay-2,late-morning,high,distraction
422,Worker-A2,ignored alarm,Bay-2,evening,high,inadequate-training
423,Worker-B0,crossed barrier,Bay-3,mid-morning,high,weather-conditions
424,Worker-E1,disabled sensor,Corridor-North,noon,critical,procedural-gap
425,Worker-E2,forgot PPE,Corridor-North,late-afternoon,minor,understaffing
426,Worker-D0,disabled sensor,Bay-1,night,high,weather-conditions
427,Worker-D4,spilled solvent,Basement-Pump,early-afternoon,high,equipment-malfunction
428,Worker-B2,overloaded circuit,Bay-4,night,high,fatigue
429,Worker-E4,blocked exit path,Control-Room,late-afternoon,low,weather-conditions
430,Worker-B1,dropped container,Bay-5,night,high,time-pressure
431,Worker-D4,tripped over cable,Roof-Access,late-afternoon,high,fatigue
432,Worker-E2,started machine early,Roof-Access,mid-morning,minor,communication-failure
433,Worker-A1,removed guard,Bay-1,late-morning,moderate,poor-lighting
434,Worker-F4,left valve open,Bay-2,evening,moderate,time-pressure
435,Worker-C0,exceeded load limit,Control-Room,noon,critical,poor-lighting
436,Worker-B4,disabled sensor,Yard-Exterior,early-morning,low,time-pressure
437,Worker-D2,mixed chemicals,Bay-3,late-afternoon,low,time-pressure
438,Worker-A2,forgot PPE,Loading-Dock,noon,minor,communication-failure
439,Worker-A2,tripped over cable,Corridor-South,mid-morning,moderate,inadequate-training
440,Worker-C3,blocked exit path,Bay-2,night,low,procedural-gap
441,Worker-A1,dropped container,Bay-4,evening,minor,time-pressure
442,Worker-C3,blocked exit path,Bay-3,late-morning,minor,time-pressure
443,Worker-E4,mixed chemicals,Bay-5,mid-morning,critical,inadequate-training
444,Worker-A3,exceeded load limit,Bay-4,early-afternoon,high,supervision-lapse
445,Worker-F2,mixed chemicals,Yard-Exterior,late-afternoon,high,inadequate-training
446,Worker-F3,ignored alarm,Roof-Access,late-morning,low,supervision-lapse
447,Worker-E2,stored improperly,Yard-Exterior,late-morning,critical,equipment-malfunction
448,Worker-A1,used wrong tool,Storage-East,mid-morning,moderate,inadequate-training
449,Worker-F3,skipped inspection,Storage-East,evening,moderate,procedural-gap
450,Worker-A2,removed guard,Mezzanine,late-afternoon,moderate,understaffing
451,Worker-D0,forgot PPE,Mezzanine,early-morning,high,poor-lighting
452,Worker-B1,skipped inspection,Bay-1,early-afternoon,high,poor-lighting
453,Worker-F3,blocked exit path,Bay-4,noon,low,communication-failure
454,Worker-D4,spilled solvent,Loading-Dock,late-morning,high,time-pressure
455,Worker-C3,misread gauge,Bay-5,early-afternoon,critical,understaffing
456,Worker-A1,ignored alarm,Yard-Exterior,early-afternoon,low,understaffing
457,Worker-F0,misread gauge,Bay-5,early-morning,critical,communication-failure
458,Worker-F0,started machine early,Roof-Access,early-afternoon,critical,inadequate-training
459,Worker-A4,mixed chemicals,Bay-4,early-morning,moderate,fatigue
460,Worker-F2,entered restricted zone,Yard-Exterior,early-afternoon,high,understaffing
461,Worker-E0,left valve open,Bay-2,noon,high,inadequate-training
462,Worker-B2,spilled solvent,Storage-East,early-afternoon,high,time-pressure
463,Worker-B4,used wrong tool,Roof-Access,early-morning,minor,fatigue
464,Worker-E3,removed guard,Control-Room,early-morning,low,supervision-lapse
465,Worker-D0,dropped container,Corridor-North,mid-morning,low,supervision-lapse
466,Worker-B2,entered restricted zone,Loading-Dock,mid-morning,moderate,time-pressure
467,Worker-B2,crossed barrier,Yard-Exterior,early-morning,high,understaffing
468,Worker-E3,mixed chemicals,Bay-3,early-afternoon,high,fatigue
469,Worker-E2,overloaded circuit,Storage-West,early-afternoon,minor,understaffing
470,Worker-C0,dropped container,Roof-Access,late-morning,moderate,weather-conditions
471,Worker-D1,overloaded circuit,Bay-4,early-afternoon,low,poor-lighting
472,Worker-C0,blocked exit path,Yard-Exterior,late-morning,moderate,supervision-lapse
473,Worker-D3,entered restricted zone,Corridor-North,early-afternoon,critical,time-pressure
474,Worker-B2,used wrong tool,Control-Room,evening,high,fatigue
475,Worker-B2,skipped inspection,Storage-East,early-morning,low,inadequate-training
476,Worker-A2,crossed barrier,Bay-4,late-afternoon,high,procedural-gap
477,Worker-B3,started machine early,Storage-East,early-afternoon,high,supervision-lapse
478,Worker-F1,skipped inspection,Bay-2,late-afternoon,critical,communication-failure
479,Worker-D0,tripped over cable,Corridor-South,mid-morning,minor,weather-conditions
480,Worker-D2,removed guard,Storage-East,night,moderate,supervision-lapse
481,Worker-F0,started machine early,Control-Room,noon,high,communication-failure
482,Worker-C1,stored improperly,Basement-Pump,early-morning,critical,equipment-malfunction
483,Worker-F0,misread gauge,Bay-1,noon,minor,inadequate-training
484,Worker-E0,mixed chemicals,Basement-Pump,early-afternoon,high,complacency
485,Worker-E1,entered restricted zone,Storage-East,late-afternoon,high,inadequate-training
486,Worker-A1,exceeded load limit,Bay-4,late-morning,low,equipment-malfunction
487,Worker-E2,disabled sensor,Roof-Access,late-afternoon,moderate,communication-failure
488,Worker-F3,dropped container,Storage-West,late-morning,moderate,understaffing
489,Worker-F3,misread gauge,Mezzanine,evening,minor,communication-failure
490,Worker-C4,skipped inspection,Corridor-North,mid-morning,minor,supervision-lapse
491,Worker-A4,spilled solvent,Bay-1,noon,moderate,distraction
492,Worker-A1,entered restricted zone,Storage-East,mid-morning,critical,understaffing
493,Worker-F1,tripped over cable,Storage-East,night,critical,procedural-gap
494,Worker-D4,left valve open,Control-Room,mid-morning,low,distraction
495,Worker-E1,disabled sensor,Bay-1,late-afternoon,critical,inadequate-training
496,Worker-E0,blocked exit path,Corridor-South,night,moderate,understaffing
497,Worker-B0,stored improperly,Bay-5,mid-morning,high,poor-lighting
498,Worker-D4,used wrong tool,Storage-West,late-afternoon,moderate,distraction
499,Worker-A4,ignored alarm,Bay-5,late-afternoon,critical,distraction
500,Worker-B0,bypassed lock,Bay-4,noon,minor,poor-lighting
501,Worker-B3,misread gauge,Bay-4,early-afternoon,moderate,weather-conditions
502,Worker-A4,forgot PPE,Corridor-North,evening,high,poor-lighting
503,Worker-E3,tripped over cable,Basement-Pump,mid-morning,moderate,supervision-lapse
504,Worker-F2,stored improperly,Bay-1,evening,moderate,time-pressure
505,Worker-E3,mixed chemicals,Storage-West,late-afternoon,low,time-pressure
506,Worker-E0,left valve open,Corridor-North,night,critical,poor-lighting
507,Worker-F4,crossed barrier,Loading-Dock,early-morning,low,poor-lighting
508,Worker-D1,exceeded load limit,Corridor-South,early-morning,high,time-pressure
509,Worker-C2,dropped container,Bay-1,late-afternoon,high,poor-lighting
510,Worker-D0,exceeded load limit,Corridor-South,evening,high,complacency
511,Worker-B1,removed guard,Corridor-North,night,critical,procedural-gap
512,Worker-D4,used wrong tool,Bay-2,late-morning,critical,complacency
513,Worker-D1,mixed chemicals,Control-Room,early-morning,moderate,equipment-malfunction
514,Worker-E0,stored improperly,Corridor-North,late-morning,low,equipment-malfunction
515,Worker-A4,overloaded circuit,Bay-4,early-morning,critical,distraction
516,Worker-A4,left valve open,Control-Room,mid-morning,high,understaffing
517,Worker-B1,started machine early,Bay-3,early-morning,minor,poor-lighting
518,Worker-B0,removed guard,Control-Room,late-afternoon,high,supervision-lapse
519,Worker-F2,blocked exit path,Storage-West,early-morning,high,communication-failure
520,Worker-F4,disabled sensor,Corridor-North,late-afternoon,high,understaffing
521,Worker-A2,bypassed lock,Storage-West,mid-morning,low,procedural-gap
522,Worker-C2,ignored alarm,Mezzanine,early-morning,critical,poor-lighting
523,Worker-E3,entered restricted zone,Bay-4,mid-morning,low,complacency
524,Worker-E4,left valve open,Bay-2,early-morning,moderate,understaffing
525,Worker-B0,exceeded load limit,Bay-2,night,moderate,poor-lighting
526,Worker-E3,exceeded load limit,Loading-Dock,early-afternoon,low,distraction
527,Worker-C1,bypassed lock,Storage-East,early-afternoon,low,communication-failure
528,Worker-D2,overloaded circuit,Bay-3,evening,low,communication-failure
529,Worker-E3,crossed barrier,Bay-3,late-morning,minor,communication-failure
530,Worker-C1,removed guard,Bay-1,mid-morning,critical,poor-lighting
531,Worker-B4,misread gauge,Control-Room,evening,minor,fatigue
532,Worker-C4,tripped over cable,Mezzanine,mid-morning,critical,procedural-gap
533,Worker-B1,crossed barrier,Bay-1,mid-morning,low,fatigue
534,Worker-B4,overloaded circuit,Bay-2,late-afternoon,minor,inadequate-training
535,Worker-B4,tripped over cable,Bay-3,early-afternoon,high,weather-conditions
536,Worker-C4,skipped inspection,Control-Room,noon,moderate,distraction
537,Worker-A2,stored improperly,Yard-Exterior,early-morning,critical,poor-lighting
538,Worker-F0,left valve open,Basement-Pump,noon,critical,time-pressure
539,Worker-D4,bypassed lock,Corridor-South,early-afternoon,minor,weather-conditions
540,Worker-F0,crossed barrier,Yard-Exterior,mid-morning,minor,weather-conditions
541,Worker-F4,spilled solvent,Storage-West,noon,high,distraction
542,Worker-D4,spilled solvent,Control-Room,evening,high,understaffing
543,Worker-E4,started machine early,Corridor-South,late-morning,critical,equipment-malfunction
544,Worker-C0,disabled sensor,Corridor-North,night,high,supervision-lapse
545,Worker-B3,left valve open,Bay-5,early-afternoon,minor,weather-conditions
546,Worker-D2,used wrong tool,Mezzanine,noon,high,inadequate-training
547,Worker-B1,forgot PPE,Bay-3,early-afternoon,moderate,complacency
548,Worker-D2,entered restricted zone,Storage-West,late-afternoon,minor,supervision-lapse
549,Worker-A0,skipped inspection,Bay-5,night,high,complacency
550,Worker-A4,left valve open,Basement-Pump,late-afternoon,moderate,procedural-gap
551,Worker-C1,entered restricted zone,Basement-Pump,evening,minor,understaffing
552,Worker-E0,mixed chemicals,Bay-2,noon,high,time-pressure
553,Worker-F0,overloaded circuit,Storage-East,late-morning,minor,poor-lighting
554,Worker-E4,blocked exit path,Bay-2,mid-morning,critical,equipment-malfunction
555,Worker-F3,removed guard,Bay-4,late-afternoon,low,time-pressure
556,Worker-D3,disabled sensor,Storage-East,late-morning,low,supervision-lapse
557,Worker-C1,removed guard,Bay-5,night,low,time-pressure
558,Worker-A2,disabled sensor,Mezzanine,late-afternoon,low,communication-failure
559,Worker-F2,dropped container,Bay-5,late-morning,high,inadequate-training
560,Worker-B3,stored improperly,Yard-Exterior,mid-morning,low,complacency
561,Worker-E4,forgot PPE,Control-Room,early-morning,critical,supervision-lapse
562,Worker-C0,exceeded load limit,Corridor-South,late-morning,minor,poor-lighting
563,Worker-F3,forgot PPE,Bay-2,mid-morning,moderate,weather-conditions
564,Worker-E3,bypassed lock,Loading-Dock,late-afternoon,minor,poor-lighting
565,Worker-F2,dropped container,Storage-West,evening,moderate,poor-lighting
566,Worker-F0,exceeded load limit,Control-Room,evening,critical,equipment-malfunction
567,Worker-E4,bypassed lock,Bay-4,late-afternoon,high,supervision-lapse
568,Worker-D1,misread gauge,Storage-East,late-morning,high,inadequate-training
569,Worker-D3,dropped container,Control-Room,late-morning,moderate,understaffing
570,Worker-F1,tripped over cable,Storage-West,late-afternoon,high,communication-failure
571,Worker-B2,spilled solvent,Bay-3,late-afternoon,moderate,poor-lighting
572,Worker-D1,skipped inspection,Storage-West,late-afternoon,low,time-pressure
573,Worker-E2,forgot PPE,Storage-East,late-morning,moderate,equipment-malfunction
574,Worker-B4,stored improperly,Storage-East,noon,high,understaffing
575,Worker-C3,removed guard,Corridor-South,noon,minor,supervision-lapse
576,Worker-D3,exceeded load limit,Bay-4,late-afternoon,critical,poor-lighting
577,Worker-B2,crossed barrier,Basement-Pump,early-morning,minor,weather-conditions
578,Worker-D4,bypassed lock,Corridor-South,early-afternoon,moderate,procedural-gap
579,Worker-F1,bypassed lock,Basement-Pump,early-morning,high,complacency
580,Worker-A3,skipped inspection,Bay-2,early-morning,critical,time-pressure
581,Worker-B3,forgot PPE,Roof-Access,late-afternoon,minor,supervision-lapse
582,Worker-A2,entered restricted zone,Basement-Pump,mid-morning,critical,communication-failure
583,Worker-A4,forgot PPE,Bay-4,early-afternoon,moderate,supervision-lapse
584,Worker-A0,removed guard,Roof-Access,early-morning,high,equipment-malfunction
585,Worker-D1,tripped over cable,Storage-West,night,minor,weather-conditions
586,Worker-C2,exceeded load limit,Storage-West,noon,high,procedural-gap
587,Worker-D3,blocked exit path,Roof-Access,late-afternoon,critical,equipment-malfunction
588,Worker-B0,blocked exit path,Storage-East,early-afternoon,moderate,poor-lighting
589,Worker-E2,misread gauge,Mezzanine,noon,high,time-pressure
590,Worker-C1,mixed chemicals,Bay-3,late-afternoon,high,inadequate-training
591,Worker-E3,tripped over cable,Corridor-South,evening,minor,fatigue
592,Worker-B2,ignored alarm,Control-Room,late-afternoon,minor,inadequate-training
593,Worker-D1,disabled sensor,Control-Room,mid-morning,moderate,weather-conditions
