user_id,pref_cat_1,pref_cat_2,pref_cat_3,budget_low,budget_high,pref_1,pref_2,pref_3
2140,11,13,12,2,2,-1.153,1.04,0.379
2141,16,12,11,2,2,-0.179,-0.27,0.777
2142,8,9,1,2,5,-0.513,0.417,-0.593
2143,7,18,13,2,2,1.609,-0.44,1.289
2144,5,14,6,1,2,-0.802,0.704,0.217
2145,4,8,6,2,3,-0.372,1.434,-0.793
2146,17,10,8,3,3,0.967,0.715,-2.078
2147,1,17,15,3,5,-0.173,-1.212,-1.106
2148,13,4,7,3,4,1.317,-0.866,-0.711
2149,12,8,7,1,5,-1.09,-0.392,0.628
2150,4,9,14,1,3,-0.476,-0.825,0.067
2151,6,1,7,1,1,0.748,-0.258,-0.919
2152,16,15,12,1,3,0.782,-0.098,1.136
2153,12,18,8,2,4,-1.312,0.289,-0.971
2154,8,10,6,2,3,-1.188,0.5,0.794
2155,12,16,19,1,4,-0.044,0.209,0.784
2156,2,5,10,2,4,1.532,0.214,0.897
2157,19,9,16,1,3,0.045,0.399,0.927
2158,4,10,11,3,4,-1.539,1.162,0.815
2159,7,0,14,2,3,1.782,0.113,1.728
2160,18,3,8,1,4,1.316,1.276,1.404
2161,8,17,6,1,2,0.482,1.716,-0.668
2162,9,10,19,1,1,-0.987,0.301,-0.606
2163,3,0,18,3,5,-0.926,-0.199,-0.47
2164,16,11,5,1,1,1.421,0.774,-2.103
2165,17,8,10,1,2,0.733,-1.719,2.006
2166,8,5,13,3,4,-0.118,1.924,-0.882
2167,1,3,15,1,2,-1.222,1.592,-1.702
2168,0,16,13,2,3,0.186,1.069,-1.255
2169,12,10,13,1,2,0.382,-0.476,0.097
2170,1,19,11,1,4,0.328,-0.148,0.86
2171,16,1,18,1,2,-0.421,-1.507,0.153
2172,4,2,9,1,3,-1.885,0.445,0.357
2173,19,9,7,3,5,0.99,0.444,-1.654
2174,6,12,16,3,5,2.711,1.646,0.558
2175,6,12,11,2,3,-0.362,-0.989,-0.113
2176,0,5,15,1,3,0.672,0.696,-1.403
2177,6,7,4,1,2,-1.243,-1.095,-1.322
2178,14,7,6,3,5,-0.042,-0.033,-0.742
2179,7,11,19,1,2,0.856,-0.378,0.198
2180,11,1,15,2,2,1.058,-0.696,-1.158
2181,12,15,3,3,3,0.304,0.321,-0.586
2182,1,3,0,2,2,0.255,0.381,-1.514
2183,17,7,19,3,5,-1.946,-0.429,-0.469
2184,2,15,13,3,4,-0.755,-0.165,-0.547
2185,14,8,4,1,2,0.384,2.559,-0.329
2186,4,19,5,3,5,0.471,0.05,-0.597
2187,4,11,17,3,5,-0.478,-1.455,-0.641
2188,5,19,11,2,2,-1.328,1.295,-2.326
2189,6,11,1,2,3,-2.128,0.709,-1.231
2190,15,7,2,3,3,-0.78,-0.157,-0.471
2191,3,7,0,2,4,-1.064,0.167,1.268
2192,9,3,17,2,3,1.464,0.125,0.186
2193,12,1,16,2,5,0.969,0.244,1.861
2194,15,11,12,1,3,-0.216,-1.755,0.841
2195,18,2,5,3,5,0.244,0.388,0.175
2196,8,2,18,3,5,-0.579,0.885,2.314
2197,2,18,12,3,3,0.247,-0.921,-0.592
2198,15,11,5,1,4,0.602,-1.724,0.604
2199,5,0,2,3,5,0.069,-0.54,0.013
2200,2,4,9,1,2,-1.504,-0.726,-2.191
2201,12,14,17,3,5,1.031,-0.261,0.078
2202,16,15,6,1,2,-1.893,0.944,0.209
2203,5,4,14,3,4,1.776,-0.109,-0.214
2204,10,18,16,3,5,-1.239,0.195,-1.15
2205,6,18,9,1,1,1.533,-1.127,-0.847
2206,12,10,9,1,1,1.431,-0.427,0.316
2207,5,7,3,1,1,-1.388,0.722,1.115
2208,11,0,19,2,5,-0.114,0.807,-1.142
2209,9,15,0,3,3,-1.382,1.045,0.008
2210,17,14,12,2,4,-1.629,-0.471,-0.841
2211,14,18,19,2,2,0.019,-0.587,0.324
2212,11,13,1,2,4,1.0,0.211,-0.934
2213,15,6,1,3,5,1.236,-0.602,0.523
2214,13,5,14,2,2,1.094,0.904,-0.319
2215,12,7,10,1,1,-0.44,-0.457,-1.262
2216,0,5,11,2,2,0.313,0.503,-0.582
2217,9,7,2,2,4,0.352,1.204,-0.7
2218,17,18,10,3,4,-0.473,0.662,-0.415
2219,10,8,9,3,3,-0.631,-0.272,0.722
2220,2,9,3,2,3,0.014,-0.745,-0.543
2221,8,18,14,2,3,-1.899,-0.707,-0.36
2222,13,8,0,3,5,0.804,-1.326,0.338
2223,18,10,16,2,3,0.628,-0.898,-0.7
2224,6,18,17,3,5,-2.023,-1.156,0.474
2225,0,18,14,1,1,0.344,-0.178,-0.461
2226,15,1,19,2,4,0.975,-0.715,0.497
2227,13,11,10,2,3,1.32,0.328,-0.401
2228,7,0,1,2,4,-1.774,-0.79,-0.268
2229,19,7,1,1,2,0.247,1.628,-1.226
2230,3,4,19,1,4,-0.5,0.866,-0.97
2231,12,6,10,3,4,1.231,-1.327,-1.378
2232,0,17,13,1,5,-1.857,-1.526,-0.066
2233,9,6,8,3,4,0.943,-0.563,0.428
2234,2,7,17,3,4,0.646,0.201,0.502
2235,13,5,4,1,2,-0.414,0.375,1.04
2236,5,8,13,1,1,0.722,0.085,-1.254
2237,16,12,17,1,1,0.401,-2.039,-0.693
2238,10,4,8,2,2,1.035,1.482,1.246
2239,15,14,9,1,4,0.787,-0.269,3.165
2240,9,6,10,1,2,0.241,1.761,1.231
2241,5,19,17,3,4,-2.09,-0.802,0.427
2242,14,10,5,1,2,2.139,2.38,-0.521
2243,4,0,19,2,5,-0.511,-0.427,-0.213
2244,6,0,7,1,2,0.333,0.969,-1.517
2245,3,13,14,2,2,0.59,-0.975,0.404
2246,15,11,10,1,1,0.662,1.271,0.099
2247,5,7,17,2,5,0.391,0.116,0.213
2248,8,4,1,1,5,-0.107,0.36,1.3
2249,0,2,14,3,3,-0.229,1.421,-0.388
2250,4,9,1,2,2,-1.907,0.764,-1.615
2251,17,14,3,2,5,0.975,-0.336,0.701
2252,3,5,8,1,4,-0.795,0.964,-2.19
2253,4,15,19,2,2,-0.516,0.372,0.789
2254,1,18,10,2,5,0.042,-0.812,-0.035
2255,4,7,15,1,2,1.189,-1.634,0.515
2256,2,5,3,1,1,0.267,0.16,-2.552
2257,1,7,11,3,5,-0.502,-1.933,1.128
2258,19,1,2,2,2,0.75,-0.874,-0.621
2259,7,4,11,1,5,-1.677,1.364,-0.246
2260,11,5,10,3,3,-0.615,0.023,0.73
2261,12,8,7,1,5,0.907,-0.573,0.169
2262,11,9,4,1,1,-0.691,0.685,-0.782
2263,18,12,6,1,1,1.649,-0.652,-1.722
2264,6,9,18,2,5,1.357,-1.32,-0.646
2265,15,16,10,1,3,1.804,-1.762,0.398
2266,0,11,12,3,5,-0.804,1.117,0.458
2267,14,15,8,3,5,-0.458,0.828,-0.572
2268,6,5,10,2,3,-0.124,1.09,-0.876
2269,5,19,11,3,3,0.011,0.407,0.045
2270,12,11,17,1,2,0.196,-0.499,-0.739
2271,5,4,9,1,1,-1.074,-0.881,1.796
2272,13,6,1,1,5,-0.695,1.533,-0.307
2273,13,7,14,3,5,-0.967,0.55,-1.331
2274,5,9,19,1,4,-0.647,0.631,-0.07
2275,17,10,3,1,2,1.2,-0.116,-0.701
2276,17,1,18,2,3,-0.165,-0.561,0.175
2277,4,3,5,1,3,-0.38,-0.006,-1.197
2278,3,11,17,1,4,-1.193,-0.334,0.84
2279,0,3,18,3,4,-0.045,-0.095,1.238
2280,12,9,18,1,1,0.956,0.262,-1.069
2281,15,14,16,2,3,-0.503,0.597,-1.056
2282,12,19,9,2,4,0.079,-0.497,-0.483
2283,9,5,3,3,3,0.208,-0.234,-1.044
2284,4,5,2,1,2,1.522,0.164,0.573
2285,8,17,6,1,3,0.168,-0.255,-2.342
2286,18,3,2,2,5,0.964,1.389,-1.142
2287,19,8,16,1,2,-0.706,-0.664,-0.057
2288,17,0,1,1,4,-0.182,0.097,-0.23
2289,0,1,19,2,3,-0.562,-0.016,-1.245
2290,6,17,12,1,1,1.413,0.034,-0.291
2291,7,16,19,3,5,0.557,0.937,0.011
2292,5,13,19,3,5,0.039,-0.357,-1.178
2293,13,5,14,2,3,0.374,0.392,-0.487
2294,17,6,16,3,4,-0.961,-1.834,0.525
2295,13,2,16,2,2,1.759,1.911,-1.722
2296,12,5,19,2,2,0.017,1.267,0.468
2297,2,6,4,3,5,-0.104,0.171,-0.648
2298,7,4,3,3,5,0.946,-1.316,0.35
2299,14,2,16,2,4,2.107,-0.441,-1.642
2300,0,12,15,2,5,0.247,0.167,0.056
2301,18,5,0,3,5,-1.602,-1.95,-0.279
2302,8,7,2,3,3,-1.061,0.223,-0.937
2303,16,3,11,3,4,0.597,-1.083,-0.592
2304,7,17,9,2,5,0.654,1.35,1.854
2305,4,12,18,2,5,-0.109,-1.66,-0.359
2306,19,11,3,1,3,-0.813,0.274,-1.29
2307,5,10,18,1,5,-0.059,-0.153,1.058
2308,0,14,9,1,5,0.138,-0.163,-0.129
2309,19,13,18,3,4,1.128,0.991,0.413
2310,19,12,15,1,5,1.745,0.042,-1.468
2311,15,8,17,2,4,0.404,-0.328,0.221
2312,16,6,19,2,2,-0.632,0.396,0.641
2313,10,6,12,3,5,-1.026,-1.202,-0.28
2314,12,9,17,1,3,-0.035,0.136,-1.166
2315,16,12,0,2,3,-0.903,1.54,1.415
2316,1,5,12,1,4,0.981,0.246,-2.036
2317,0,17,5,2,4,-0.703,-0.296,0.364
2318,7,0,17,3,5,-1.916,-0.697,0.3
2319,9,17,18,1,5,-0.843,-0.937,-0.637
2320,3,17,11,2,3,2.269,0.208,-0.91
2321,0,1,19,1,1,0.314,-0.683,-1.443
2322,12,3,11,3,3,2.611,0.285,-0.52
2323,17,8,6,2,4,0.65,-1.182,0.538
2324,16,15,0,3,3,-0.583,-0.114,1.301
2325,0,3,6,2,4,-1.25,0.392,-0.33
2326,7,8,9,2,4,0.911,0.989,1.108
2327,10,13,17,2,4,0.309,1.21,2.04
2328,12,4,18,1,3,1.161,-0.735,-1.049
2329,10,13,5,1,2,0.445,0.089,0.089
2330,7,6,9,2,2,-0.046,0.856,0.691
2331,9,10,11,3,3,-0.497,-0.716,-0.526
2332,3,7,17,1,3,1.883,0.072,0.808
2333,11,6,3,1,5,-0.157,1.542,0.57
2334,12,4,5,1,1,1.569,-0.747,0.144
2335,4,14,15,1,4,1.731,0.174,-1.227
2336,17,7,11,3,4,-0.206,-0.856,-0.286
2337,9,5,11,1,3,0.563,0.399,0.295
2338,16,10,15,2,2,-0.318,0.106,1.061
2339,1,11,9,3,3,-0.617,-0.058,1.099
2340,8,15,7,2,3,-0.343,0.432,-1.136
2341,9,3,14,1,3,0.463,-1.361,-0.755
2342,18,14,6,2,4,0.781,-1.113,0.706
2343,16,17,0,1,2,0.166,0.496,0.495
2344,2,19,6,1,5,2.444,-1.375,-0.248
2345,15,16,17,1,5,0.122,1.617,0.74
2346,15,17,19,1,1,-0.279,1.241,0.612
2347,10,5,3,2,4,1.39,-1.585,1.026
2348,6,10,7,2,2,1.036,0.768,0.821
2349,15,6,9,2,5,0.657,-1.63,0.035
2350,14,12,5,3,4,-0.312,-0.195,-0.254
2351,12,4,8,2,5,0.638,-0.164,2.169
2352,1,18,0,3,3,0.939,0.799,-1.078
2353,18,0,17,1,3,-0.381,0.805,1.337
2354,17,13,16,2,4,0.402,0.733,-0.397
2355,16,9,14,3,4,2.324,-1.187,0.487
2356,11,15,10,3,5,-1.511,-0.723,0.847
2357,3,18,1,1,2,0.862,1.49,0.718
2358,14,17,2,1,3,-0.634,-0.116,-1.54
2359,2,14,0,2,4,-1.249,0.674,-0.394
2360,10,3,8,1,4,-2.034,0.047,-0.986
2361,16,3,2,1,2,-0.144,-0.444,-0.524
2362,16,10,13,3,3,0.208,-1.297,-2.251
2363,17,2,8,2,2,-1.857,0.163,-0.139
2364,19,18,5,1,4,-0.304,0.062,-0.514
2365,13,19,6,1,3,1.174,1.591,1.001
2366,10,16,17,1,4,0.15,-0.037,0.451
2367,4,12,0,3,5,-0.75,0.946,0.906
2368,18,2,0,1,5,0.919,0.927,-0.53
2369,10,11,3,1,4,0.086,0.337,0.092
2370,16,10,17,1,5,-0.061,-0.289,-0.965
2371,9,6,14,1,4,1.816,0.831,0.389
2372,16,15,6,2,5,0.687,0.829,0.19
2373,19,12,7,1,3,0.906,0.07,1.387
2374,0,10,17,2,5,1.194,0.761,-0.385
2375,2,10,12,2,3,1.429,-1.116,-0.658
2376,11,19,3,1,4,-0.25,0.967,-0.128
2377,4,16,7,2,5,-0.266,0.099,0.217
2378,5,17,13,3,4,-0.774,0.492,0.002
2379,2,12,8,2,2,0.624,0.619,-1.383
2380,2,1,3,3,5,-2.368,0.579,-0.449
2381,17,9,13,2,2,-0.507,2.54,-0.397
2382,1,6,17,3,3,1.846,2.104,0.554
2383,13,6,19,1,5,0.029,0.544,-0.562
2384,8,19,14,1,5,0.023,-0.722,-0.282
2385,0,18,13,3,3,0.629,-0.884,0.498
2386,19,0,5,1,5,-1.925,-0.45,1.105
2387,8,10,11,1,2,-0.45,0.833,-1.49
2388,17,14,4,2,2,-2.005,0.603,2.598
2389,17,19,3,1,4,0.349,0.985,-1.571
2390,1,6,9,1,5,-1.216,-0.03,1.07
2391,17,15,14,3,5,0.463,-0.759,0.927
2392,7,6,12,2,5,-1.787,0.587,1.319
2393,19,0,3,2,3,0.888,-1.419,-0.113
2394,13,0,5,3,3,-0.735,0.563,0.618
2395,8,2,5,1,1,-2.574,-1.229,-1.032
2396,11,14,18,1,1,-0.094,0.804,1.556
2397,15,18,8,1,5,0.193,0.173,0.776
2398,7,17,2,1,5,-1.376,0.15,1.154
2399,4,19,8,3,4,0.825,1.593,0.285
2400,17,15,4,3,4,1.992,-0.214,-0.604
2401,5,11,2,2,4,-0.305,0.173,-0.617
2402,0,8,6,1,4,1.001,0.724,-0.194
2403,9,12,16,2,2,-0.186,-0.266,-0.643
2404,15,0,4,3,4,-1.379,0.461,2.164
2405,1,19,10,1,4,0.796,0.81,-0.643
2406,4,2,11,1,4,1.278,-0.342,1.116
2407,19,10,0,1,1,0.07,-0.542,0.017
2408,18,0,19,2,3,-0.324,-0.287,0.004
2409,14,5,18,1,1,-0.265,0.52,1.756
2410,18,1,16,2,2,-0.657,-0.968,0.088
2411,8,10,19,3,4,0.207,0.964,-3.537
2412,3,18,5,3,3,-0.111,0.018,-0.032
2413,1,4,7,2,4,0.749,1.437,-1.809
2414,4,5,11,1,1,-0.105,-0.141,-0.381
2415,18,8,2,1,1,0.581,-0.739,-0.427
2416,14,15,5,2,2,0.165,0.613,-0.588
2417,3,7,4,2,5,-0.725,0.985,0.533
2418,9,17,0,3,3,-0.117,0.912,-0.472
2419,11,3,12,1,2,-1.238,1.03,0.807
2420,3,10,17,3,3,0.506,0.931,2.32
2421,9,17,13,2,5,-2.156,-1.661,-0.61
2422,16,13,4,1,4,-0.253,0.239,1.219
2423,9,14,8,1,5,0.074,-0.005,-1.074
2424,17,2,3,3,3,-1.388,0.081,-0.386
2425,9,1,18,2,3,-0.174,-2.001,1.592
2426,4,6,10,1,3,-1.156,-0.299,-0.308
2427,1,16,5,1,2,2.385,-1.095,-0.55
2428,10,8,13,1,2,-0.031,-0.136,0.552
2429,15,4,0,2,4,0.243,0.683,0.006
2430,6,0,1,1,1,-0.928,-0.292,0.443
2431,12,14,7,3,3,-1.59,-0.062,-0.053
2432,16,18,2,1,3,1.311,1.218,2.464
2433,2,12,4,1,2,0.361,-0.264,-0.617
2434,14,18,17,3,5,-1.537,0.396,0.129
2435,10,9,17,1,5,0.037,-4.105,2.083
2436,12,7,1,1,1,1.62,-0.873,1.185
2437,7,19,13,1,1,-0.207,-0.126,-0.738
2438,14,2,3,3,3,-0.613,1.339,-0.903
2439,8,10,16,1,5,-0.327,0.837,-0.199
2440,0,6,8,3,3,0.613,0.281,0.064
2441,13,0,14,2,5,-0.804,1.282,-0.476
2442,8,9,19,2,5,-1.481,0.569,1.044
2443,8,0,4,3,5,0.714,1.291,-0.817
2444,4,19,7,3,4,-1.403,-0.972,0.557
2445,12,4,1,3,4,-0.113,-0.381,-0.002
2446,8,10,4,2,3,0.232,-0.913,1.013
2447,5,7,11,2,2,-0.187,0.427,0.023
2448,19,3,17,1,5,-0.144,-0.454,0.776
2449,2,5,10,2,2,0.695,-0.46,1.952
2450,12,3,1,1,4,-0.565,-0.419,-0.093
2451,1,2,4,3,3,1.02,-1.096,-0.155
2452,0,2,5,1,2,-2.77,-1.257,-0.263
2453,2,4,0,3,4,-0.27,1.496,-0.523
2454,0,15,13,2,4,0.294,1.813,1.715
2455,8,9,12,3,3,-1.397,0.839,-0.157
2456,5,4,14,2,3,0.505,-0.676,0.103
2457,19,2,10,1,1,-0.201,-1.061,1.189
2458,6,9,15,1,3,0.121,1.273,-1.025
2459,13,17,5,1,3,0.548,0.072,-1.662
2460,4,14,5,2,5,1.189,-0.098,0.895
2461,12,11,19,1,2,-1.277,-0.065,0.394
2462,19,14,13,3,4,-1.924,-0.129,0.208
2463,14,2,5,3,3,-0.807,-0.608,-0.727
2464,1,13,3,3,4,-1.149,-0.004,-0.178
2465,7,10,8,1,3,0.532,1.519,0.532
2466,12,17,4,1,2,1.511,0.918,-0.696
2467,11,5,19,2,3,0.313,1.004,0.109
2468,8,9,2,1,1,-0.659,-1.209,0.19
2469,2,16,4,2,3,-1.244,1.486,0.024
2470,7,9,19,2,4,-1.998,-0.006,0.556
2471,16,19,8,3,4,-1.505,-3.069,-0.723
2472,12,8,0,2,2,1.279,-2.877,0.246
2473,11,9,6,3,5,0.539,-0.326,1.77
2474,5,7,0,1,4,1.305,0.433,1.001
2475,7,15,4,1,5,-0.318,-2.22,1.956
2476,6,5,1,3,3,0.86,0.667,0.658
2477,1,2,18,2,2,-1.232,0.636,-0.259
2478,15,3,7,1,4,-0.021,-1.335,-1.422
2479,13,1,3,3,4,0.302,0.434,-0.387
2480,11,1,16,2,2,-0.713,-0.403,1.111
2481,16,10,11,1,1,-0.153,2.23,1.173
2482,10,7,19,3,3,-0.058,-0.206,1.13
2483,14,16,0,2,3,-0.597,0.248,-1.328
2484,1,7,14,1,4,0.186,0.146,-0.178
2485,19,15,4,1,2,-0.451,-0.912,-1.842
2486,18,12,8,2,5,0.193,-1.223,-1.898
2487,1,14,13,3,3,0.177,0.096,-0.07
2488,9,17,0,3,5,-0.201,-0.934,-1.2
2489,16,1,0,1,3,1.611,-0.405,-0.728
2490,4,6,12,1,2,0.5,-0.095,-1.519
2491,12,19,17,2,5,-0.899,-0.089,1.479
2492,0,12,14,3,5,-0.665,0.841,-0.276
2493,11,4,2,2,2,-0.699,-0.17,-1.903
2494,9,4,12,1,1,-0.138,0.017,0.1
2495,16,8,5,2,3,0.292,-0.45,-1.474
2496,19,17,7,3,3,-0.472,1.909,-0.705
2497,0,9,3,3,4,-0.015,-1.469,-1.077
2498,0,10,7,1,2,1.774,1.305,-1.142
2499,17,12,9,2,3,1.113,0.238,1.997
2500,19,10,7,2,2,0.739,0.492,0.88
2501,8,15,13,2,3,-1.864,-1.849,0.11
2502,18,13,3,2,5,0.018,0.906,-0.077
2503,3,4,17,1,4,-2.216,0.748,-0.49
2504,3,4,7,3,4,0.111,-1.168,0.773
2505,4,12,1,3,5,0.55,-0.697,0.17
2506,12,0,4,2,4,-1.503,0.649,1.716
2507,13,14,18,1,1,-0.1,-0.678,0.84
2508,0,14,6,1,5,-0.923,0.213,0.573
2509,15,17,7,2,2,-1.576,0.241,1.129
2510,9,7,16,1,2,0.642,-0.54,0.76
2511,10,14,5,2,2,0.375,0.323,0.524
2512,8,12,16,2,3,0.503,-0.398,-0.841
2513,1,14,13,2,4,-0.086,0.712,0.819
2514,12,6,4,2,2,0.995,-1.208,0.64
2515,17,12,15,2,3,-0.239,-0.325,0.403
2516,16,13,19,2,2,-1.242,0.828,0.768
2517,16,12,7,1,1,0.147,-0.601,-1.634
2518,7,8,0,2,2,-0.92,-2.214,-0.444
2519,6,18,13,3,3,-0.34,0.858,-0.238
2520,14,13,8,1,3,0.522,1.365,-0.476
2521,15,16,14,2,4,0.985,-0.328,0.488
2522,2,18,0,1,5,-0.117,1.928,-1.963
2523,4,14,6,1,1,0.287,-0.169,-0.598
2524,4,15,3,1,1,0.968,-1.615,-0.675
2525,19,3,15,1,4,-0.944,0.891,1.493
2526,5,17,11,1,3,-0.145,1.26,-0.644
2527,11,5,3,2,2,-0.339,0.522,1.9
2528,5,19,0,1,4,2.873,-0.092,0.046
2529,8,5,12,2,5,-0.161,0.168,-0.311
2530,17,0,2,2,5,1.256,-1.128,1.596
2531,2,12,6,2,2,-0.857,1.16,-0.983
2532,1,9,6,1,2,-0.948,0.574,-0.019
2533,18,7,3,2,3,0.81,-1.611,-0.676
2534,13,7,17,1,5,0.223,1.267,-0.09
2535,10,8,1,1,3,-1.678,-1.029,-0.916
2536,17,10,3,3,5,0.264,1.337,1.083
2537,15,5,17,1,2,1.114,0.395,-0.307
2538,12,7,11,3,3,-0.516,1.641,0.143
2539,13,19,14,2,4,-0.32,0.493,-0.983
2540,5,17,9,2,3,-0.667,-0.412,-0.009
2541,0,14,19,3,5,-1.329,-1.688,0.732
2542,13,15,11,2,2,0.608,1.099,-1.15
2543,18,5,1,1,2,-1.947,0.294,-2.145
2544,9,7,1,2,4,-2.137,-0.58,-0.532
2545,5,11,6,1,2,-0.313,1.164,2.226
2546,7,11,2,1,2,0.795,-2.023,0.313
2547,1,3,7,2,4,-0.863,-0.754,1.401
2548,1,7,12,3,5,0.703,-1.677,-0.38
2549,19,6,7,1,2,1.707,-0.208,0.723
2550,5,18,13,1,1,0.088,-0.215,-1.51
2551,7,3,4,2,4,-0.646,1.734,1.108
2552,1,14,10,3,4,-0.786,1.88,-0.432
2553,1,3,4,1,4,-0.318,-0.322,0.23
2554,14,9,11,2,3,0.159,0.069,0.713
2555,8,2,6,2,4,1.573,-1.285,-1.239
2556,18,4,5,2,5,0.641,0.332,-0.722
2557,12,4,13,2,5,0.084,-0.619,1.349
2558,16,12,8,2,2,0.442,-0.333,1.375
2559,3,14,7,1,1,0.221,-0.53,-0.254
2560,17,8,10,1,3,0.559,0.226,0.735
2561,7,10,11,1,3,0.577,0.57,0.383
2562,4,3,18,2,3,-0.16,-0.275,0.685
2563,18,14,4,2,5,-0.926,-0.411,-0.32
2564,8,4,18,1,5,-1.506,-0.44,-0.049
2565,10,17,3,3,3,1.788,-0.232,-2.627
2566,9,17,15,2,2,-1.288,0.592,0.318
2567,6,7,5,3,5,-0.584,1.056,-0.092
2568,3,11,1,1,3,-1.225,0.256,-0.264
2569,1,16,10,3,5,1.033,0.209,-0.92
2570,16,19,6,3,5,0.815,1.523,-0.492
2571,15,4,12,1,1,-1.496,-0.051,-0.785
2572,15,4,5,2,4,1.768,-0.915,-0.569
2573,11,2,12,1,5,-0.667,0.345,0.536
2574,11,0,3,3,3,-1.072,1.424,0.933
2575,9,14,5,3,4,-0.412,0.635,1.567
2576,5,0,2,1,2,0.022,0.799,-0.305
2577,19,0,18,3,5,1.269,-0.562,-0.829
2578,14,1,4,2,5,2.24,0.003,1.46
2579,1,18,11,2,3,-1.179,0.452,1.046
2580,9,1,0,3,3,-0.241,-0.211,0.084
2581,7,11,6,3,5,-1.305,0.26,0.531
2582,14,2,18,3,3,-0.08,0.073,2.479
2583,16,4,14,2,2,0.75,-0.348,0.734
2584,3,13,1,2,5,0.683,-0.725,0.241
2585,11,0,18,3,4,1.197,0.084,0.612
2586,8,13,2,2,5,-1.068,-1.66,-0.314
2587,6,13,3,1,5,-0.601,-0.089,1.577
2588,13,9,4,1,1,-0.616,0.516,0.204
2589,6,14,5,2,5,-0.454,-0.539,-0.832
2590,11,15,13,1,4,0.431,-0.53,-0.005
2591,19,1,8,2,2,0.832,-1.949,0.329
2592,3,16,17,2,2,1.901,-0.024,-1.382
2593,6,5,9,3,3,0.049,0.588,0.156
2594,17,7,14,2,4,0.054,-0.399,-0.703
2595,11,13,10,1,5,0.017,0.584,-1.166
2596,14,18,0,1,3,1.211,-1.224,-0.488
2597,4,13,17,3,3,0.522,-0.216,1.102
2598,6,16,13,3,5,-0.148,1.447,0.08
2599,10,7,16,2,4,-0.01,-2.382,0.275
2600,5,2,12,3,4,0.17,1.732,-1.512
2601,1,18,7,2,2,-1.149,-0.079,1.053
2602,9,15,13,3,3,-0.298,1.062,1.17
2603,8,6,14,1,4,-0.331,-0.058,-0.411
2604,14,11,13,2,5,0.309,-0.431,1.2
2605,12,17,2,2,4,-1.172,0.315,-0.288
2606,11,16,1,1,2,-2.174,0.664,0.96
2607,0,16,9,2,2,1.668,-0.469,-1.371
2608,17,12,0,2,3,-1.093,1.266,-0.817
2609,1,7,18,2,4,0.395,1.152,-0.683
2610,7,6,0,2,5,-0.91,-1.168,1.008
2611,3,17,4,1,2,0.142,-1.837,1.001
2612,15,18,8,1,5,1.192,0.121,-1.188
2613,10,6,16,2,2,-0.06,-1.267,1.086
2614,18,13,6,2,3,-0.508,-1.452,0.802
2615,15,12,0,3,4,-0.871,0.43,-1.358
2616,0,9,4,1,1,-0.119,-0.327,-0.768
2617,2,17,12,3,5,-1.028,-0.957,0.36
2618,6,5,1,1,4,0.107,-1.309,2.069
2619,0,15,6,3,5,-0.501,0.84,1.709
2620,19,2,17,1,4,0.421,0.396,-0.765
2621,6,7,14,1,4,-2.483,-0.177,-2.252
2622,17,13,9,3,4,0.629,1.172,0.372
2623,18,17,7,1,2,0.569,0.819,-0.223
2624,19,0,3,2,4,0.216,-1.356,-0.203
2625,12,5,2,3,4,0.114,0.455,-0.975
2626,0,11,8,3,5,2.001,3.262,0.249
2627,8,7,1,3,3,2.193,0.315,-1.506
2628,2,14,17,1,4,-1.951,0.354,1.417
2629,8,7,3,2,2,0.05,1.157,0.874
2630,8,18,4,3,5,0.045,0.03,1.603
2631,3,15,1,3,3,-0.641,-0.717,0.441
2632,14,1,6,1,5,-0.174,-0.183,-1.272
2633,2,14,5,2,3,-1.55,-1.333,-0.243
2634,13,17,5,3,4,0.957,-1.667,-1.116
2635,0,14,4,3,5,2.148,-1.396,-2.193
2636,18,5,14,3,4,0.884,0.552,2.352
2637,3,12,19,1,4,0.032,-0.443,0.296
2638,17,1,16,1,1,0.031,0.505,1.577
2639,5,13,6,3,4,0.588,-0.134,0.689
2640,19,12,5,3,4,-0.612,1.05,0.499
2641,0,2,5,1,3,-1.038,0.857,-2.144
2642,4,9,5,3,4,0.294,1.315,-2.03
2643,4,7,14,2,3,-1.21,1.264,0.071
2644,8,18,14,2,2,0.0,0.972,0.003
2645,9,7,12,2,3,-0.039,1.178,-1.747
2646,9,1,11,2,3,-0.335,-0.997,-0.406
2647,17,14,11,2,2,-0.003,2.0,-0.37
2648,8,16,17,1,1,-0.952,1.272,-1.121
2649,16,11,8,3,4,0.351,-3.167,1.979
2650,4,7,13,1,4,-0.916,0.638,0.422
2651,13,9,2,1,3,-2.616,-1.128,-0.634
2652,15,5,4,3,3,0.612,-0.193,-0.631
2653,13,18,4,1,4,-0.098,-0.337,0.194
2654,14,18,13,1,2,0.759,-0.608,2.179
2655,19,4,17,1,2,-0.202,-0.545,1.146
2656,15,12,17,3,4,-0.272,-1.061,0.855
2657,13,0,9,1,2,2.057,-0.019,0.615
2658,16,8,7,1,3,0.378,1.166,0.63
2659,2,4,18,2,2,1.579,2.095,0.391
2660,9,19,1,3,5,-0.735,-2.186,0.837
2661,2,9,7,1,3,1.104,-0.153,-1.279
2662,6,9,3,1,2,-1.301,-0.136,-0.933
2663,17,15,4,1,5,1.938,-0.811,-0.696
2664,10,12,9,1,2,-0.044,0.145,-1.139
2665,4,1,16,1,2,-1.084,-0.377,0.621
