query_id,user_id,time_slot,device_code,day_type,referral_code,session_length,entry_point,candidates,chosen_item_id
365,170,4,3,0,8,42,0,746|334|304|314|530|630|93|343|277|539,304
366,312,3,3,0,5,90,4,776|525|296|455|348|165|214|647|605|422,455
367,261,5,2,0,9,36,4,794|209|351|616|381|61|269|495|474|780,351
368,160,0,1,1,5,82,2,661|347|249|503|131|716|55|734|686|573,503
369,380,5,0,1,6,23,0,668|607|666|788|55|349|84|667|476|299,55
370,43,5,1,0,2,111,0,242|662|244|377|726|692|629|476|486|457,726
371,396,5,2,2,7,82,4,209|249|525|524|784|22|244|650|318|349,209
372,73,3,2,2,1,11,3,202|18|181|251|328|532|614|718|524|226,181
373,20,4,2,0,0,51,0,118|596|377|375|512|66|40|12|243|136,136
374,102,5,3,2,2,14,2,536|302|378|149|777|487|325|455|55|585,378
375,56,2,0,2,9,83,0,394|301|388|780|389|193|284|136|277|95,136
376,308,5,2,2,6,83,0,677|486|578|701|224|505|143|545|294|789,143
377,121,3,2,2,6,81,0,695|238|746|431|360|394|770|272|591|500,431
378,360,1,0,0,2,2,3,674|387|588|415|272|753|132|358|217|52,52
379,288,4,0,1,5,63,2,224|674|616|209|742|665|247|585|727|407,616
380,223,1,1,0,8,38,4,164|404|755|356|739|619|547|62|52|167,52
381,53,1,1,2,8,7,0,771|530|721|459|789|799|311|593|317|68,771
382,299,5,1,0,6,67,0,514|288|655|441|770|154|566|677|4|517,566
383,55,3,0,1,5,85,0,546|54|397|771|423|222|642|120|692|715,397
384,68,3,2,0,7,39,2,504|711|123|570|112|615|417|22|416|21,504
385,159,3,3,2,0,22,3,581|442|787|238|195|45|415|163|308|643,238
386,187,3,0,0,1,29,2,8|66|366|549|377|152|777|245|124|734,734
387,375,3,0,1,8,117,2,434|671|430|629|686|569|628|789|633|11,633
388,125,4,2,0,8,11,4,65|215|265|336|220|623|221|786|685|470,221
389,368,5,3,1,2,74,2,731|582|443|14|512|102|295|454|660|598,598
390,274,1,3,0,5,22,1,786|564|587|298|583|761|104|95|165|101,165
391,257,0,2,0,4,28,1,610|553|501|465|11|127|324|797|144|9,144
392,103,1,0,2,5,37,4,708|788|776|418|793|151|165|126|764|258,126
393,252,2,0,0,6,68,0,536|783|261|56|722|307|65|286|447|607,536
394,296,0,3,1,0,66,4,144|118|656|516|290|566|578|504|420|8,656
395,14,2,2,2,5,98,4,749|195|653|188|479|547|785|546|192|680,192
396,373,3,0,2,9,115,0,742|505|279|53|632|323|677|583|153|644,323
397,269,0,0,0,1,20,1,785|701|184|265|360|260|34|380|166|52,265
398,98,4,3,2,0,94,2,788|686|774|185|515|65|671|70|121|662,774
399,148,3,1,2,0,28,1,256|467|263|545|134|780|602|635|405|522,134
400,306,1,3,2,1,50,2,348|328|776|16|522|212|633|23|400|338,776
401,53,5,1,0,6,89,3,492|83|441|343|150|658|73|342|784|85,85
402,219,4,1,1,4,67,2,409|82|288|462|208|563|106|300|693|671,409
403,119,0,2,2,2,1,3,675|44|36|654|196|136|650|399|596|757,399
404,120,0,1,0,9,68,0,502|586|230|363|611|431|742|175|318|92,586
405,388,5,0,0,0,18,2,87|94|476|309|366|16|372|339|307|113,16
406,183,0,3,2,1,77,4,53|601|797|275|725|735|511|507|148|781,601
407,144,1,1,2,4,15,2,85|125|464|434|687|355|264|344|582|609,264
408,122,2,3,2,5,32,3,770|211|778|110|339|93|11|367|266|537,770
409,189,3,0,0,1,85,1,208|460|263|194|49|361|686|271|799|196,194
410,248,4,3,2,5,71,4,677|280|659|576|533|636|319|213|282|261,659
411,13,5,2,2,8,76,2,409|341|226|143|73|471|353|444|375|550,409
412,300,5,1,1,2,109,4,193|461|796|230|708|656|347|587|173|453,587
413,198,0,2,0,6,103,4,624|684|179|640|428|143|467|730|441|52,52
414,48,5,2,1,4,23,3,662|538|709|146|580|94|543|122|649|518,146
415,358,4,0,1,7,16,2,559|262|181|307|140|610|690|643|54|738,610
416,22,1,0,1,6,38,1,411|555|766|513|642|437|344|633|208|413,437
417,96,3,2,2,6,27,4,0|181|724|36|696|313|320|18|54|551,181
418,229,4,0,1,7,35,0,277|179|698|791|481|492|61|655|140|297,698
419,146,0,1,1,5,110,1,719|647|9|240|633|741|381|288|661|263,719
420,277,2,0,2,2,8,2,532|445|456|455|611|635|59|756|780|490,490
421,195,1,1,2,7,27,4,398|76|21|766|320|799|330|606|116|689,766
422,93,5,1,0,0,31,1,411|343|434|393|573|565|207|397|205|606,343
423,134,4,2,1,3,3,0,249|436|397|257|247|759|277|438|792|291,277
424,11,3,0,2,4,46,4,47|188|671|434|739|437|514|606|112|360,360
425,299,1,2,1,0,39,4,637|647|381|409|89|582|288|258|189|584,647
426,119,4,0,2,8,35,0,265|382|647|268|718|82|252|91|102|80,265
427,85,5,2,1,0,66,0,106|139|671|401|228|304|789|362|618|292,362
428,69,1,2,1,1,82,0,458|683|727|332|448|265|164|770|610|753,332
429,161,5,1,1,8,80,0,198|616|289|57|31|797|211|726|402|0,726
430,207,4,0,2,6,112,3,7|571|436|475|339|536|221|504|760|777,536
431,39,5,3,0,5,89,1,341|105|201|6|204|724|229|678|430|158,724
432,97,0,3,1,1,31,4,660|258|176|262|85|359|209|246|127|657,176
433,241,1,1,1,5,61,2,347|11|555|738|92|797|307|778|432|282,307
434,157,3,0,0,1,68,1,625|241|485|460|730|799|188|306|677|260,625
435,218,1,3,0,3,117,2,565|63|590|92|266|575|184|116|635|18,18
436,274,0,2,1,1,18,2,54|785|373|57|126|765|728|261|565|504,126
437,23,0,3,1,6,92,1,784|215|797|85|629|443|268|341|717|783,268
438,115,3,0,2,2,113,4,58|718|773|768|569|676|628|113|634|23,113
439,39,5,3,1,6,41,1,732|659|248|763|536|610|488|539|410|393,763
440,266,4,3,2,9,52,0,351|706|473|556|388|368|84|205|551|629,351
441,315,5,2,0,0,32,3,512|427|358|195|4|113|342|765|505|322,427
442,232,3,0,1,7,26,1,332|514|234|263|766|384|528|18|527|40,528
443,321,1,3,2,1,13,0,328|284|233|362|125|17|365|330|633|798,633
444,355,0,0,0,9,64,2,138|630|633|176|107|345|788|750|387|196,633
445,221,4,0,2,4,4,3,294|210|118|752|260|579|659|180|416|141,118
446,75,5,3,2,4,39,0,796|700|157|783|611|551|262|307|42|199,262
447,57,2,2,1,2,69,4,563|307|209|287|119|519|795|23|489|643,287
448,278,0,3,0,0,65,2,4|524|573|676|478|664|766|379|465|431,524
449,68,2,2,1,4,12,1,662|280|570|255|681|230|83|655|105|303,105
450,375,1,2,2,9,57,3,127|680|617|502|284|488|360|565|353|336,360
451,27,5,2,0,5,114,4,501|34|48|72|61|356|714|319|63|398,398
452,281,1,3,0,9,83,1,134|711|132|583|650|593|157|227|115|799,134
453,96,2,1,0,9,111,4,94|503|274|102|640|68|770|238|570|687,770
454,116,2,0,1,2,109,0,152|0|150|399|248|46|134|497|277|20,134
455,308,1,2,0,5,36,3,774|102|488|777|146|133|98|554|248|51,777
456,293,1,1,2,1,31,2,728|787|344|455|171|661|58|765|664|322,455
457,221,2,1,1,2,88,2,589|793|588|71|322|101|302|740|566|408,566
458,373,3,3,2,9,109,0,670|22|6|87|656|209|399|270|52|237,209
459,257,2,2,2,5,107,4,591|422|195|686|676|594|410|290|476|546,686
460,185,0,2,1,2,103,3,22|127|745|345|647|78|373|305|111|466,127
461,160,1,1,2,7,78,2,63|601|266|239|658|94|18|554|230|747,18
462,90,2,1,1,2,4,4,769|339|280|621|100|514|426|727|160|708,727
463,104,3,2,1,5,62,2,421|486|357|647|244|341|351|226|515|617,351
464,289,3,1,1,1,91,4,771|147|546|637|799|730|454|598|402|633,799
465,365,5,0,2,0,88,0,439|170|173|410|155|572|657|374|635|186,439
466,138,2,3,1,5,84,1,472|69|367|5|121|538|356|397|240|498,240
467,26,4,0,2,4,101,2,463|377|478|675|298|519|77|714|16|738,519
468,32,4,1,1,8,45,4,763|383|587|330|422|0|504|101|410|703,504
469,35,1,1,0,1,11,1,284|293|248|775|633|391|155|526|575|134,284
470,10,4,2,1,2,35,1,386|656|113|63|767|488|661|98|65|322,661
471,151,4,3,0,7,104,0,440|22|396|483|418|288|112|113|375|670,22
472,368,4,0,1,7,49,4,561|249|102|424|4|157|403|705|531|357,531
473,143,5,0,2,1,97,0,403|1|528|479|222|367|401|202|382|656,403
474,61,5,0,2,3,23,0,789|38|191|311|262|797|52|54|351|371,351
475,55,3,2,2,9,55,2,505|612|721|148|251|571|160|226|637|413,251
476,23,2,2,0,1,42,1,648|626|304|307|609|578|412|406|551|632,307
477,148,1,3,1,4,33,2,531|567|333|582|233|70|340|660|188|633,633
478,49,1,0,1,3,100,0,227|116|52|710|35|790|199|767|167|60,52
479,308,0,1,0,7,109,0,283|11|265|162|233|222|144|20|55|793,20
480,61,0,3,0,5,89,2,147|556|51|49|73|140|749|568|189|265,265
481,327,0,2,0,3,93,2,291|557|469|367|102|327|43|280|756|664,327
482,169,1,0,0,1,61,1,769|704|97|650|575|760|338|367|604|504,650
483,237,2,0,2,0,11,0,51|102|362|287|577|655|148|140|452|647,362
484,63,2,1,1,9,82,1,266|51|313|226|134|724|352|133|367|142,134
485,153,0,1,1,0,4,0,252|488|718|388|754|285|612|699|38|790,718
486,145,5,2,2,1,25,0,700|151|513|145|306|196|423|342|505|274,306
487,211,3,3,0,2,80,2,455|758|691|308|511|22|687|573|104|339,573
488,234,4,2,2,4,113,1,11|162|328|638|636|793|345|503|582|263,582
489,352,5,2,2,0,66,0,631|68|0|223|711|575|288|694|748|36,288
490,106,3,2,2,1,67,4,448|729|172|788|391|409|671|387|84|38,409
491,30,1,3,0,1,52,1,563|271|309|245|91|176|127|6|684|536,6
492,7,4,0,0,2,72,4,654|704|365|409|279|596|322|127|759|773,322
493,218,3,2,0,0,23,1,721|124|651|642|254|161|465|683|528|491,642
494,103,1,0,0,2,63,1,28|698|770|84|394|619|548|361|486|147,770
495,156,3,1,2,0,16,1,175|678|545|391|140|242|133|27|95|701,175
496,336,0,3,1,5,84,2,280|525|441|797|472|282|196|134|320|516,282
497,293,3,0,0,2,21,4,109|379|334|678|504|364|16|52|641|763,52
498,71,0,1,1,0,49,2,124|184|556|646|788|156|159|714|465|411,184
499,179,2,1,0,5,8,3,539|338|606|380|127|552|60|233|219|165,165
500,251,1,1,2,5,18,0,117|294|3|587|365|544|121|280|333|571,571
501,368,5,1,2,9,63,0,34|89|458|51|72|511|666|399|404|118,399
502,331,0,1,0,9,69,1,219|658|282|458|707|182|763|660|583|754,458
503,227,2,0,1,0,101,0,249|616|393|61|204|659|597|292|48|675,249
504,170,0,2,0,9,78,4,645|196|87|661|567|85|667|741|388|291,85
505,195,4,2,2,3,37,0,16|642|445|795|126|528|143|271|41|145,143
506,360,5,1,1,7,90,4,43|423|167|799|109|533|378|383|465|524,167
507,348,0,1,1,6,47,0,262|638|431|179|291|45|724|15|166|618,15
508,300,0,0,1,9,41,2,236|528|105|423|69|370|482|225|12|654,12
509,296,0,3,0,9,25,0,232|797|411|373|591|509|708|348|319|794,708
510,232,5,2,1,1,67,1,310|416|617|362|573|495|282|120|528|428,617
511,143,3,1,2,3,100,2,649|95|121|665|44|589|634|459|412|725,665
512,311,4,1,2,7,28,0,528|483|418|181|598|446|362|329|6|360,446
513,241,3,3,1,2,64,1,693|568|770|294|650|54|630|624|262|536,54
514,33,5,2,2,4,82,4,510|99|67|170|104|291|394|486|270|520,486
515,396,5,1,2,7,62,0,288|107|414|348|248|313|287|758|152|123,288
516,58,4,1,2,9,30,3,330|18|416|642|794|86|552|511|312|113,642
517,127,5,3,1,6,114,0,214|719|288|711|188|499|444|382|582|617,582
518,245,1,3,2,2,99,2,181|22|512|488|560|51|570|316|284|760,488
519,391,4,2,1,6,19,4,376|52|142|686|333|317|681|545|65|343,52
520,382,0,3,1,5,4,4,497|236|516|669|358|54|332|2|275|144,54
521,142,3,1,0,0,94,3,698|221|384|155|510|538|527|686|209|238,698
522,231,0,3,2,4,110,1,41|744|59|129|521|230|576|291|290|67,291
523,136,4,2,1,0,20,3,52|165|519|416|85|485|559|432|303|378,52
524,150,5,0,0,4,58,1,227|307|387|228|629|478|763|135|679|24,763
525,115,4,3,2,6,16,2,270|301|178|269|102|789|81|329|721|73,73
526,28,3,0,2,4,87,3,310|325|624|514|172|794|35|485|531|546,514
527,219,2,0,2,6,1,3,490|769|353|750|155|470|127|745|723|748,723
528,18,4,1,0,9,72,2,337|306|186|762|128|52|368|708|721|459,52
529,38,1,2,0,6,116,1,95|55|429|131|581|744|360|551|276|233,360
530,141,4,0,2,7,74,4,445|553|37|623|284|204|331|274|52|409,52
531,328,3,0,0,7,7,1,467|145|252|387|5|325|564|165|185|443,252
532,39,2,0,1,1,5,2,341|197|189|544|51|796|306|540|517|549,796
533,142,2,2,2,3,91,3,80|345|78|428|97|373|612|695|512|536,612
534,134,1,1,0,9,72,4,134|215|386|713|196|710|130|397|22|122,134
535,387,3,3,0,9,10,3,145|55|674|768|250|610|507|149|69|56,56
536,72,2,0,2,2,28,3,40|600|586|17|554|723|621|276|7|314,723
537,49,1,2,2,2,106,3,357|652|414|288|560|687|788|170|797|241,687
538,86,1,0,0,3,88,2,80|149|482|129|684|372|735|208|331|666,666
539,74,1,1,0,8,33,2,567|164|601|508|64|648|128|409|768|342,128
540,354,5,2,1,8,44,1,514|630|105|681|362|361|741|655|398|260,362
541,379,4,0,1,1,56,4,375|754|362|265|665|334|404|48|572|763,362
542,380,3,3,1,4,13,1,196|276|357|691|710|74|503|511|147|221,147
543,11,1,0,0,9,103,3,362|471|275|504|409|179|378|488|303|67,275
544,278,4,2,1,6,11,3,751|601|508|645|247|88|612|471|236|193,193
545,383,1,0,1,0,119,2,612|136|306|563|625|179|652|62|102|568,136
546,148,5,2,1,7,59,4,128|144|206|760|257|56|415|304|15|399,15
547,17,3,2,0,2,24,4,604|782|332|66|94|731|780|727|616|346,332
548,113,2,0,2,8,6,3,723|560|236|300|106|432|503|69|672|32,300
549,57,5,1,1,7,39,2,339|299|380|73|629|474|284|777|778|307,307
550,126,2,1,0,9,57,4,362|398|50|106|764|589|24|10|597|73,73
551,252,0,2,1,0,34,2,736|107|548|619|698|251|454|73|473|404,73
552,73,1,1,2,1,66,4,308|451|248|644|785|249|214|117|471|380,785
553,34,2,0,1,1,37,3,198|84|312|176|110|348|776|455|763|56,455
554,29,1,2,2,8,110,1,504|353|651|311|121|692|791|540|408|796,651
555,75,5,3,2,9,106,2,139|102|17|797|374|27|112|310|614|157,157
556,25,0,2,0,3,4,1,29|215|372|270|504|251|681|318|307|722,372
557,128,2,1,1,8,88,0,488|204|723|234|761|410|102|764|89|490,490
558,256,1,2,2,1,15,4,587|18|322|690|249|41|386|23|712|123,587
559,341,4,3,0,9,9,4,380|360|242|170|127|795|769|625|354|527,360
560,37,1,2,2,9,19,4,504|300|514|616|742|477|484|368|583|522,300
561,340,1,0,1,2,75,0,731|246|216|686|301|291|592|358|433|103,433
562,160,5,3,0,4,74,0,80|381|446|593|647|184|789|535|296|133,184
563,13,3,1,1,6,111,0,198|291|754|83|574|421|586|32|698|205,698
564,200,5,0,0,6,27,1,795|597|157|198|80|650|348|702|635|57,57
565,253,4,0,2,2,64,2,563|307|194|402|304|763|98|291|759|264,763
566,237,5,2,2,0,66,4,648|718|787|606|622|737|348|624|798|586,624
567,161,0,1,0,2,37,0,267|195|587|181|37|677|344|494|486|752,587
568,110,2,2,1,0,53,3,431|763|680|34|193|454|692|451|477|102,763
569,340,4,3,0,0,22,1,484|79|507|215|59|414|442|277|609|336,277
570,178,1,1,2,8,42,4,284|188|140|222|121|397|59|625|256|497,284
571,343,3,2,0,8,9,0,409|390|617|189|380|587|195|442|230|708,442
572,237,1,2,1,6,18,1,63|301|789|614|603|379|111|503|613|766,766
573,269,2,1,2,9,72,3,457|612|53|329|122|617|743|237|459|37,617
574,41,0,2,0,8,120,2,44|377|36|541|169|46|133|681|586|18,169
575,399,2,3,2,0,28,3,15|280|111|251|3|262|230|74|540|549,540
576,391,2,0,0,7,11,0,522|249|102|656|789|595|520|517|496|514,514
577,194,1,3,2,0,80,3,475|642|215|2|63|91|158|411|241|520,475
578,318,4,1,2,6,67,1,110|102|185|21|635|610|723|118|203|761,185
579,398,5,2,1,7,8,4,486|650|584|771|684|341|770|327|561|252,327
580,319,1,2,0,2,17,2,146|398|640|53|699|469|346|61|646|527,61
581,191,4,2,0,9,49,2,494|69|483|111|577|442|674|224|303|294,294
582,136,0,2,0,3,82,4,193|309|781|618|105|396|629|0|645|230,230
583,210,3,0,2,7,56,4,485|679|316|101|684|280|222|482|796|266,796
584,60,3,1,1,8,102,1,676|740|571|5|69|481|547|356|664|315,5
585,74,2,3,0,0,111,3,402|435|554|59|454|238|192|285|562|492,238
586,386,4,0,2,4,75,0,59|684|563|8|512|391|784|143|639|640,684
587,372,5,0,0,9,2,1,658|171|362|458|190|73|168|572|185|102,362
588,146,0,3,1,7,109,4,38|345|573|307|466|613|425|647|284|160,38
589,27,0,2,0,2,42,3,252|313|766|573|779|190|241|493|463|718,493
590,320,4,3,2,7,28,2,656|587|154|103|768|635|384|589|288|387,288
591,309,1,2,1,0,62,4,482|109|473|702|605|376|490|262|213|658,473
592,213,1,3,1,7,110,1,147|55|672|187|57|512|504|559|86|558,504
593,314,1,0,1,4,45,1,591|406|773|225|249|356|670|288|741|638,288
594,1,3,0,0,4,17,2,282|699|146|604|187|750|475|143|226|613,475
595,350,1,3,1,0,20,0,290|320|351|522|249|799|665|300|147|187,300
596,194,0,3,2,6,62,2,38|544|704|484|497|44|151|464|473|325,38
597,391,3,2,1,7,86,4,608|182|248|612|725|379|633|272|653|770,248
598,324,1,1,2,3,73,1,561|620|265|251|497|738|136|213|29|442,561
599,148,1,1,0,0,83,0,619|443|697|698|10|334|143|775|405|192,698
600,357,3,1,2,0,46,4,624|174|324|384|409|360|432|789|140|495,409
601,371,4,0,1,8,14,0,133|74|118|488|484|280|121|772|683|611,611
602,58,2,2,2,3,29,2,633|387|534|116|91|559|168|343|251|113,91
603,271,5,1,2,7,59,1,91|562|240|530|709|646|569|679|360|334,569
604,362,1,3,2,1,31,0,767|594|768|559|201|90|127|138|404|428,138
605,37,4,2,0,6,68,3,217|656|610|38|662|290|120|69|6|788,656
606,62,4,0,2,7,83,2,327|109|256|559|421|686|210|290|151|529,109
607,368,2,2,1,0,39,2,138|330|762|227|524|81|307|161|228|738,227
608,69,5,3,2,1,35,2,16|650|582|482|173|498|383|770|380|793,650
609,376,4,2,1,6,32,4,783|715|438|292|738|635|342|65|726|258,783
610,324,3,0,2,9,12,3,88|118|602|762|481|487|307|747|102|107,307
611,193,0,0,1,0,24,4,601|472|167|56|282|507|725|764|294|589,764
612,316,3,1,0,6,20,4,567|467|672|366|403|690|381|522|500|486,486
613,16,2,0,0,2,45,3,286|188|71|641|766|451|348|676|339|143,676
614,106,0,2,2,1,1,4,471|262|372|362|403|597|574|15|38|163,372
615,67,0,2,1,5,54,4,587|20|17|777|262|605|697|339|173|106,339
616,306,5,2,0,0,88,1,796|608|134|95|654|171|12|780|739|461,134
617,215,2,2,2,9,17,3,403|91|244|702|486|539|613|633|12|263,539
618,141,3,3,1,1,65,3,488|443|673|701|414|624|375|103|406|165,624
619,282,2,1,2,8,82,2,701|214|99|218|280|527|750|224|193|574,280
620,341,5,0,0,6,40,4,726|452|36|533|771|727|795|691|692|557,726
621,214,3,0,1,0,26,3,718|754|3|30|153|49|138|625|431|300,49
622,114,3,2,0,4,58,0,641|375|586|251|82|181|796|305|147|795,251
623,365,3,3,1,5,80,0,366|711|759|542|402|149|22|287|126|427,22
624,123,0,3,2,3,36,3,742|77|36|674|380|296|504|587|654|698,742
625,60,1,0,2,1,41,0,157|455|278|333|535|686|319|404|414|459,404
626,57,4,2,1,1,38,4,616|423|339|551|340|75|777|763|315|668,616
627,218,1,3,0,4,72,4,536|573|702|45|642|329|675|401|546|524,524
628,204,3,3,0,3,72,0,244|345|404|52|457|19|405|277|383|598,277
629,22,3,3,2,3,16,2,477|576|562|127|549|219|428|249|556|285,477
630,325,0,1,1,1,67,2,242|645|338|729|89|344|648|586|649|191,648
631,0,4,1,2,9,30,2,66|623|568|514|610|310|598|74|268|81,514
632,4,0,0,0,4,7,1,0|185|358|683|624|666|532|543|89|15,185
633,214,1,0,2,1,5,2,388|127|504|795|551|70|777|377|56|339,339
634,204,0,1,0,8,95,0,365|793|95|721|675|72|124|64|724|27,724
635,257,2,1,2,0,28,3,122|759|202|741|702|446|18|394|474|547,18
636,154,5,0,0,9,72,4,265|783|708|442|367|242|32|386|349|125,708
637,342,4,3,1,3,43,1,138|546|547|101|10|86|695|188|795|239,138
638,87,1,3,2,2,54,4,586|728|256|165|70|361|375|32|37|564,586
639,333,2,2,2,8,33,1,618|662|563|551|241|193|570|740|486|677,740
640,283,2,1,0,6,12,0,428|670|84|185|167|223|118|344|20|708,167
641,79,5,3,2,9,6,0,243|710|293|26|514|458|749|570|546|307,514
642,249,5,2,0,1,86,1,597|695|522|513|758|261|341|746|477|608,608
643,304,3,1,2,8,70,3,188|318|420|394|505|398|725|585|26|759,188
644,115,2,2,1,4,2,1,478|634|548|41|658|633|762|113|319|149,633
645,146,0,3,2,8,7,0,542|319|504|339|220|287|614|249|438|5,504
646,31,4,0,2,2,63,3,133|217|475|775|498|72|539|678|617|593,475
647,273,5,1,0,7,37,1,409|618|458|587|724|647|490|38|200|505,490
648,300,2,0,0,9,13,2,294|427|685|230|105|102|589|740|702|464,685
649,288,2,2,2,7,14,1,740|570|515|697|784|582|528|440|410|320,515
650,326,0,3,0,6,112,1,647|224|138|797|642|171|667|677|444|485,647
651,66,2,1,1,5,62,0,600|734|125|521|723|45|167|370|551|588,551
652,317,2,1,2,3,120,1,639|138|685|571|539|624|289|162|553|296,624
653,185,2,0,1,2,98,2,241|742|67|458|704|536|455|138|645|45,241
654,251,1,1,2,6,77,0,740|696|538|208|69|756|433|167|570|276,69
655,392,4,2,0,0,20,2,186|732|725|266|80|336|23|480|365|525,725
656,34,3,0,2,1,111,1,601|657|658|152|415|434|0|387|215|567,215
657,310,1,0,1,7,107,1,128|595|783|88|709|611|40|776|295|288,611
658,169,5,2,1,1,34,2,67|512|778|746|327|648|498|51|97|405,51
659,119,4,2,0,6,74,1,209|70|646|348|288|344|584|278|287|447,288
660,332,5,0,0,0,116,1,70|649|776|765|235|183|656|200|533|159,656
661,284,2,1,2,7,73,4,90|723|582|433|320|51|703|428|740|372,582
662,86,2,3,2,6,110,3,325|458|120|245|742|524|108|748|455|231,325
663,230,0,3,2,1,38,0,571|476|451|330|617|51|168|766|252|613,617
664,64,3,0,2,6,92,3,322|435|235|199|231|296|670|362|157|67,362
665,44,5,1,0,1,115,2,180|312|373|561|79|487|151|383|290|788,383
666,323,2,2,1,1,84,1,433|725|101|383|628|65|777|430|176|600,430
667,274,4,1,2,6,113,2,515|22|505|194|15|347|329|141|437|289,15
668,76,3,3,0,4,53,2,222|409|520|661|181|632|147|301|791|367,409
669,376,4,0,0,3,27,1,121|426|138|152|110|788|725|348|418|719,121
670,222,3,3,2,3,62,4,0|721|624|165|95|776|272|695|512|681,721
671,201,1,1,0,8,62,1,545|723|673|730|713|225|329|574|405|134,134
672,61,4,2,1,5,31,4,24|79|70|228|5|799|254|548|182|307,799
673,345,1,0,0,5,61,4,431|78|790|61|422|724|38|507|40|136,724
674,391,1,2,1,9,58,4,781|611|263|608|166|351|176|289|486|179,486
675,134,4,2,0,2,94,1,33|783|602|86|781|387|554|777|698|106,698
676,19,4,2,2,5,87,3,674|528|578|603|41|231|521|573|543|292,543
677,32,3,1,1,2,116,2,294|71|683|781|576|448|435|350|144|504,71
678,20,1,2,2,2,39,2,543|51|616|393|517|282|298|698|341|88,298
679,306,3,3,2,5,44,0,373|410|742|193|728|656|123|685|440|381,656
680,285,2,1,0,5,74,2,368|507|654|42|789|264|407|176|430|56,430
681,37,2,0,0,0,76,0,635|78|455|564|488|341|56|91|122|43,455
682,77,2,0,2,6,99,1,0|749|610|230|144|611|463|574|724|783,610
683,90,4,0,1,4,79,1,650|296|221|519|350|480|87|722|770|265,265
684,395,1,1,0,8,24,4,215|184|99|594|727|52|656|545|569|698,698
685,328,1,0,1,4,2,0,410|52|55|167|60|46|725|150|428|229,167
686,299,2,1,1,3,75,4,701|146|620|723|176|55|273|36|112|138,55
687,95,3,3,1,3,47,4,165|647|134|441|669|379|96|95|209|741,134
688,120,0,2,1,1,30,4,497|181|235|248|311|176|238|237|608|681,238
689,39,5,3,0,7,13,4,560|299|286|676|486|318|539|724|537|341,299
690,269,5,2,2,8,119,4,648|219|799|613|483|101|94|188|676|154,101
691,16,2,2,2,2,114,4,184|709|426|158|784|91|360|475|699|133,475
692,52,2,0,0,4,98,3,793|320|773|209|730|727|708|262|513|376,262
693,290,0,0,1,2,48,1,759|394|67|51|312|421|95|179|668|646,51
694,199,5,3,1,0,99,0,22|622|110|627|409|436|717|655|610|725,22
695,323,2,3,1,3,89,4,42|505|15|35|351|695|202|662|124|482,482
696,164,3,0,2,0,102,1,307|490|313|101|328|643|267|365|553|205,267
697,322,5,3,2,7,39,4,776|635|710|422|210|72|500|290|746|604,290
698,29,0,0,1,4,24,2,264|195|741|502|431|691|121|119|298|633,431
699,351,1,2,0,8,49,0,245|459|760|66|20|185|231|307|794|589,589
700,371,1,1,0,0,102,0,442|252|280|320|795|624|339|121|684|136,339
701,328,2,1,0,0,90,4,352|709|185|451|744|776|208|686|656|289,185
702,184,1,3,2,6,76,4,444|455|343|793|130|656|221|702|46|752,455
703,130,5,2,1,6,1,3,570|100|553|455|561|670|533|168|637|774,774
704,258,3,1,2,6,108,2,554|782|472|143|363|686|352|343|150|507,143
705,33,0,1,0,7,42,1,394|291|608|318|176|166|758|56|454|192,608
706,176,1,2,2,1,36,0,234|434|348|684|19|504|276|123|784|311,504
707,229,0,1,2,7,23,0,212|298|718|724|6|433|612|435|388|441,6
708,264,0,2,2,4,118,3,387|674|140|34|102|245|262|342|133|6,387
709,59,5,2,0,1,72,3,0|60|529|319|473|98|282|195|189|415,473
710,120,2,2,2,3,45,0,512|392|479|428|167|63|105|22|622|576,576
711,149,3,1,2,8,110,1,777|29|409|272|589|3|136|230|738|232,589
712,79,3,1,2,2,40,4,798|634|95|752|51|307|49|594|698|180,51
713,80,4,1,0,5,115,3,400|573|637|743|165|307|252|112|455|352,352
