image_id,blank_row,blank_col,prop_0,prop_1,prop_2,prop_3,prop_4,difficulty,has_conditional,is_noisy
631,0,3,5,0,1,1,1,3,0,0
632,1,1,3,4,0,2,1,3,0,0
633,1,0,5,0,2,2,1,3,0,0
634,1,3,0,3,1,2,0,2,0,0
635,2,1,5,2,2,1,0,3,1,1
636,2,0,4,3,2,0,1,2,0,0
637,0,2,5,4,2,1,1,3,0,1
638,0,1,4,2,2,2,1,3,1,0
639,1,0,1,4,2,1,0,3,1,1
640,2,1,0,4,1,1,1,2,0,0
641,2,2,5,3,2,1,0,3,0,0
642,2,2,1,0,0,0,0,2,0,0
643,2,3,2,2,1,0,0,2,0,0
644,0,1,0,4,0,1,1,3,0,0
645,1,3,0,3,2,1,1,2,0,0
646,1,1,2,4,2,1,1,3,1,1
647,1,1,2,2,0,2,1,3,0,0
648,0,0,0,3,2,0,1,3,1,0
649,0,2,1,1,0,2,1,3,0,0
650,0,0,1,2,1,0,1,1,0,0
651,2,1,2,0,2,0,0,3,1,1
652,0,0,5,0,2,0,0,3,0,0
653,0,1,4,3,2,2,1,2,0,0
654,2,1,5,4,0,2,0,1,0,1
655,1,1,4,0,0,2,0,2,0,0
656,0,1,0,4,1,0,1,3,0,1
657,2,0,3,5,0,2,0,3,0,0
658,0,2,3,0,0,2,0,3,1,0
659,2,3,5,1,0,1,1,3,0,0
660,0,0,3,5,2,0,1,2,0,0
661,0,0,4,1,1,2,0,3,0,1
662,1,2,2,3,0,1,1,3,0,0
663,1,1,0,3,1,2,1,3,0,0
664,1,2,1,4,0,0,1,3,0,0
665,2,2,0,3,1,1,0,3,0,0
666,0,1,1,1,2,1,0,3,0,0
667,1,3,5,3,0,1,1,3,0,0
668,1,0,3,5,0,0,1,2,0,0
669,2,0,5,2,1,1,0,2,0,0
670,0,1,4,5,0,0,1,3,1,0
671,2,1,0,2,0,1,0,3,0,0
672,1,0,5,1,2,2,0,3,0,0
673,2,1,4,3,0,0,0,3,0,0
674,2,1,0,5,0,1,0,3,0,0
675,0,1,5,5,1,2,1,3,0,0
676,2,2,0,1,1,1,0,1,0,0
677,2,3,4,1,2,2,0,3,0,1
678,1,2,2,4,1,1,0,3,0,0
679,2,0,0,0,2,1,0,3,1,0
680,2,2,0,1,1,0,1,3,1,0
681,0,1,2,5,2,1,0,3,0,0
682,1,2,4,0,1,0,1,1,0,1
683,2,0,4,1,1,1,0,3,0,0
684,2,2,0,3,1,1,0,3,0,0
685,1,2,1,1,2,2,0,3,0,1
686,0,1,2,4,2,0,1,3,0,0
687,0,0,3,4,1,2,1,3,0,0
688,1,0,2,3,1,2,0,3,0,0
689,0,1,3,1,0,0,1,3,0,0
690,2,2,5,2,2,1,1,3,1,1
691,0,2,2,0,2,2,0,3,0,0
692,2,1,2,2,1,0,0,3,0,0
693,0,1,2,1,2,2,1,3,0,0
694,2,0,0,1,1,1,1,3,0,0
695,1,2,1,0,0,0,0,2,0,0
696,2,2,5,0,1,1,1,3,1,0
697,1,0,2,2,0,2,0,2,0,0
698,1,3,3,3,1,0,0,3,1,0
699,2,1,4,1,0,2,0,3,0,0
700,0,1,4,4,0,0,1,3,0,0
701,1,2,5,5,2,2,1,3,1,0
702,1,0,5,2,0,0,1,3,1,0
703,1,3,2,5,0,1,1,3,0,0
704,2,3,0,4,1,2,0,3,0,0
705,0,0,1,2,1,1,1,2,0,0
706,0,0,4,0,0,1,0,3,0,0
707,1,0,3,1,0,0,1,3,0,0
708,0,2,0,2,1,0,1,2,0,0
709,1,3,0,1,0,1,1,2,0,0
710,2,1,3,5,2,0,0,2,0,1
711,1,2,4,2,0,1,1,3,0,0
712,0,2,5,5,0,2,0,3,0,0
713,1,3,3,4,0,2,1,3,0,0
714,0,2,3,4,0,2,0,3,0,0
715,0,3,0,2,2,0,1,3,0,0
716,2,1,2,3,1,0,1,3,1,0
717,1,3,3,4,1,0,1,3,1,0
718,1,3,1,2,2,2,1,3,1,0
719,2,1,4,1,0,2,1,1,0,0
720,2,1,1,5,0,1,1,3,0,0
721,0,1,4,1,1,1,1,2,0,0
722,1,0,0,1,2,1,1,3,0,0
723,0,3,0,1,2,1,0,2,0,0
724,0,2,2,1,0,0,0,3,0,0
725,1,3,3,5,2,2,1,3,0,0
726,1,0,5,0,2,2,1,3,0,0
727,0,1,4,0,1,2,1,1,0,0
728,0,0,5,2,1,0,0,3,0,0
729,0,2,4,4,2,1,1,3,1,0
730,2,1,3,4,0,0,1,3,0,0
731,0,0,0,3,1,2,1,1,0,1
732,0,1,2,4,2,2,1,2,0,0
733,2,0,5,3,0,0,0,3,0,0
734,0,1,4,0,0,2,1,2,0,0
735,0,3,4,3,1,0,1,3,0,1
736,0,1,4,4,1,2,1,3,1,0
737,0,0,2,2,0,1,1,3,0,0
738,1,0,3,0,0,1,0,3,0,1
739,1,1,2,5,0,1,0,2,0,0
740,0,3,2,0,2,0,1,3,0,0
741,2,3,4,5,0,1,0,3,0,0
742,0,0,3,0,1,1,0,3,0,0
743,0,1,4,2,1,1,0,3,1,0
744,0,3,5,5,1,1,0,3,1,1
745,2,1,2,0,2,1,1,3,0,1
746,2,3,1,2,2,0,1,2,0,0
747,2,2,1,2,0,2,0,3,0,0
748,0,2,4,2,1,2,1,3,0,0
749,1,1,3,3,0,2,0,3,1,0
750,1,1,5,0,0,1,1,2,0,0
751,0,0,4,5,0,2,0,1,0,0
752,1,1,3,2,2,0,0,2,0,0
753,1,3,3,0,1,2,1,3,1,0
754,1,2,2,0,2,0,0,2,0,0
755,2,1,5,3,0,0,0,3,0,0
756,1,0,5,3,0,0,0,3,0,0
757,0,3,5,2,1,1,0,2,0,0
758,0,0,4,0,1,2,1,3,1,1
759,2,3,4,2,2,2,0,2,0,0
760,0,0,3,2,0,2,0,3,1,0
761,0,1,3,0,1,2,0,2,0,0
762,2,0,1,2,0,1,0,3,0,0
763,0,2,5,1,2,0,1,2,0,0
764,0,2,0,0,1,0,1,2,0,0
765,2,3,4,3,0,2,0,3,0,0
766,1,0,5,0,1,2,0,3,0,0
767,1,2,5,0,0,1,1,3,0,0
768,1,1,2,5,2,0,0,2,0,0
769,1,3,1,3,1,2,0,3,0,0
770,0,0,1,1,1,2,0,3,1,0
771,1,3,4,4,0,1,0,3,0,1
772,2,3,0,4,2,2,1,3,1,0
773,1,1,5,5,1,0,1,3,1,0
774,1,1,5,0,0,1,1,2,0,0
775,1,1,1,5,2,2,1,2,0,0
776,1,0,2,0,2,2,1,3,0,0
777,2,1,0,3,1,1,1,3,0,0
778,2,3,3,4,1,0,0,2,0,0
779,0,1,2,1,0,1,1,3,0,0
780,1,3,1,5,2,0,1,3,0,1
781,1,1,1,1,0,1,0,2,0,0
782,1,0,4,1,2,1,1,3,0,1
783,0,0,2,4,1,1,1,2,0,0
784,2,0,5,3,0,1,0,3,0,0
785,0,2,4,2,1,1,0,3,0,0
786,1,1,2,1,0,1,1,3,1,0
787,2,2,2,0,0,2,0,2,0,0
788,1,3,1,1,2,0,0,3,0,0
789,2,2,1,4,2,0,1,3,0,0
790,1,2,1,0,0,0,1,3,0,0
791,0,0,0,2,1,2,0,2,0,0
792,0,1,0,1,1,1,1,3,0,0
793,0,3,1,3,1,0,0,2,0,0
794,1,2,0,5,2,0,0,3,1,0
795,2,3,2,0,1,0,0,3,0,0
796,0,3,4,1,2,1,0,3,1,0
797,2,0,1,3,1,1,1,3,0,0
798,2,2,5,0,0,2,0,3,0,0
799,2,3,4,1,0,1,1,3,1,0
800,2,1,3,1,2,0,0,2,0,0
801,0,2,1,1,0,2,0,3,1,0
802,1,3,5,2,2,0,0,3,0,0
803,2,3,3,5,1,2,0,3,1,0
804,0,0,1,5,2,1,0,3,1,0
805,0,0,1,3,1,0,1,2,0,1
806,2,1,0,0,0,0,0,3,0,0
807,0,0,2,5,2,0,0,2,0,0
808,2,0,3,3,2,1,1,3,0,0
809,0,1,1,5,0,1,1,2,0,1
810,0,0,2,1,0,0,0,3,1,0
811,1,0,0,4,2,0,1,3,1,0
812,1,3,1,2,0,1,1,2,0,0
813,1,0,1,0,1,2,1,3,0,0
814,1,0,4,4,0,2,1,3,1,0
815,0,0,3,2,1,1,1,1,0,0
816,2,0,3,0,1,1,1,2,0,0
817,2,3,4,4,0,2,0,3,1,1
818,1,1,5,1,2,0,1,3,0,0
819,1,3,2,4,0,0,0,3,1,0
820,1,1,1,0,2,0,0,3,0,0
821,1,2,2,2,2,2,0,3,1,0
822,2,3,3,4,1,0,0,3,0,0
823,2,3,5,2,2,1,1,3,0,0
824,1,2,2,0,0,2,1,3,0,0
825,0,1,3,4,1,2,1,2,0,0
826,2,0,1,0,0,0,0,3,0,1
827,0,1,1,5,0,1,1,3,1,0
828,1,1,4,5,0,0,1,3,1,0
829,0,1,0,0,0,2,1,2,0,1
830,2,3,1,3,0,1,0,3,1,0
831,0,1,3,2,1,1,1,3,1,0
832,1,0,0,1,0,1,1,3,0,0
833,2,3,3,1,2,2,0,3,0,0
834,1,1,2,2,2,1,0,3,1,0
835,0,2,3,4,1,2,1,3,1,0
836,0,2,1,5,1,2,0,2,0,0
837,2,3,4,1,1,1,1,3,0,0
838,1,0,4,1,0,0,1,3,0,0
839,1,2,4,5,0,0,1,3,0,0
840,2,2,3,5,1,1,0,2,0,1
841,1,1,3,1,0,1,1,3,1,0
842,0,1,0,2,2,2,1,3,1,0
843,2,0,1,4,0,0,0,3,0,1
844,1,3,1,4,2,1,1,1,0,0
845,2,0,1,3,1,2,0,3,1,0
846,0,3,5,3,0,2,0,3,0,0
847,1,2,0,5,0,1,0,2,0,0
848,0,1,3,4,0,0,1,3,1,0
849,0,0,3,2,0,0,1,2,0,0
850,0,3,4,3,0,0,1,3,1,0
851,0,1,2,1,0,0,0,2,0,0
852,0,0,5,3,0,2,0,3,1,1
853,2,1,4,4,0,1,1,3,0,0
854,2,1,0,3,1,2,0,3,1,0
855,0,0,1,2,0,2,1,3,0,1
856,2,1,4,2,1,0,1,3,0,0
857,0,3,4,1,0,1,0,3,0,0
858,2,3,4,3,0,1,0,3,0,0
859,1,0,0,2,2,1,0,1,0,0
860,0,3,2,1,2,0,1,3,0,0
861,0,3,3,0,2,2,1,3,0,0
862,2,2,4,0,2,0,0,3,0,0
863,0,2,4,5,0,1,1,3,1,1
864,0,1,3,3,0,0,1,3,0,0
865,1,3,5,0,0,1,0,3,0,0
866,1,2,2,4,0,2,0,3,1,0
867,2,3,1,3,1,1,1,3,0,0
868,1,3,5,1,1,2,1,3,1,1
869,1,1,0,2,0,0,0,3,0,0
870,1,0,2,1,2,2,1,3,0,0
871,1,2,4,2,0,1,1,3,1,0
872,1,3,2,1,0,1,1,2,0,1
873,1,2,4,3,0,2,0,3,0,0
874,1,1,5,0,2,1,1,3,0,0
875,2,1,4,5,0,1,0,2,0,0
876,1,1,0,2,1,2,1,3,1,0
877,1,3,0,3,0,2,1,3,0,0
878,1,0,5,2,1,0,0,3,0,1
879,1,0,5,4,1,0,1,3,0,1
880,0,1,2,4,2,1,0,3,0,0
881,0,3,1,2,2,1,0,3,0,0
882,1,0,3,0,1,0,1,3,0,0
883,0,3,4,3,1,2,0,3,0,1
884,0,1,2,0,1,1,1,3,0,0
885,1,3,2,1,1,0,1,3,1,0
886,1,2,2,1,2,2,1,3,0,0
887,2,0,0,0,2,0,0,3,0,0
888,0,1,2,1,2,0,1,1,0,0
889,1,0,5,5,0,1,0,2,0,0
890,0,2,5,2,2,1,0,1,0,0
891,2,1,4,0,0,0,0,3,1,0
892,2,3,0,0,0,1,1,3,0,0
893,1,0,4,0,2,2,0,3,1,0
894,2,2,0,4,2,1,0,3,0,0
895,1,0,5,2,2,1,0,3,0,0
896,1,3,4,0,1,1,0,3,0,0
897,1,3,3,2,0,1,1,3,0,0
898,0,3,5,0,2,0,0,3,0,0
899,1,3,3,0,0,1,0,3,0,0
900,0,3,4,2,0,2,1,2,0,0
901,2,1,0,2,0,2,0,2,0,0
902,0,3,5,1,1,0,0,3,1,0
903,1,3,0,2,2,0,0,3,0,0
904,2,1,1,2,0,2,0,3,1,1
905,0,0,5,2,2,0,1,3,1,1
906,0,3,2,3,2,2,1,1,0,0
907,0,2,5,2,1,0,0,3,0,0
908,1,2,5,2,1,0,0,3,0,1
909,2,0,2,0,0,2,0,1,0,0
910,1,1,4,1,1,1,0,3,1,0
911,1,3,0,5,1,2,1,3,1,0
912,2,2,0,0,1,0,1,2,0,0
913,2,1,1,4,2,2,1,3,0,0
914,2,3,2,3,0,2,0,3,0,0
915,2,1,1,0,2,2,0,3,1,0
916,0,0,3,1,0,2,1,3,1,0
917,1,3,3,3,0,2,1,3,1,0
918,2,3,4,3,1,2,0,3,0,0
919,2,3,3,0,0,2,0,1,0,0
920,2,0,1,5,0,1,1,3,1,0
921,1,2,4,3,0,2,0,1,0,0
922,1,0,3,0,2,1,0,2,0,0
923,1,0,0,3,2,1,0,2,0,0
924,2,0,1,0,2,2,0,3,0,0
925,2,0,5,4,2,2,0,3,1,0
926,1,3,3,5,2,1,0,3,0,0
927,1,1,0,2,2,1,0,3,0,0
928,1,2,3,0,1,1,0,3,1,0
929,1,2,3,4,2,1,0,3,1,1
930,1,0,0,4,1,2,1,3,1,0
931,0,2,5,4,1,0,1,3,1,0
932,1,3,0,0,0,1,0,2,0,0
933,0,3,1,3,2,0,1,3,1,0
934,0,2,0,4,2,1,1,3,0,0
935,2,0,0,1,2,0,0,3,1,0
936,0,2,4,0,1,1,1,3,0,1
937,0,1,3,2,0,2,1,2,0,1
938,2,0,3,1,2,2,0,3,0,1
939,0,1,5,0,2,0,0,3,0,0
940,0,1,3,4,1,2,1,1,0,0
941,1,0,2,4,1,0,0,3,0,0
942,1,3,1,4,2,2,0,1,0,0
943,1,1,1,1,2,0,1,3,0,1
944,1,3,5,5,0,2,1,3,0,0
945,2,0,5,5,1,2,0,3,0,0
946,2,0,3,5,2,0,0,2,0,1
947,1,2,1,0,0,0,0,3,1,0
948,2,3,5,5,0,2,0,3,0,0
949,0,1,0,2,1,1,1,2,0,0
950,0,1,2,2,0,1,1,3,0,0
951,2,1,4,5,1,0,0,3,0,0
952,0,0,1,4,0,2,1,3,1,0
953,0,2,0,4,2,2,1,1,0,0
954,2,3,2,0,2,2,0,3,0,1
955,0,0,0,3,2,0,0,3,0,0
956,1,2,2,2,2,1,1,3,0,1
957,1,2,0,0,1,0,1,3,0,0
958,2,3,4,0,2,0,1,3,1,0
959,0,0,1,4,0,0,0,2,0,0
960,2,0,3,0,0,1,1,2,0,1
961,0,1,2,0,0,1,1,3,1,0
962,0,3,5,5,0,0,0,3,1,0
963,0,1,2,5,0,2,1,3,0,0
964,1,0,3,3,1,1,0,3,0,0
965,0,0,3,2,2,1,0,3,0,0
966,1,2,3,0,0,0,1,3,1,0
967,0,0,3,2,2,0,0,3,0,0
968,2,3,1,4,2,2,1,3,1,0
969,0,0,2,3,1,0,0,3,1,1
970,0,3,2,2,2,0,0,3,1,1
971,2,1,4,2,0,0,0,3,1,0
972,0,2,3,0,1,1,0,3,1,0
973,1,0,4,1,1,2,0,3,1,0
974,2,3,2,5,1,0,1,3,0,0
975,1,2,3,1,1,2,0,3,0,0
976,2,1,3,2,1,2,0,3,0,0
977,1,3,3,3,1,2,1,3,0,0
978,0,3,0,3,2,2,0,3,0,0
979,1,3,2,3,2,1,0,3,1,0
980,0,3,4,4,1,0,0,3,0,0
981,0,0,5,4,2,0,1,2,0,0
982,2,0,3,3,0,1,1,3,0,0
983,0,1,0,5,2,0,1,3,0,0
984,1,1,1,0,1,2,1,3,1,0
985,1,0,5,5,1,0,1,2,0,0
986,2,1,3,4,2,1,1,3,1,0
987,2,0,1,4,2,2,1,3,0,0
988,1,3,5,1,2,2,1,3,1,0
989,0,1,4,4,1,0,1,3,0,0
990,1,3,3,5,0,2,0,3,1,0
991,0,0,4,3,1,1,0,3,0,0
992,2,0,0,4,0,2,0,2,0,0
993,1,2,3,1,1,2,0,3,1,0
994,0,2,4,1,2,1,1,3,0,0
995,1,2,2,5,2,2,1,3,0,0
996,0,1,0,0,2,0,0,3,0,0
997,0,1,2,4,0,1,0,2,0,0
998,1,3,4,4,0,1,1,1,0,1
999,1,1,0,3,1,0,0,3,0,0
1000,2,1,0,2,1,2,1,1,0,0
1001,0,2,4,3,2,1,1,3,0,0
1002,0,1,5,0,2,1,0,3,1,1
1003,0,1,1,0,0,2,0,3,1,0
1004,0,1,0,3,2,2,0,3,1,1
1005,1,0,3,2,0,1,0,3,1,0
1006,0,2,2,1,0,2,1,3,1,0
1007,0,1,3,0,2,1,1,3,0,0
1008,1,3,4,1,2,0,0,3,0,0
1009,1,3,1,3,2,0,0,3,0,0
1010,2,1,0,2,0,1,1,3,0,0
1011,1,2,3,3,1,2,1,2,0,0
1012,1,2,0,1,2,0,1,3,1,0
1013,2,3,3,4,0,0,0,3,0,1
1014,0,3,3,2,2,0,1,3,0,1
1015,0,3,0,3,1,2,1,2,0,0
1016,0,1,3,0,0,1,0,2,0,0
1017,1,1,3,4,2,1,1,3,0,1
1018,1,3,5,3,1,0,0,3,0,0
1019,0,2,0,2,1,2,1,3,1,0
1020,0,1,3,2,0,1,1,3,0,0
1021,2,0,3,2,0,0,0,3,0,0
1022,0,3,1,5,1,0,0,3,0,0
1023,1,1,4,5,2,0,0,3,0,0
1024,0,1,4,4,1,0,0,3,1,0
1025,1,3,5,4,0,0,0,3,1,1
1026,0,3,2,5,2,1,1,3,0,1
1027,0,3,0,1,1,1,0,3,0,0
1028,0,0,1,4,0,2,0,2,0,0
1029,0,0,4,3,2,1,0,3,0,0
1030,0,3,5,5,1,2,1,2,0,0
1031,1,3,5,5,2,2,1,3,0,0
1032,2,1,4,2,1,2,0,2,0,0
1033,0,0,0,3,2,1,1,3,0,0
1034,0,2,3,1,0,1,1,2,0,0
1035,0,1,1,1,1,2,0,3,0,0
1036,2,3,0,5,0,1,0,3,0,1
1037,0,3,0,2,2,0,1,2,0,0
1038,0,0,3,2,1,1,0,3,0,0
1039,0,3,4,5,1,2,0,3,0,0
1040,1,2,5,0,2,1,1,3,0,1
1041,1,2,2,2,1,1,0,1,0,0
1042,0,3,3,4,0,1,0,3,0,0
1043,1,2,3,1,1,1,1,2,0,1
1044,2,1,0,1,2,0,1,3,1,0
1045,2,3,3,1,2,0,0,2,0,0
1046,1,2,4,0,2,1,0,2,0,0
1047,2,1,1,1,1,1,1,3,1,0
1048,1,2,5,5,0,1,0,3,1,0
1049,0,1,5,2,2,1,1,3,1,0
1050,2,0,2,5,0,0,0,3,1,0
1051,1,0,4,0,1,2,1,3,1,0
1052,2,3,4,5,0,0,0,2,0,0
1053,0,0,4,1,2,0,1,3,0,1
1054,0,1,3,0,2,2,1,1,0,0
1055,2,1,4,1,0,2,0,3,0,0
1056,2,2,3,4,2,1,0,3,0,0
1057,0,0,3,5,2,2,1,3,0,1
1058,0,0,2,0,1,1,0,3,1,0
1059,0,3,1,3,2,1,1,3,1,0
1060,2,3,4,5,0,0,0,2,0,0
1061,2,0,3,3,1,0,0,1,0,1
1062,0,2,5,3,2,1,0,3,1,1
1063,0,0,0,3,0,2,0,3,0,0
1064,0,2,1,0,0,1,0,3,1,0
1065,0,3,5,3,1,0,0,3,0,0
1066,0,2,1,5,1,0,0,3,0,0
1067,1,1,2,0,2,1,0,2,0,0
1068,1,1,2,0,2,1,1,3,0,0
1069,1,0,3,4,1,2,0,3,0,0
1070,2,1,2,3,1,0,0,3,0,0
1071,2,3,0,1,0,2,1,3,1,0
1072,1,2,3,0,0,1,1,3,0,0
1073,1,3,1,2,2,1,1,3,1,1
1074,2,1,5,0,0,1,0,3,1,0
1075,1,1,4,0,1,2,1,3,0,0
1076,1,0,1,3,1,2,0,3,0,1
1077,1,2,3,5,0,1,1,3,0,0
1078,0,1,5,2,1,1,0,3,0,0
1079,2,0,1,5,2,1,1,3,0,0
1080,0,2,5,4,1,1,0,3,0,0
1081,1,1,1,4,0,2,0,3,1,0
1082,2,1,1,2,1,1,0,3,1,0
1083,2,1,5,2,2,2,0,2,0,0
1084,1,1,4,5,0,2,0,3,0,0
1085,1,1,3,3,1,1,1,3,0,0
1086,2,0,0,3,2,0,1,2,0,0
1087,1,2,1,1,0,1,1,3,0,0
1088,0,1,2,5,1,1,1,3,1,0
1089,2,2,1,2,2,1,0,2,0,1
1090,2,1,5,3,0,0,1,3,0,0
1091,1,2,5,3,1,2,1,3,0,0
1092,2,2,4,4,2,1,1,3,1,0
1093,2,1,4,0,1,1,1,3,1,0
1094,0,2,4,1,2,2,1,3,0,0
1095,2,0,5,4,0,0,0,3,0,0
1096,1,1,3,5,2,1,0,3,0,0
1097,2,1,5,2,1,1,0,2,0,1
1098,2,1,3,4,1,0,1,2,0,1
1099,0,1,4,2,2,2,1,3,0,0
1100,2,2,1,4,1,2,1,2,0,0
1101,0,0,0,5,0,1,0,2,0,1
1102,2,3,0,0,1,0,0,3,0,0
1103,2,2,4,1,2,1,0,3,0,0
1104,2,0,5,4,0,0,0,1,0,0
1105,2,0,3,4,0,1,1,3,1,0
1106,2,0,1,4,1,2,1,3,0,0
1107,2,3,4,4,0,0,0,3,0,0
1108,1,2,5,4,0,1,1,3,1,0
1109,2,1,5,5,2,1,0,3,0,0
1110,0,1,5,3,0,0,1,2,0,0
1111,0,0,3,2,0,2,0,3,0,0
1112,1,3,5,2,0,1,0,3,1,0
1113,0,0,3,1,0,1,0,3,0,0
1114,2,1,1,1,2,1,0,3,1,0
1115,2,2,5,3,2,2,1,1,0,0
1116,0,1,3,3,1,1,0,2,0,0
1117,0,3,3,1,2,2,0,3,0,0
1118,2,1,2,3,1,1,1,3,1,1
1119,2,1,0,3,1,1,1,3,0,1
1120,2,1,3,5,1,1,1,2,0,0
1121,0,2,0,1,1,1,0,1,0,0
1122,2,1,1,5,2,0,1,3,1,1
1123,0,1,3,3,2,1,1,3,1,0
1124,0,0,3,2,0,2,0,3,1,0
1125,0,3,3,0,1,0,1,3,0,0
1126,0,0,0,4,2,0,1,3,0,0
1127,2,0,5,0,1,2,1,2,0,0
1128,0,3,3,1,1,2,0,3,1,0
1129,0,1,0,5,1,2,1,3,0,1
1130,2,2,4,0,0,0,0,3,0,0
1131,2,2,5,2,0,1,0,3,0,0
1132,2,2,3,3,2,2,1,3,0,0
1133,1,0,5,4,2,1,0,1,0,1
1134,2,2,2,0,0,2,0,3,0,0
1135,0,0,5,5,2,1,1,3,0,0
1136,0,3,0,5,0,1,0,3,0,0
1137,1,0,0,5,1,2,0,3,1,0
1138,1,1,0,5,2,0,0,1,0,0
1139,1,3,4,3,1,0,0,3,0,1
1140,1,1,1,4,2,2,0,3,0,0
1141,0,3,4,4,0,2,0,2,0,0
1142,0,3,0,5,2,1,0,3,0,0
1143,0,3,2,1,1,2,1,3,0,0
1144,2,0,5,4,0,0,1,3,1,0
1145,0,0,3,0,1,0,0,3,0,0
1146,0,0,0,1,2,2,1,3,0,0
1147,1,2,3,3,2,0,0,3,0,0
1148,2,3,3,0,1,1,0,2,0,0
1149,1,0,0,3,0,2,0,3,1,0
1150,2,0,2,2,1,0,1,1,0,0
1151,1,3,0,1,2,1,1,2,0,0
1152,0,0,4,5,1,0,1,3,1,0
1153,2,3,4,4,2,2,1,3,1,0
1154,0,2,0,5,0,1,0,3,0,1
1155,1,2,3,5,1,0,1,3,0,0
1156,2,1,5,5,2,0,0,3,1,0
1157,0,3,3,3,1,1,0,3,0,0
1158,2,1,4,3,1,1,1,3,1,1
1159,0,3,1,1,2,1,0,3,0,0
1160,2,0,5,2,1,0,0,3,0,1
1161,1,1,3,5,2,1,0,3,0,0
1162,2,0,3,4,2,1,0,3,0,0
1163,0,1,0,3,0,2,1,3,0,0
1164,2,3,3,2,1,0,0,3,1,0
1165,1,0,0,2,0,2,0,3,0,0
1166,2,2,2,0,0,2,1,3,0,0
1167,0,3,3,3,1,2,1,3,0,0
1168,1,1,0,0,0,2,1,3,1,0
1169,2,1,2,3,2,0,0,3,0,0
1170,2,2,1,2,0,2,0,1,0,0
1171,1,0,0,4,2,0,1,3,0,0
1172,0,0,1,5,2,2,1,2,0,0
1173,2,3,1,0,2,2,0,3,1,0
1174,1,3,4,1,1,1,0,3,0,0
1175,0,0,0,4,1,2,1,2,0,0
1176,1,0,1,1,0,1,0,3,0,1
1177,0,3,3,1,2,1,1,1,0,0
1178,0,2,4,4,0,0,1,3,0,0
1179,2,1,0,3,0,2,0,3,0,0
1180,1,2,5,4,1,2,1,3,0,0
1181,2,1,0,5,1,1,1,3,1,0
1182,0,1,3,0,0,2,1,3,0,1
1183,2,3,1,4,2,1,0,3,1,0
1184,0,1,1,5,0,1,0,3,0,0
1185,2,1,0,3,0,0,1,3,0,0
1186,1,0,5,0,2,1,1,3,0,0
1187,0,3,0,5,2,0,0,3,0,0
1188,1,0,5,0,0,2,1,3,0,1
1189,0,2,5,5,0,1,1,3,0,0
1190,2,1,0,3,0,2,0,3,0,0
1191,2,2,5,2,1,1,0,3,1,0
1192,2,2,5,3,2,1,1,3,1,1
1193,1,1,2,4,2,2,1,1,0,0
1194,0,1,0,1,2,0,1,3,1,0
1195,0,0,3,3,0,0,0,3,0,0
1196,1,2,1,5,2,0,1,2,0,0
1197,2,0,1,0,1,2,0,3,1,0
1198,0,0,0,0,2,2,0,3,1,0
1199,1,3,5,3,2,0,0,3,1,0
1200,1,3,5,3,1,2,0,3,1,0
1201,0,3,1,2,1,0,0,2,0,0
1202,0,1,2,5,2,2,1,3,0,0
1203,2,2,1,1,2,1,1,3,1,0
1204,2,2,2,5,1,1,0,2,0,0
1205,2,2,2,0,1,2,1,2,0,0
1206,1,1,0,1,2,2,1,3,0,0
1207,2,2,3,1,2,0,1,3,0,0
1208,1,0,2,1,0,1,0,3,0,0
1209,2,3,1,2,1,2,0,3,0,1
1210,0,0,4,4,1,1,1,2,0,0
1211,0,3,3,0,0,0,0,1,0,0
1212,2,0,3,1,2,2,1,2,0,0
1213,1,0,3,2,1,0,0,2,0,0
1214,2,3,5,2,1,0,0,1,0,0
1215,0,3,3,4,2,1,1,3,1,0
1216,1,3,5,0,0,2,1,3,0,0
1217,1,0,2,5,1,0,0,3,0,0
1218,1,0,5,5,1,2,0,3,0,0
1219,2,3,4,2,0,1,0,3,0,0
1220,2,2,0,0,0,1,0,3,0,0
1221,0,0,3,4,2,2,1,3,0,0
1222,2,1,5,3,2,1,1,3,1,0
1223,2,0,0,4,0,1,1,3,0,0
1224,2,1,2,3,1,1,1,3,0,0
1225,0,1,2,1,2,2,0,3,0,0
1226,0,0,1,4,1,0,1,3,0,0
1227,0,2,0,1,1,0,0,3,1,0
1228,0,3,5,0,2,1,0,3,1,1
1229,2,1,5,4,1,2,1,3,1,1
1230,2,1,2,3,1,0,1,3,0,0
1231,1,1,3,4,2,2,1,3,0,0
1232,1,0,0,4,1,1,0,1,0,0
1233,0,3,5,5,0,0,1,3,0,1
1234,0,1,0,3,0,0,0,3,0,0
1235,0,0,4,5,0,1,1,3,0,0
1236,0,2,3,5,0,1,0,2,0,0
1237,1,3,5,3,2,2,0,1,0,0
1238,0,1,3,5,0,1,1,3,0,1
1239,2,3,0,2,0,1,0,3,0,0
1240,1,0,5,2,1,1,1,3,0,0
1241,1,2,2,5,0,0,1,3,0,0
1242,0,0,5,5,1,0,1,3,1,0
1243,0,2,5,1,2,2,0,3,0,1
1244,2,0,3,4,1,2,0,3,0,0
1245,2,3,5,5,2,2,0,3,0,0
1246,2,0,1,3,1,2,0,3,0,1
1247,0,2,1,4,2,1,0,3,0,0
1248,1,3,0,1,0,2,0,2,0,0
1249,0,1,1,2,1,0,1,2,0,0
1250,1,0,0,0,2,2,0,2,0,0
1251,2,3,1,3,1,1,1,1,0,0
1252,0,2,0,5,0,0,0,2,0,0
