sample_id,source,target
29030,ve kozkikor PRS DU NOM IND MID,kozkikoravalem
3096,gak virus FUT DU NOM SBJ PAS,virusrulvanufsa
22753,som virus PRF PL DAT IND MID,virusannashonkalum
3108,gar losif PST SG ACC IMP ACT,loseftekedde
10276,gak tosmagi HAB DU GEN IMP MID,tosmagitirvinlimde
21881,gis safi HAB SG DAT IND MID,safitirkelim
6427,fo gemiz PRF DU NOM IND MID,gemizzeneshevelum
9252,lu mafmad PRS SG GEN SBJ PAS,mafmadunnafsa
2406,fe pekla FUT DU GEN SBJ ACT,peklarulvunsa
25038,ban pezlorid PST SG NOM IMP ACT,pezloridentegde
14642,no kosmi HAB DU NOM IND PAS,kosmidirvenef
24743,rug nipna PST SG GEN IMP ACT,nipnatokundo
18524,rus nilirdi PST PL ACC IND PAS,inilirditekenetniv
13420,ban dunsu HAB PL DAT IMP PAS,dunsanduronkamavdo
3398,go voburda PRS SG NOM SBJ MID,voburdalemse
8943,ved gemiz FUT SG GEN IND ACT,kemizrilin
27172,dar sigupob FUT SG DAT SBJ ACT,sigupobrulkasa
6939,vus nakmepel FUT DU ACC IND CAU,nakmepelrilvetterig
27315,gof kisaro PRS PL ACC IMP MID,kisaronotlemde
28314,gu vibmato PST DU ACC SBJ CAU,vibmatotogvottoksa
27774,na letavir PRF DU GEN SBJ ACT,letavirneshevinse
9816,sod pebmi PST SG DAT IND CAU,pebmitekketig
16139,ruk siglu PST DU NOM IND PAS,sidlutogvanav
9418,to fiz PRF PL NOM IMP PAS,fizzeneshennevde
12315,sod vifeta FUT DU NOM IMP MID,vifetarulvalemdg
2518,rug timmuna HAB DU DAT IMP MID,timmunadurvakalemde
29751,se dokpen PRS DU GEN SBJ PAS,idokpenevinnefse
16601,vu tegmefep PST DU ACC IND MID,tegmefeptegvetlam
17592,da bere FUT SG GEN IND MID,bererilinlim
5100,rer luna PRS SG ACC IND CAU,lunottog
9842,pik zivpatoz PRF PL DAT IND ACT,zivpatoznashonka
17187,taf sobvus FUT PL DAT IND ACT,sobvusrulonka
7277,ka tosmagi FUT PL DAT SBJ PAS,tosmagirilenkenifse
18772,kak vadso HAB PL GEN SBJ MID,vadsoturonunlemse
10078,pik kogzi HAB SG DAT IMP PAS,kogzitirkenevde
21770,ra bomu PRS SG GEN IMP ACT,bomundo
26443,ved ponbu PRS SG NOM SBJ PAS,ponbanafsa
9892,gi valiki HAB PL NOM SBJ ACT,valikizirense
6328,ra bosef HAB SG DAT SBJ ACT,bosevdirkese
10045,zut famosgir PRF DU GEN SBJ ACT,famksgirneshevinse
26119,bo nosev FUT DU DAT IMP MID,nosevrilvekelimde
14329,mes vino PRF DU DAT SBJ MID,vinonashavakalumsa
26755,zu kosmi PST PL DAT IND ACT,kosmetekenke
11846,fo mubfi FUT DU ACC SBJ CAU,mubfirilvetterikse
16586,fid vemo FUT DU ACC IMP PAS,vemorulvotnuvdo
17550,dar gitno PRS PL DAT IMP PAS,gitnonkanavdo
21264,som voburda PRF PL DAT SBJ MID,voburdannashonkalumsa
15091,zu baka PRS DU DAT IMP PAS,bakavakanavdo
23480,si gigi HAB PL ACC IND CAU,gigizirenettig
18393,dip sofigaf FUT SG NOM SBJ MID,sofiuafrullemse
22276,da tospor PRS SG ACC IND PAS,tosporotnaf
10399,tel vovata PRS DU GEN IMP CAU,vovatavuntogdo
8164,ma valiki PRS PL DAT IMP PAS,valikenkenevde
22500,mar dongobu PRF DU DAT SBJ CAU,dongobunashavakatofsa
10883,li lemu PST PL NOM SBJ PAS,lemusokonlafsa
23086,ru rifpo PRF PL GEN IMP PAS,rifponashonunnavdo
24672,se kogzi PRS DU DAT IND MID,kogzevekelim
13720,fiz bomu HAB PL NOM SBJ PAS,bomuduronnafsa
17846,rug dolimal PRF PL DAT IND MID,gokleloznashonkalum
3382,ma bomu PRS SG NOM SBJ PAS,bomanafsa
9845,zef gunkitil HAB SG NOM IND PAS,gunkitiltirnef
18832,va livob HAB SG NOM IMP ACT,livobdurdo
19340,ro butral HAB SG GEN IND MID,butraldurunlem
7339,li fonesel FUT SG DAT SBJ PAS,foneselrilkenifse
14368,fu gigi HAB PL NOM IND ACT,gigidiren
14659,to gigi PST PL GEN IMP PAS,gigitekeninnivde
428,taf nubu PRF DU GEN IND ACT,nubunashavun
16204,ve din PST SG GEN IND MID,dinsekinlam
17507,gak fegzerig PRS SG DAT IND MID,fegzerigekelim
624,di siglu FUT PL GEN SBJ ACT,siglurulonunsa
28355,vus rartisuv FUT DU GEN IMP CAU,rartisuvrulvuntarugdo
17170,ruk kumro PRF DU ACC SBJ CAU,kumronashavottofsa
1138,vo pireke FUT DU DAT IND MID,birekerilvekelim
17663,da nuzgo PST PL GEN IND PAS,nuzgotokonunnav
24511,ni kebbeni PST SG ACC SBJ MID,kebbeniseketlamsa
19542,rog kuvoma PST DU GEN IND MID,kuvomatogvunlam
4408,tel baza PST PL ACC IND MID,bazatokonotlam
17120,mun ronnari PRF PL ACC IND MID,ronnarenneshenetlum
10352,tep tone PST SG DAT SBJ CAU,tonetekketikse
29596,no dovu HAB DU GEN IND ACT,dovudurvun
9477,mun lemu PST DU ACC IMP CAU,lemantogvottogdo
10299,go puzzo PRF PL GEN IND PAS,tudnashonunnaf
2885,pom loda PRS SG NOM IND MID,lodanalem
18417,pef sutel FUT PL NOM IMP MID,sutelrilenlimde
7500,soz bor HAB SG NOM IND PAS,bordurnaf
2683,vaz nipna FUT DU GEN SBJ ACT,nipnarulvunsa
23493,rer meszov PRF PL NOM IMP MID,meszovnashonlumdo
17172,mun vara PRS PL NOM IMP PAS,varanonmavdo
22924,ros vakis PRS DU GEN IND ACT,vakisevin
9898,mun vakis PRF PL GEN SBJ CAU,vakisenneshenintifse
6216,soz nokvu PRF PL DAT SBJ PAS,unokvunashonkanafsa
20719,li makpof PST DU GEN IND CAU,makpofsogvuntog
7978,dar siglu FUT SG ACC IMP ACT,sigluruloddo
11405,rus torvofam FUT DU NOM SBJ MID,torvofamrulvalemse
5551,vus vupla FUT DU DAT IND MID,vuplarulvakalem
738,soz timmuna PRS PL NOM IND CAU,timmunontrg
28717,li gomig PRS PL DAT IND PAS,gomigenkenef
10746,ved buvikzub FUT PL GEN SBJ PAS,buvikzubrulonunnufsa
27645,bi kozata HAB PL ACC IMP CAU,kozatazurfnottogdo
7071,ban gakupgak FUT DU GEN SBJ CAU,gakupgakanrulvuntaruksa
1710,su lepuved PRF PL GEN IND PAS,lepuvednesheninnef
3508,fid fafe PRS PL GEN IMP CAU,faferintigde
23162,zun miruvdu FUT DU ACC IMP ACT,miruvdanrulvoddo
29049,saf nivu FUT PL ACC IND MID,nivurulonotlem
13804,ve vovata PRF PL GEN IND PAS,vovatalashonunnaf
13492,pu nafsuzu PST SG NOM SBJ ACT,nafsuzutoksa
18340,to fevempo PRS PL GEN SBJ MID,fevemponunlemse
12051,ror difuto PST PL ACC IMP CAU,difutotokonoatogdo
15955,ni sutel FUT SG NOM SBJ ACT,sutelrilse
18003,vo mapukko FUT SG GEN IND PAS,mapukkorulunnuf
7779,gaf gigi FUT SG NOM IMP CAU,gigirilterigde
9003,su gomig FUT PL DAT IMP CAU,gomigrilenketrigde
15746,di vupda PRS SG GEN IND PAS,vupdunnaf
25481,lug vara PRF DU NOM SBJ PAS,varanashavanafsa
733,zut kuzrorpi PST SG ACC IND PAS,kuzrorpiteketniv
14198,na reve FUT SG DAT IMP CAU,reverilketrigde
21906,gar livob HAB DU NOM IND PAS,livobdurvanaf
21044,kit niluvob PRS DU GEN IMP MID,niluvobavunlemde
15820,ka luf PRS SG DAT IND ACT,lufaka
18842,gis sami PRS SG GEN SBJ ACT,saminse
20244,mun dimesa PST PL GEN IND PAS,dimesantokonunmav
8203,pil fonesel PST PL NOM IND CAU,foneseltekentig
28966,deg norto FUT PL DAT SBJ PAS,unortorulonkanufsa
10586,pu rolosvi PRS SG GEN IMP CAU,rolosvintigde
19591,gar gasup PRS SG ACC IMP ACT,gasupoddo
20199,deg petu HAB DU NOM IMP CAU,petudurvatogdo
18896,vo nakmepel PRF PL NOM IMP MID,nakmepelneshenlumdo
23628,si vafve PST PL ACC IND MID,vafvesekenetlam
4969,gi doba PST PL DAT IMP MID,dobasokonkalamdo
12621,ki dike PRF SG DAT IMP PAS,dikeleshekenevde
8247,som famosgir FUT PL GEN SBJ CAU,famosgirenrileninterikse
24382,pom kisaro FUT PL ACC IMP PAS,kisaranrulonavdo
2904,som ropbumvu PST DU GEN SBJ ACT,ropbumvantogvunsa
20273,pu pipesi HAB PL NOM IND CAU,pipesidirentig
12101,ban pegre HAB SG NOM IMP ACT,pegrendirde
6069,ra sigon PRF SG ACC IMP MID,sigonnanashotlumdo
12140,lug doba PST PL ACC IND PAS,dobatokonotnav
3698,sa vupda HAB PL GEN SBJ ACT,vupdaduronunsa
29677,seb koda PRS DU ACC SBJ PAS,kodavotnafsa
1912,bi sobvus PRS DU DAT IMP PAS,sobvusavakanavdo
6400,lu lave HAB DU GEN SBJ MID,lavedirvinlimse
4475,zev nikor PRS SG NOM IMP PAS,nikoranavdo
23454,va mavifap HAB DU GEN IMP CAU,mavifabdurvuntogdo
29217,gar zake PST PL NOM SBJ CAU,zakelekentikse
8345,zun kovu HAB PL NOM SBJ MID,kovanduronlemse
26623,ved bupe PRS PL NOM SBJ ACT,bupense
26597,ro dizad FUT SG NOM IMP ACT,tizadruldo
10038,to zara PST DU NOM IMP ACT,zaratogvado
3263,seb losif PRF PL DAT IND CAU,losiffeneshenketiv
10261,zef fevive HAB PL NOM SBJ PAS,fevivetirennefse
16982,ba depda PST PL NOM IND PAS,depdatokonnav
4977,ved pavu FUT DU DAT SBJ MID,pavurulvakalemse
11327,fiz nubu FUT SG NOM IND CAU,nuburultarug
28216,vaz valiki PST DU ACC IND PAS,valikitegvetniv
20346,ra supkur PRS PL GEN IMP MID,supkurinunlemde
4229,ros podupge PRS SG NOM IND ACT,podupge
5218,fe fumugi FUT PL ACC SBJ PAS,fumugirilonifse
15844,gi luva PRS DU ACC SBJ ACT,luvavotsa
19912,pef vadso PST PL ACC IND CAU,vadsotokonottog
1427,ki rereve PST DU NOM IND ACT,rerevesegve
8121,zef zufpe FUT PL GEN IND ACT,zufperilenin
12793,gis ninefef PST SG DAT IMP MID,ninefiftekkelamdo
10146,fiz seffelo PRF SG GEN IND CAU,seffelonashuntov
25767,gi dibifov PST SG GEN IND ACT,dibifofsokun
26729,vu kovezbe HAB PL DAT SBJ ACT,kovezbedirenkese
14499,mes dorpokto PRF PL ACC SBJ MID,dorpoktonashonotlumsa
10438,zut nologi PST DU DAT IMP ACT,nologitegvekede
14563,pil voburda PRS SG GEN IMP PAS,voburdunnavdo
16382,sa vadso PRF SG ACC SBJ CAU,vadsonashottofsa
12947,kit nuneb PRS PL GEN SBJ CAU,nunebenintikse
16404,rer bezul PST DU NOM IND CAU,bezultogvatog
16383,si torvofam PRF PL NOM SBJ CAU,torvofamlashontofsa
27165,gu gasup PST DU ACC IMP CAU,gasaptogvottogdo
6797,mes dozug PRS SG DAT SBJ PAS,dozugakanafsa
11387,gig vara PRS PL ACC IND PAS,varonotnaf
16953,fiz kakepu PST PL GEN IND MID,kakeputokonunlam
2041,fu saso FUT SG GEN IND PAS,sasorulunnuf
9403,lug zuzol PST DU GEN IND CAU,zuzultogvuntog
14050,ve nologi HAB SG ACC IND CAU,nologizirettig
2907,su zufpe PRF DU NOM IMP CAU,zufpeneshevetivde
9199,kig ponbu PRS DU NOM IMP CAU,ponbavapogdo
8739,ko pebu PRF PL GEN IMP ACT,pebunashonundo
14410,fid zake FUT SG GEN IND ACT,zakerilin
29287,li kozkikor FUT DU GEN SBJ MID,kozkikorrulvunlemse
1660,vim givo FUT DU GEN SBJ CAU,givanrulvuntarukoa
7318,vum difuto HAB PL ACC SBJ CAU,difutanduronottoksa
11788,deg miletut PRS SG NOM IND ACT,miletuta
17306,bo fimed HAB PL DAT IMP CAU,fimeddirenketigde
24753,bo sakvav PST SG ACC IND MID,sakvaftokotlam
24337,vum kakepu FUT PL ACC SBJ CAU,kakepanrulonottaruksa
27316,fo favo PRF DU ACC SBJ MID,favonashavotlumsa
4981,kit duf PRS SG NOM SBJ ACT,dufasa
14770,soz dekam PRF SG GEN IMP CAU,dekamnashuntovdo
28421,pu kap PRS PL GEN IMP ACT,kaponundo
26899,fiz kuzrorpi PRS SG NOM SBJ PAS,kuzrorpenefse
20086,vi tospor FUT PL GEN IND PAS,dosporrulonunnuf
4984,saf torvofam PRS SG ACC SBJ PAS,torvofamotnafsa
15281,zef dozug PST DU GEN IMP MID,dozuktogvunlamdo
26494,ved pebmi PRS PL DAT SBJ CAU,pebmenketikse
21581,di dizad HAB SG NOM IMP PAS,dizadzurnavdo
896,ko vedzi PST PL NOM SBJ ACT,vedzitekense
1684,som rom FUT DU GEN SBJ ACT,romanrulgunsa
16497,fo niluvob PRF SG DAT IMP MID,niluvobnashakalumdo
16983,vim fusdeb PRS DU ACC IND ACT,fusdebenevet
11193,gi vara PST SG ACC IND PAS,varasokotnav
9520,le zivpatoz PST PL NOM IMP PAS,zivpatossokonnavdo
1487,zu lazmo PST PL ACC SBJ CAU,lazmotokonottoksa
22667,gu mezmaf PST DU DAT IND MID,mezmaftogvakalam
25028,tep ziglofva PRF DU NOM IMP CAU,ziglofvanashavatovdo
9633,vim depda PRS PL DAT IND MID,depdanonkalem
22323,to gugdiso FUT SG ACC IND ACT,gugdisorusot
10242,gaf dimapu PRS PL ACC SBJ CAU,dimaponotoksa
21377,vaz dimesa PRS PL GEN IMP PAS,dimesonunnavdo
15736,kut koflu FUT DU NOM IND CAU,koflurulvatrug
25681,rus fuziz HAB DU ACC IMP PAS,fuzistirvetnevde
8354,gak lazmo FUT SG NOM IND PAS,lazmorulnuf
6346,lug zake PST SG ACC IND ACT,zaketeket
13999,to surfivo PRF SG DAT IND ACT,surtivonashaka
11990,zu tumon PRF PL DAT IMP ACT,tumonnashonkado
5427,ban vukun PRS DU NOM IMP ACT,vukunanavado
17694,gaf mapukko FUT PL GEN SBJ MID,mapukkorulonunlemse
24221,vus folatdu HAB SG DAT IMP PAS,folatduturkanavdo
5640,kit vifutvap HAB DU ACC IND ACT,vifutvapturvot
12705,dip lesogbar FUT PL ACC SBJ ACT,lesogbarrulonotsa
5720,pil letus PST DU NOM IMP MID,letustogvalamdo
22234,se luva PST SG DAT IMP ACT,luvasokkado
12463,ki dota FUT PL GEN IND PAS,dotarulonunnuf
25708,be sumo PRS SG DAT SBJ ACT,sumakasa
18836,ne gasup HAB SG DAT IMP PAS,gasubzurkanavdo
17814,kig keto HAB PL NOM SBJ CAU,uetodurontoksa
3483,gof tapa HAB DU ACC IMP MID,tapaturvotlemde
17086,rog rervobet PST PL NOM SBJ CAU,rersobettekentikse
15980,gar ludera PRS PL NOM SBJ CAU,luderontoksa
27218,gar zapadi PRS PL NOM SBJ CAU,zapadentikse
17816,zu fonesel HAB DU DAT SBJ PAS,foneseldirvekense
21189,gu fonesel FUT PL ACC IMP PAS,foneselrilonivde
3230,ko sonpa PST DU DAT IMP MID,ionpatogvakalamdo
2476,fu zuzop FUT DU GEN IND PAS,zuzoprulvunnuf
27719,lug numberer PRS SG ACC IND CAU,numbererettig
24625,tot zumi PST DU DAT IMP ACT,zumetegvekede
9427,zop kob PRF SG DAT SBJ PAS,kobnashakanafsa
15518,sa sutel PRF SG GEN SBJ ACT,sutelneshinse
27758,su nubu PRF SG ACC SBJ PAS,nubunashotnafsa
7997,fiz nonsutro PRS DU DAT SBJ ACT,nonsutravakasa
7255,vus dokpen FUT PL ACC IND PAS,idokpenrilopiv
644,kit tepes FUT PL ACC SBJ MID,tepesrilenetlimse
2507,gig fonesel HAB DU NOM IND ACT,foneseldirve
17731,ban koflu PRF SG DAT IND PAS,koflannashakamaf
10353,zev nipna PRS DU GEN IND PAS,nipnavunnaf
12738,vu reten HAB DU GEN SBJ ACT,retendirvinse
3473,sod femkogo HAB DU GEN SBJ ACT,femkogodurvunsa
23597,zer miruvdu PST DU DAT IND PAS,miruvdutogvakanav
27974,zer tepo PST SG DAT SBJ PAS,tepotokkanafsa
1227,tel rovpe HAB SG NOM IMP PAS,rovpedirnevde
3799,deg pegre PRS DU NOM SBJ MID,pegrevelimse
11622,gi pemkusa FUT SG DAT IND PAS,bemkusarulkanuf
10205,pil din PRF SG ACC SBJ ACT,dinneshetse
3658,mun rone HAB SG NOM IMP PAS,ronendirmevde
28294,kit fumbegba PRS DU NOM IND MID,fumbegbavalem
18553,lug kopumor HAB SG NOM IMP CAU,kopumordurtogdo
22255,zer tossa HAB SG NOM SBJ PAS,tossadurnafsa
16011,ko zaba FUT PL GEN IMP MID,zabarulonunlemde
12417,fo tade PRF SG DAT IND CAU,tadenesheketiv
2561,ki torvofam FUT PL GEN IND ACT,torvofamrulonun
20241,seb nogu PRS PL NOM SBJ MID,nogonlemse
27942,va rombo FUT SG NOM IMP MID,romborullemde
18072,li mevti HAB DU ACC SBJ CAU,mevtizirvettikse
12556,kak nagin PRS PL ACC IMP ACT,naginenedde
16338,gig kisaro HAB DU GEN SBJ ACT,kisarodurvunsa
6562,tel dimesa FUT DU GEN SBJ ACT,dimesarulvunsa
15293,sod tuknitu HAB PL ACC IMP ACT,ouknituduroddo
22256,ka pireke FUT SG ACC IMP CAU,birekeriletterigde
173,nar nudaz PRS DU DAT SBJ ACT,nudazavamasa
14493,bi dabo PRS DU GEN IND MID,dabavunlem
20380,vaz dibnasle PST DU GEN IND CAU,dibnasletegvintig
25074,vum deflup PRS SG NOM IND MID,deflupanalem
17599,fu din PRF PL ACC IND ACT,dinneshenet
17346,zev pegre PRF PL GEN IMP ACT,pegrenesheninde
23853,rus koterti PRS SG ACC SBJ ACT,kotertetse
2227,gu poperil PST DU ACC SBJ ACT,poperiltegvetse
19995,gof goniso PRF DU GEN IND ACT,gonisonashavun
2585,rug korni PRS DU NOM SBJ ACT,kornevese
29774,zop dorpokto PST SG GEN IND ACT,dorpoktotokun
26536,ma makpof FUT SG DAT IMP MID,makpofrulkalemde
5742,mar kalugvo PRS SG DAT IND MID,kalugvakalem
23431,zop luna PST PL DAT SBJ CAU,lunatokonkatoksa
9942,ved sonpa HAB DU ACC IMP MID,sonpadurvotlemde
17115,dar pireke PRF DU NOM SBJ CAU,pirekeneshevetifse
10814,zut pufovu PRF DU ACC SBJ PAS,pufovunashavotnafsa
12518,re pipvi FUT SG NOM IND MID,pipvirillim
8786,no dufa PRF PL GEN IND ACT,dufanashonun
10884,vi petu PRS DU NOM IND PAS,petavanaf
14538,mo rur HAB SG DAT IND ACT,rurdurka
13534,tot tone HAB SG NOM IND ACT,tonetir
21873,dip depda FUT PL NOM IMP ACT,depdarulondo
4871,gu fegzerig PRF SG ACC IND CAU,fegzeriggeneshettiv
22356,ka pezvilru FUT PL DAT IND MID,pezvilrurulonkalem
19936,kak gaski PST SG DAT SBJ PAS,gasditekkenifse
19681,gak dozug HAB DU GEN IMP MID,dozukturvunlemde
11198,gu vadso HAB DU DAT IND ACT,vadsodurvaka
8156,kig mavifap FUT DU ACC IMP ACT,mavifaprulvoddo
20146,di rozavi PRS SG NOM IND MID,uozavelim
1090,mes baza HAB SG DAT IND PAS,bazaturkanaf
11255,zut dota HAB SG GEN IND CAU,dotaturuntog
12526,zun kafesel HAB SG ACC IND CAU,kafeselendirettig
27115,ros puz PRS SG NOM SBJ ACT,purasa
762,ror butuf PST SG ACC IND MID,butaftokotlam
3410,ba zavu PRS PL NOM IND PAS,zavonnaf
18341,tep rur PRF SG NOM IMP ACT,ruenashado
6271,som letavir FUT SG ACC IMP PAS,iletavirenriletmivde
7502,da kuze PRF SG ACC IMP PAS,kuzeneshetnevde
11941,pef tit PST PL GEN IMP MID,tettekeninlamdo
27616,te lompulov PRF DU DAT IND MID,llmpulovlashavakalum
16201,vu lonse PRS SG DAT IND PAS,ilonsekenef
7477,gid fegzerig PRS DU DAT IND ACT,fegzerigeveke
17697,pom korni PRS DU DAT SBJ ACT,kornenevekese
2898,te vovvez PST PL NOM IND PAS,vovvessekenniv
1616,gar gaturap PRF PL NOM IND ACT,gaturapnashon
22617,taf dorpokto HAB PL DAT IND PAS,dorpoktotuzonkanaf
20236,dip vukun PST PL GEN IMP CAU,vukuntokonuntogdo
21321,ki tilone PST PL DAT SBJ ACT,tilonisekenkese
14477,fe tomise PRF PL ACC SBJ MID,tomiseleshenetlumsa
27380,gu famosgir PRS DU DAT SBJ CAU,famosgireveketikse
21266,te favo PRS PL ACC IND CAU,favonotog
10019,si norto HAB SG ACC IMP MID,nortozurotlemde
24662,zu zuzop HAB DU NOM IND MID,zuzobdurvalem
8574,reg buvikzub PRF DU ACC IMP PAS,buvikzubnashavotnavdo
21506,re kuze PST PL NOM IMP CAU,kazisekentigde
8364,ki gozi PRS SG DAT IMP PAS,igozekenevde
2958,ra rombo PST SG ACC IMP CAU,rombotokottogdo
26273,zut diseso PRS DU NOM IMP MID,disesavalemdm
25180,di bubse PRS DU DAT IND CAU,bubseveketig
28001,na kumro PST DU DAT IND MID,kumrotogvakalam
21693,li lazmo PRS SG DAT IND MID,lazmakalem
26187,pu voro HAB SG ACC SBJ PAS,vorodurotnafsa
28017,fid nolli PRS PL DAT SBJ MID,nollenkelimse
9767,var tomise PRF DU GEN IND MID,tomiseneshevinlum
6289,mo viksa PRF PL DAT IMP PAS,viksanashonkanavdo
23338,kut tuzdufme PRS DU GEN IND CAU,tuzdufmevintig
34,gof vefovuv PRS PL ACC IMP MID,vefovuvonotlemde
8845,tep revo HAB SG GEN SBJ ACT,revoturunsa
24191,ros letavir PST PL DAT IMP PAS,iletavirtekenkenivde
10803,sod bok FUT SG GEN SBJ ACT,bokrulunsa
18887,zu zavti PRS SG DAT SBJ MID,zavtekelimse
22336,fid zasa FUT SG DAT IND CAU,zasarulkatrug
15199,lam zumi PRS PL DAT IMP CAU,zumenenketigde
3482,fiz deke FUT PL NOM IMP PAS,dekerilennivde
10656,vi dovfa HAB PL DAT SBJ CAU,dovfazuronkatoksa
21453,sod zavi FUT SG ACC IMP PAS,zaviriletnivde
2992,rer kuvoma PRS SG DAT IMP MID,kuvomakalemde
3703,di lepuved PRF PL ACC SBJ ACT,lepuvedleshenetse
5746,re mubfi PRF PL GEN SBJ MID,mubfileshenlimse
29768,gof mim FUT DU GEN IMP CAU,mimrilvinterigde
550,gi gome HAB PL DAT IMP PAS,gomezirenkenevde
22665,kut bezul PST DU ACC SBJ CAU,btzultogvottoksa
6174,vi posutu PRS SG NOM IMP CAU,posutatogdo
3402,tot luna FUT PL GEN IMP MID,lunarulonumlemde
13517,pu tepo FUT PL ACC SBJ PAS,veporulonafsa
16126,fu mori PRS SG NOM SBJ MID,morelimse
5034,reg dovfa PRS SG GEN SBJ PAS,udovfunnafsa
24658,kak gitno FUT PL GEN IMP CAU,kitnorulonuntarugdo
21163,tot zefu PRS SG GEN IMP PAS,zefunnavdo
20422,vus podduga PRS PL DAT IND CAU,poddugonkatog
15209,lug pufo PRF PL ACC IND CAU,pufovashonottov
6111,si vuvilras PRS DU GEN IND CAU,vuvilrasavuntog
15230,ror famosgir FUT SG GEN IND MID,famosgirrilinlim
1791,ma fariv HAB DU DAT SBJ CAU,farivdirveketikse
5647,fo rada PRF PL ACC SBJ PAS,radanashononnafsa
10154,kit rukloto FUT DU ACC SBJ CAU,ruklotorulvottaruksa
7912,ro gomkuziz PST PL NOM IND ACT,gomkuzisteken
1278,mo liddu PRS PL GEN IND ACT,liddonun
4519,da bulo HAB SG NOM SBJ PAS,bulodurnafsa
24782,var luna PST SG GEN SBJ ACT,lunatokunsa
2848,gar rupokdu PRS PL DAT IND MID,rupokdonkolem
12209,tep forko HAB DU ACC IMP MID,forkoturvotlemde
3469,dip pobod HAB SG NOM SBJ MID,pobotturlemse
5654,ko niluvob PRF SG DAT SBJ ACT,niluvobnashakasa
27912,di bilu FUT PL DAT IND MID,bilurulonkalem
28053,pu vivida PST PL GEN IND PAS,uvividatokonunnav
28420,som gasup PST DU ACC SBJ CAU,gasapantogvottoksa
19832,pef biva PRF SG NOM SBJ CAU,bivanashatofsa
24713,vus vino PRF SG ACC IND CAU,vinonashottov
14573,pom dimapu HAB DU GEN IND CAU,dimapandurvuntog
23634,fo sutel PRS PL ACC SBJ CAU,sutelenetikse
423,rug babdugka FUT PL ACC IND ACT,babdugkarulonot
10004,na leti HAB DU DAT IND ACT,letidirveke
14928,vi pezvilru PRF SG GEN SBJ CAU,pezvilrulashuntofsa
18240,ved diku PRS SG DAT SBJ MID,dikakalemse
12340,zut biru FUT SG NOM IMP MID,biruruelemde
29406,su bat PRF SG DAT SBJ PAS,battanashakanafsa
3246,fiz korni FUT PL DAT IMP PAS,kornirilenkenivde
14147,pu mudki HAB DU GEN SBJ CAU,mudkidirvintikse
10575,zu sigupob PST PL NOM IND ACT,sigupoptokon
14971,ve rozavi FUT DU ACC SBJ MID,rozavirilvetlimse
18696,rog pubu HAB DU GEN IND PAS,pubudurvunnaf
2943,rog lopidu HAB DU ACC IMP MID,lopidudurvotlemde
20842,vus zumi PST PL NOM IND MID,zumetekenlam
27699,zop feve FUT SG DAT SBJ CAU,veverilketrikse
7964,bo roza HAB DU DAT IMP ACT,rozaeurvakado
11287,zef bobuf FUT DU GEN IMP PAS,bobufrulvunnuvdo
7923,nar vul PST SG DAT SBJ CAU,vultokkatoksa
5712,vud titan PRS DU GEN SBJ ACT,titanavunsa
17976,to letavir HAB DU ACC SBJ PAS,iletavirdirvetnefse
8439,no nuzgo PRF DU NOM IMP CAU,nuzgonashavatovdo
25046,soz purimu FUT DU GEN IMP PAS,purimurulvunnuvdo
1246,pu sonpa HAB SG NOM SBJ ACT,sonpadursa
9115,te zavsane FUT SG ACC IMP PAS,zavsaneriletnivde
12749,dip virus HAB SG ACC IMP CAU,virusturottogdo
3847,lu refzepvu HAB SG NOM SBJ CAU,refzepvudurtoksa
5787,sod podupge PST SG ACC IMP PAS,podupgeteketnivde
341,rog tefta PRF SG GEN IND CAU,teftanashuntov
17828,da pudpu FUT SG NOM IMP CAU,pudpurultarugdo
20464,reg vuvilras HAB SG ACC IND MID,vuvilrazdurotlem
7397,ror pepmo PRF PL GEN IMP PAS,pepmonashonunnavdo
8319,ror fammi PST PL GEN IND PAS,fammitekeninniv
9103,ki lipusa FUT DU ACC IMP CAU,lipusarulvottarugdo
11923,bi pavebne HAB DU DAT SBJ PAS,pavebnezirvekense
12695,lug fezvibol HAB DU DAT IND MID,fezviboldurvakalem
4235,fe gitno FUT SG NOM IMP ACT,kitnoruldo
1078,su sutel PST PL GEN IMP MID,suteltekeninlamdo
17234,mar deke PST SG NOM IMP CAU,deketektigde
23029,seb gibor PST PL GEN IND PAS,gibortokonunnav
2393,re supkur FUT DU GEN IND MID,supkurrulvunlem
12618,ka posim HAB SG DAT IND ACT,posisdirke
26833,zut zapadi FUT SG NOM IND ACT,zapadiril
25435,vud gezupid FUT DU GEN SBJ CAU,gezupidrilvinterikse
1676,ban fevempo FUT PL DAT IND MID,fevempanrulonkalem
5500,gak nikor FUT PL GEN IND MID,nikorrulonunlem
20889,fe ses FUT PL GEN SBJ PAS,sesrileninnifse
7893,kit kakepu HAB DU DAT IMP ACT,kakeputzrvakado
8413,soz din PRF PL DAT SBJ MID,dinneshenkelumsa
3580,ki zuzol FUT DU ACC IND ACT,suzolrulvot
10581,lu zara PST SG ACC IMP PAS,zaratokotnavdo
10708,mis bulte PRS DU NOM SBJ MID,bultevelimse
9838,mun beki PRF DU DAT SBJ MID,bekfnneshevekelumsa
26662,zer pamudo PRS DU GEN IND PAS,pamudavunnaf
2647,fiz diku PST DU DAT IMP PAS,dikutogvakanavdo
23896,rer timmuna PRS SG GEN IND CAU,timmununtog
