user_id,uf_1,uf_2,uf_3,uf_4,uf_5,uf_6,uf_7,uf_8
1397,CAT_01,CAT_13,CAT_18,PT_Z,PT_V,1.103,-0.551,-0.084
1398,CAT_13,CAT_17,CAT_19,PT_V,PT_X,0.755,-0.147,-0.128
1399,CAT_06,CAT_12,CAT_07,PT_V,PT_Y,1.962,1.14,0.367
1400,CAT_06,CAT_01,CAT_11,PT_W,PT_V,0.495,0.636,1.878
1401,CAT_02,CAT_08,CAT_15,PT_V,PT_X,-0.606,-0.356,0.079
1402,CAT_14,CAT_09,CAT_13,PT_V,PT_X,1.9,-1.853,-0.423
1403,CAT_16,CAT_18,CAT_15,PT_W,PT_Y,-1.434,2.326,-1.317
1404,CAT_05,CAT_12,CAT_16,PT_Z,PT_W,-1.423,1.331,-0.695
1405,CAT_11,CAT_07,CAT_17,PT_V,PT_X,-1.403,-1.012,-0.174
1406,CAT_01,CAT_06,CAT_16,PT_V,PT_X,-0.945,-1.074,1.408
1407,CAT_11,CAT_00,CAT_08,PT_V,PT_Y,-0.557,-2.23,-0.596
1408,CAT_14,CAT_03,CAT_12,PT_W,PT_W,0.723,-0.024,0.128
1409,CAT_16,CAT_04,CAT_18,PT_V,PT_Y,0.154,1.165,-0.25
1410,CAT_01,CAT_02,CAT_15,PT_V,PT_V,0.48,0.142,-1.54
1411,CAT_19,CAT_05,CAT_06,PT_V,PT_X,0.512,0.492,-0.513
1412,CAT_12,CAT_11,CAT_05,PT_Z,PT_X,1.292,1.051,-1.561
1413,CAT_04,CAT_01,CAT_09,PT_W,PT_V,-0.598,0.079,-0.639
1414,CAT_01,CAT_14,CAT_11,PT_Z,PT_Y,0.154,-0.984,0.783
1415,CAT_13,CAT_15,CAT_01,PT_V,PT_Y,1.306,0.234,0.874
1416,CAT_17,CAT_19,CAT_16,PT_Z,PT_Y,0.783,-0.492,1.11
1417,CAT_06,CAT_16,CAT_04,PT_W,PT_X,1.196,-0.735,-1.421
1418,CAT_03,CAT_00,CAT_12,PT_Z,PT_V,0.088,0.291,-0.528
1419,CAT_05,CAT_13,CAT_19,PT_Z,PT_X,0.503,-2.266,-0.438
1420,CAT_14,CAT_10,CAT_02,PT_Z,PT_X,-0.106,1.403,2.205
1421,CAT_01,CAT_16,CAT_14,PT_W,PT_V,-1.291,-1.768,0.073
1422,CAT_08,CAT_03,CAT_00,PT_V,PT_V,0.226,-0.551,-0.674
1424,CAT_01,CAT_05,CAT_08,PT_V,PT_X,0.897,-2.226,0.948
1426,CAT_10,CAT_13,CAT_00,PT_W,PT_W,1.905,-0.859,0.278
1427,CAT_11,CAT_17,CAT_09,PT_Z,PT_V,-1.948,1.161,-0.797
1428,CAT_12,CAT_09,CAT_13,PT_V,PT_X,0.898,1.309,-1.031
1429,CAT_15,CAT_13,CAT_01,PT_W,PT_W,0.608,-0.999,0.121
1430,CAT_05,CAT_12,CAT_02,PT_V,PT_Y,-0.725,2.542,0.076
1431,CAT_00,CAT_09,CAT_01,PT_Z,PT_Z,-1.884,-0.785,1.317
1432,CAT_11,CAT_12,CAT_14,PT_V,PT_Y,-0.439,-1.192,0.821
1433,CAT_10,CAT_16,CAT_12,PT_Z,PT_Y,0.63,-1.014,-1.61
1434,CAT_14,CAT_09,CAT_16,PT_V,PT_X,1.018,0.862,-0.367
1435,CAT_06,CAT_05,CAT_04,PT_V,PT_V,0.759,-1.124,0.019
1436,CAT_01,CAT_03,CAT_00,PT_W,PT_V,0.161,0.199,-0.94
1437,CAT_05,CAT_14,CAT_13,PT_Z,PT_V,2.005,0.249,0.394
1438,CAT_07,CAT_01,CAT_06,PT_V,PT_X,-0.772,2.755,-0.476
1439,CAT_19,CAT_10,CAT_18,PT_W,PT_W,-1.583,0.001,0.46
1440,CAT_18,CAT_10,CAT_02,PT_W,PT_W,-0.304,-1.244,0.203
1442,CAT_14,CAT_12,CAT_05,PT_Z,PT_V,1.778,-0.439,-0.335
1443,CAT_19,CAT_01,CAT_18,PT_Z,PT_Z,-0.846,-2.263,1.416
1444,CAT_10,CAT_04,CAT_12,PT_W,PT_V,2.426,2.555,-0.867
1445,CAT_06,CAT_00,CAT_13,PT_Z,PT_Z,-0.366,0.476,-1.866
1446,CAT_06,CAT_15,CAT_16,PT_W,PT_V,-1.566,0.37,-0.696
1447,CAT_10,CAT_01,CAT_05,PT_Z,PT_X,-2.207,1.039,0.125
1448,CAT_18,CAT_14,CAT_16,PT_W,PT_V,0.203,-0.865,-1.633
1449,CAT_09,CAT_04,CAT_06,PT_Z,PT_W,1.006,-1.419,1.595
1451,CAT_00,CAT_17,CAT_04,PT_W,PT_W,2.334,-0.439,-0.898
1452,CAT_05,CAT_16,CAT_00,PT_Z,PT_Z,0.143,-0.387,-0.028
1453,CAT_13,CAT_11,CAT_17,PT_Z,PT_Z,0.615,-0.037,-0.372
1454,CAT_02,CAT_11,CAT_13,PT_W,PT_X,-1.958,0.728,-0.677
1457,CAT_07,CAT_00,CAT_08,PT_W,PT_V,0.142,0.756,-0.184
1458,CAT_16,CAT_10,CAT_13,PT_W,PT_X,-0.61,0.091,1.447
1459,CAT_05,CAT_01,CAT_13,PT_Z,PT_X,-0.772,1.013,0.553
1460,CAT_10,CAT_11,CAT_01,PT_V,PT_X,-0.128,-1.254,-1.755
1461,CAT_15,CAT_16,CAT_19,PT_Z,PT_Y,0.211,1.145,0.316
1462,CAT_08,CAT_19,CAT_15,PT_Z,PT_W,0.047,1.254,0.648
1463,CAT_09,CAT_15,CAT_14,PT_W,PT_W,0.397,-0.891,-1.018
1465,CAT_06,CAT_07,CAT_02,PT_W,PT_W,0.604,-0.737,-2.191
1466,CAT_04,CAT_03,CAT_11,PT_Z,PT_V,0.662,-0.353,0.404
1467,CAT_07,CAT_10,CAT_19,PT_Z,PT_V,-0.618,-0.132,-0.49
1468,CAT_08,CAT_02,CAT_05,PT_V,PT_V,-0.842,0.583,-1.776
1469,CAT_07,CAT_14,CAT_15,PT_Z,PT_X,-0.707,0.631,0.048
1470,CAT_12,CAT_01,CAT_02,PT_V,PT_Y,-1.562,-1.621,1.304
1471,CAT_07,CAT_08,CAT_17,PT_Z,PT_W,-0.248,0.826,-0.181
1472,CAT_02,CAT_14,CAT_03,PT_V,PT_X,0.399,0.201,-1.478
1473,CAT_08,CAT_03,CAT_02,PT_V,PT_X,1.267,-1.368,1.288
1474,CAT_04,CAT_16,CAT_01,PT_Z,PT_W,-0.705,-0.878,0.747
1475,CAT_10,CAT_05,CAT_19,PT_V,PT_V,-0.2,-2.008,1.903
1477,CAT_03,CAT_02,CAT_05,PT_Z,PT_Z,0.852,-0.668,-1.273
1478,CAT_18,CAT_08,CAT_15,PT_W,PT_W,-0.249,3.324,-0.562
1479,CAT_05,CAT_12,CAT_00,PT_Z,PT_X,-1.143,1.498,-0.001
1480,CAT_19,CAT_13,CAT_10,PT_W,PT_X,-1.072,0.596,-0.246
1481,CAT_16,CAT_09,CAT_15,PT_W,PT_Y,1.471,1.27,1.229
1482,CAT_18,CAT_12,CAT_10,PT_W,PT_Y,0.062,2.997,0.328
1483,CAT_05,CAT_09,CAT_17,PT_Z,PT_W,-0.091,0.322,-0.115
1485,CAT_03,CAT_05,CAT_04,PT_Z,PT_X,-0.177,-1.65,-0.775
1486,CAT_08,CAT_05,CAT_17,PT_V,PT_V,0.464,-0.13,1.718
1487,CAT_14,CAT_04,CAT_11,PT_Z,PT_Y,-1.089,0.204,-0.95
1488,CAT_00,CAT_04,CAT_13,PT_W,PT_V,-1.107,0.273,1.97
1489,CAT_14,CAT_02,CAT_19,PT_V,PT_X,0.862,-1.823,-1.261
1490,CAT_08,CAT_14,CAT_09,PT_Z,PT_Z,0.905,0.808,1.413
1491,CAT_10,CAT_17,CAT_04,PT_Z,PT_W,1.223,1.099,-1.011
1492,CAT_06,CAT_14,CAT_13,PT_V,PT_X,-0.269,0.588,-0.507
1493,CAT_18,CAT_16,CAT_06,PT_V,PT_V,-0.627,-1.27,-2.895
1494,CAT_18,CAT_19,CAT_14,PT_Z,PT_Z,0.467,0.698,-0.157
1495,CAT_15,CAT_04,CAT_08,PT_Z,PT_Z,-1.352,-0.647,1.603
1496,CAT_16,CAT_04,CAT_18,PT_V,PT_Y,-1.465,0.962,-0.701
1498,CAT_16,CAT_15,CAT_08,PT_W,PT_Y,1.85,-0.709,0.825
1499,CAT_08,CAT_01,CAT_07,PT_Z,PT_Y,-0.255,-0.663,0.428
1500,CAT_07,CAT_05,CAT_13,PT_V,PT_V,-0.898,-0.347,0.684
1501,CAT_14,CAT_07,CAT_01,PT_Z,PT_Z,-1.767,0.873,0.545
1502,CAT_18,CAT_05,CAT_10,PT_Z,PT_Y,-0.828,0.156,1.412
1503,CAT_06,CAT_10,CAT_02,PT_V,PT_X,0.404,-1.288,-0.771
1506,CAT_14,CAT_05,CAT_19,PT_V,PT_X,-0.266,0.092,0.478
1507,CAT_16,CAT_07,CAT_01,PT_V,PT_Y,-0.028,0.37,0.813
1508,CAT_15,CAT_06,CAT_10,PT_W,PT_V,2.256,-0.699,-1.314
1509,CAT_02,CAT_18,CAT_12,PT_W,PT_Y,-1.794,-1.022,-1.583
1510,CAT_05,CAT_11,CAT_06,PT_V,PT_X,-1.453,-1.185,0.144
1511,CAT_03,CAT_05,CAT_09,PT_Z,PT_Y,1.817,0.181,-1.917
1512,CAT_04,CAT_09,CAT_02,PT_W,PT_Y,0.392,0.486,-0.409
1514,CAT_16,CAT_02,CAT_12,PT_Z,PT_V,0.876,-0.118,-0.899
1515,CAT_10,CAT_01,CAT_17,PT_W,PT_W,2.321,-0.405,-1.047
1516,CAT_09,CAT_19,CAT_06,PT_W,PT_X,-1.205,-0.993,-0.882
1518,CAT_08,CAT_07,CAT_01,PT_V,PT_Y,-1.442,-0.516,-0.053
1519,CAT_18,CAT_08,CAT_01,PT_Z,PT_X,-0.256,-0.185,0.438
1520,CAT_07,CAT_05,CAT_03,PT_Z,PT_Z,1.335,-0.837,-0.516
1521,CAT_13,CAT_12,CAT_03,PT_V,PT_Y,0.454,-0.448,-0.155
1522,CAT_05,CAT_00,CAT_19,PT_W,PT_W,0.087,0.77,-0.523
1523,CAT_04,CAT_01,CAT_07,PT_Z,PT_Z,-0.059,-2.459,0.014
1524,CAT_06,CAT_04,CAT_16,PT_W,PT_Y,0.053,0.321,0.936
1525,CAT_00,CAT_09,CAT_15,PT_V,PT_Y,0.273,-0.383,-0.907
1526,CAT_04,CAT_10,CAT_08,PT_Z,PT_Z,0.237,-1.579,-0.127
1527,CAT_12,CAT_03,CAT_00,PT_V,PT_X,0.518,-0.558,0.72
1528,CAT_06,CAT_01,CAT_07,PT_Z,PT_X,-0.623,0.111,-0.549
1529,CAT_09,CAT_19,CAT_02,PT_Z,PT_Y,-0.736,-0.507,-0.36
1530,CAT_11,CAT_00,CAT_10,PT_Z,PT_X,-1.921,-0.604,1.801
1531,CAT_09,CAT_14,CAT_13,PT_Z,PT_W,0.739,-2.334,-0.597
1532,CAT_01,CAT_19,CAT_18,PT_V,PT_Y,-0.408,0.161,0.606
1533,CAT_05,CAT_10,CAT_01,PT_W,PT_X,0.912,0.245,0.086
1534,CAT_03,CAT_08,CAT_09,PT_W,PT_V,0.14,-0.303,0.543
1535,CAT_10,CAT_01,CAT_19,PT_V,PT_X,-1.373,0.326,1.466
1536,CAT_19,CAT_16,CAT_08,PT_Z,PT_W,-2.034,-0.502,-0.005
1537,CAT_19,CAT_03,CAT_10,PT_Z,PT_V,1.264,-0.022,2.871
1538,CAT_13,CAT_05,CAT_08,PT_W,PT_V,0.62,-0.218,-1.151
1539,CAT_06,CAT_04,CAT_17,PT_Z,PT_Z,-1.1,-1.117,-1.347
1540,CAT_18,CAT_03,CAT_19,PT_W,PT_X,-0.095,-2.145,0.872
1541,CAT_10,CAT_15,CAT_16,PT_Z,PT_V,0.613,0.302,0.223
1542,CAT_00,CAT_17,CAT_19,PT_Z,PT_V,-2.471,1.501,2.367
1543,CAT_17,CAT_03,CAT_02,PT_Z,PT_Z,-0.143,1.079,0.314
1544,CAT_08,CAT_11,CAT_12,PT_W,PT_Y,1.56,0.226,1.294
1545,CAT_10,CAT_04,CAT_13,PT_V,PT_Y,-0.226,0.985,-0.375
1546,CAT_08,CAT_15,CAT_14,PT_Z,PT_X,1.633,-0.878,2.49
1547,CAT_19,CAT_02,CAT_10,PT_W,PT_W,-0.651,-0.607,-2.286
1549,CAT_02,CAT_06,CAT_00,PT_W,PT_Y,1.453,0.469,0.864
1550,CAT_02,CAT_12,CAT_14,PT_W,PT_Y,-0.735,-0.683,-0.445
1551,CAT_15,CAT_14,CAT_13,PT_W,PT_X,1.005,2.107,-0.628
1553,CAT_16,CAT_08,CAT_11,PT_V,PT_X,0.23,0.494,0.12
1554,CAT_09,CAT_07,CAT_05,PT_V,PT_X,0.984,-0.377,-0.533
1555,CAT_10,CAT_13,CAT_04,PT_W,PT_W,-0.866,1.851,-0.351
1556,CAT_09,CAT_17,CAT_03,PT_W,PT_V,-0.32,-1.485,0.199
1557,CAT_05,CAT_16,CAT_12,PT_W,PT_X,-1.045,0.59,0.867
1558,CAT_15,CAT_17,CAT_06,PT_V,PT_X,-2.297,1.601,-0.082
1559,CAT_03,CAT_09,CAT_17,PT_W,PT_V,-0.553,1.569,-0.316
1560,CAT_19,CAT_06,CAT_13,PT_W,PT_V,-0.308,-0.097,0.045
1561,CAT_03,CAT_19,CAT_17,PT_Z,PT_W,-0.333,0.997,-1.319
1562,CAT_04,CAT_18,CAT_08,PT_Z,PT_Y,1.348,-0.646,1.506
1563,CAT_05,CAT_13,CAT_16,PT_Z,PT_V,-0.122,-0.247,0.265
1564,CAT_02,CAT_11,CAT_00,PT_V,PT_Y,0.559,-0.097,-0.275
1565,CAT_02,CAT_13,CAT_12,PT_Z,PT_Y,0.747,-0.633,-1.436
1566,CAT_16,CAT_02,CAT_03,PT_W,PT_W,2.343,-0.725,0.293
1567,CAT_04,CAT_01,CAT_06,PT_V,PT_X,0.403,0.137,-0.097
1568,CAT_13,CAT_05,CAT_06,PT_V,PT_Y,0.931,0.531,0.931
1569,CAT_10,CAT_15,CAT_17,PT_Z,PT_W,-1.658,-1.448,-0.541
1570,CAT_03,CAT_09,CAT_08,PT_Z,PT_X,-0.172,0.959,-1.281
1571,CAT_12,CAT_00,CAT_18,PT_V,PT_V,-0.034,-0.975,-1.309
1572,CAT_08,CAT_19,CAT_14,PT_Z,PT_V,-0.768,-0.552,-1.656
1573,CAT_04,CAT_10,CAT_02,PT_W,PT_V,-1.773,1.909,0.658
1574,CAT_14,CAT_13,CAT_00,PT_W,PT_V,0.04,2.658,-0.187
1575,CAT_08,CAT_17,CAT_11,PT_Z,PT_W,0.142,1.567,2.664
1577,CAT_16,CAT_12,CAT_17,PT_W,PT_X,0.378,0.689,-0.238
1578,CAT_15,CAT_04,CAT_11,PT_Z,PT_V,1.157,-1.562,-1.6
1579,CAT_06,CAT_07,CAT_17,PT_Z,PT_W,0.09,1.086,-0.341
1580,CAT_10,CAT_08,CAT_12,PT_W,PT_Y,-2.154,0.987,-0.777
1581,CAT_17,CAT_12,CAT_00,PT_Z,PT_W,-1.042,0.449,1.069
1582,CAT_13,CAT_03,CAT_16,PT_Z,PT_X,-0.671,0.014,-0.726
1583,CAT_03,CAT_19,CAT_07,PT_W,PT_V,-1.593,1.205,-1.26
1584,CAT_10,CAT_02,CAT_11,PT_W,PT_V,0.731,0.54,-0.285
1585,CAT_04,CAT_07,CAT_11,PT_V,PT_V,-0.804,0.108,-0.449
1586,CAT_09,CAT_04,CAT_14,PT_Z,PT_Y,0.484,-0.925,0.934
1587,CAT_00,CAT_15,CAT_01,PT_W,PT_X,1.259,0.851,1.055
1588,CAT_16,CAT_13,CAT_08,PT_V,PT_V,-0.785,-0.416,-1.379
1589,CAT_15,CAT_14,CAT_06,PT_V,PT_X,-1.111,-0.419,1.443
1590,CAT_15,CAT_03,CAT_01,PT_Z,PT_X,1.089,1.369,1.153
1591,CAT_16,CAT_18,CAT_13,PT_W,PT_X,1.439,-1.688,-2.518
1592,CAT_05,CAT_19,CAT_12,PT_V,PT_Y,1.681,-1.02,-1.599
1593,CAT_11,CAT_12,CAT_07,PT_W,PT_Y,0.385,0.627,1.14
1594,CAT_05,CAT_12,CAT_09,PT_V,PT_X,0.954,0.572,2.353
1595,CAT_01,CAT_09,CAT_06,PT_W,PT_Y,-0.307,1.374,-0.649
1596,CAT_16,CAT_19,CAT_10,PT_W,PT_X,0.176,0.871,-0.817
1597,CAT_01,CAT_07,CAT_19,PT_Z,PT_V,-0.333,-0.26,-1.726
1598,CAT_10,CAT_08,CAT_09,PT_Z,PT_Z,-0.377,-1.925,-0.394
1599,CAT_05,CAT_14,CAT_02,PT_W,PT_V,-0.287,-1.522,0.8
1600,CAT_11,CAT_08,CAT_12,PT_W,PT_V,-0.294,0.152,0.554
1601,CAT_12,CAT_13,CAT_03,PT_Z,PT_W,1.027,0.383,-0.301
1603,CAT_02,CAT_17,CAT_01,PT_W,PT_X,3.241,-0.072,1.057
1604,CAT_17,CAT_16,CAT_00,PT_Z,PT_Z,-0.508,0.884,-0.598
1605,CAT_15,CAT_10,CAT_00,PT_V,PT_X,1.884,0.877,0.042
1606,CAT_01,CAT_18,CAT_19,PT_W,PT_V,-0.347,2.312,-0.407
1607,CAT_12,CAT_16,CAT_06,PT_Z,PT_Z,-0.109,-1.168,-0.11
1608,CAT_06,CAT_14,CAT_13,PT_Z,PT_X,-1.671,-1.445,1.993
1609,CAT_18,CAT_02,CAT_17,PT_Z,PT_W,0.142,0.108,-0.416
1610,CAT_08,CAT_14,CAT_11,PT_Z,PT_V,0.112,0.877,0.266
1611,CAT_01,CAT_13,CAT_08,PT_Z,PT_W,1.116,-0.172,0.46
1612,CAT_08,CAT_01,CAT_07,PT_V,PT_Y,0.865,-1.153,2.109
1613,CAT_10,CAT_02,CAT_15,PT_V,PT_Y,-0.239,-0.863,0.928
1614,CAT_01,CAT_13,CAT_08,PT_V,PT_V,-0.932,1.034,-1.242
1615,CAT_13,CAT_14,CAT_01,PT_Z,PT_W,-0.817,-0.812,1.301
1616,CAT_06,CAT_19,CAT_01,PT_W,PT_X,1.399,-0.044,-0.683
1617,CAT_04,CAT_08,CAT_03,PT_W,PT_Y,-0.86,-0.464,0.449
1618,CAT_15,CAT_08,CAT_01,PT_Z,PT_Y,0.397,0.941,-2.319
1619,CAT_02,CAT_14,CAT_11,PT_Z,PT_X,3.203,-0.967,-0.517
1620,CAT_10,CAT_00,CAT_13,PT_W,PT_W,-0.164,-0.479,-0.497
1621,CAT_12,CAT_00,CAT_18,PT_Z,PT_X,-0.467,1.059,-1.024
1622,CAT_19,CAT_07,CAT_15,PT_W,PT_V,0.309,0.552,-0.447
1623,CAT_04,CAT_00,CAT_14,PT_W,PT_X,-0.236,2.067,-0.75
1624,CAT_06,CAT_03,CAT_10,PT_V,PT_X,1.468,1.413,0.033
1625,CAT_12,CAT_17,CAT_08,PT_V,PT_Y,2.032,-0.407,-0.542
1626,CAT_14,CAT_06,CAT_03,PT_W,PT_V,-0.641,-0.725,1.403
1627,CAT_00,CAT_13,CAT_07,PT_Z,PT_Z,0.681,-1.301,0.048
1630,CAT_02,CAT_13,CAT_12,PT_V,PT_X,-1.041,0.814,2.816
1631,CAT_16,CAT_11,CAT_13,PT_W,PT_X,-0.58,0.766,2.517
1632,CAT_07,CAT_00,CAT_10,PT_Z,PT_X,1.228,0.683,1.718
1633,CAT_13,CAT_01,CAT_19,PT_W,PT_W,2.036,-0.249,0.722
1634,CAT_03,CAT_10,CAT_15,PT_V,PT_V,-1.254,0.092,-0.579
1635,CAT_19,CAT_13,CAT_06,PT_Z,PT_Z,-0.371,1.295,-1.479
1636,CAT_18,CAT_02,CAT_13,PT_W,PT_X,-0.087,0.925,1.653
1637,CAT_06,CAT_07,CAT_17,PT_W,PT_Y,1.443,0.829,0.786
1638,CAT_13,CAT_15,CAT_04,PT_V,PT_Y,-0.544,0.966,-2.551
1639,CAT_02,CAT_04,CAT_16,PT_W,PT_V,0.227,-0.058,1.423
1640,CAT_03,CAT_17,CAT_07,PT_V,PT_X,0.014,-0.327,-1.41
1641,CAT_16,CAT_03,CAT_08,PT_W,PT_Y,-0.935,0.315,-1.13
1642,CAT_01,CAT_05,CAT_19,PT_W,PT_W,0.38,-1.266,1.354
1643,CAT_15,CAT_09,CAT_00,PT_V,PT_X,-1.367,0.1,-1.437
1644,CAT_04,CAT_07,CAT_13,PT_W,PT_X,0.008,-1.175,0.875
1645,CAT_10,CAT_04,CAT_13,PT_W,PT_X,1.52,-0.032,-0.387
1646,CAT_03,CAT_07,CAT_10,PT_W,PT_V,-1.908,0.951,0.63
1647,CAT_18,CAT_10,CAT_03,PT_Z,PT_W,0.741,0.347,-0.801
1648,CAT_02,CAT_04,CAT_06,PT_W,PT_V,0.995,-1.122,0.766
1649,CAT_05,CAT_16,CAT_02,PT_W,PT_Y,0.175,-0.499,-0.487
1650,CAT_07,CAT_11,CAT_09,PT_V,PT_Y,0.937,-0.872,0.317
1651,CAT_15,CAT_02,CAT_18,PT_W,PT_Y,1.688,-1.958,0.104
1652,CAT_13,CAT_00,CAT_19,PT_W,PT_W,-0.592,-1.446,0.791
1653,CAT_06,CAT_08,CAT_07,PT_Z,PT_X,-0.733,-1.379,0.192
1654,CAT_13,CAT_15,CAT_05,PT_W,PT_W,-0.349,1.685,1.28
1655,CAT_05,CAT_00,CAT_15,PT_W,PT_X,-1.122,0.821,0.748
1657,CAT_11,CAT_10,CAT_13,PT_W,PT_V,0.173,-0.679,1.567
1658,CAT_14,CAT_05,CAT_01,PT_V,PT_Y,-1.1,-1.048,0.893
1659,CAT_03,CAT_07,CAT_12,PT_W,PT_X,0.37,1.232,-0.936
1660,CAT_07,CAT_00,CAT_03,PT_W,PT_V,0.57,0.226,0.619
1661,CAT_16,CAT_11,CAT_04,PT_Z,PT_W,-1.072,1.049,-0.599
1662,CAT_00,CAT_11,CAT_04,PT_Z,PT_X,2.078,-0.497,0.792
1663,CAT_02,CAT_17,CAT_18,PT_V,PT_Y,-2.345,-1.527,-0.384
1664,CAT_01,CAT_19,CAT_07,PT_Z,PT_Y,-1.072,0.152,-0.587
1665,CAT_17,CAT_02,CAT_06,PT_V,PT_Y,-1.918,1.671,0.365
1666,CAT_14,CAT_02,CAT_08,PT_W,PT_Y,-0.58,1.96,-1.977
1667,CAT_06,CAT_19,CAT_05,PT_Z,PT_W,1.119,-1.575,-0.025
1668,CAT_00,CAT_04,CAT_01,PT_V,PT_V,2.095,2.784,1.234
1669,CAT_19,CAT_05,CAT_11,PT_V,PT_V,0.975,-0.034,-0.911
1670,CAT_17,CAT_12,CAT_19,PT_V,PT_V,0.78,-1.245,-1.094
1671,CAT_16,CAT_04,CAT_00,PT_Z,PT_V,0.993,-1.354,1.188
1672,CAT_08,CAT_13,CAT_05,PT_W,PT_V,0.137,-1.668,-0.136
1673,CAT_11,CAT_14,CAT_03,PT_Z,PT_V,-1.103,-1.525,0.123
1674,CAT_05,CAT_07,CAT_00,PT_Z,PT_W,-1.567,0.041,0.325
1675,CAT_14,CAT_15,CAT_00,PT_Z,PT_V,0.361,-0.536,-1.893
1677,CAT_09,CAT_18,CAT_01,PT_W,PT_V,0.339,-2.729,0.759
1678,CAT_00,CAT_08,CAT_12,PT_W,PT_X,1.254,0.885,-1.584
1679,CAT_04,CAT_02,CAT_15,PT_W,PT_V,0.978,2.031,-1.065
1680,CAT_06,CAT_08,CAT_18,PT_W,PT_W,0.996,-0.971,-0.918
1682,CAT_13,CAT_03,CAT_15,PT_Z,PT_Z,-0.183,-1.449,0.409
1683,CAT_15,CAT_03,CAT_09,PT_V,PT_X,-1.288,1.186,-1.529
1684,CAT_00,CAT_02,CAT_10,PT_V,PT_X,-1.958,-0.586,1.332
1685,CAT_13,CAT_12,CAT_05,PT_Z,PT_X,-1.267,-0.394,-0.167
1686,CAT_15,CAT_04,CAT_05,PT_V,PT_V,-0.286,0.1,0.456
1687,CAT_18,CAT_14,CAT_19,PT_V,PT_Y,1.569,-1.409,1.257
1688,CAT_10,CAT_14,CAT_16,PT_Z,PT_V,-0.1,1.155,-0.395
1689,CAT_07,CAT_17,CAT_03,PT_Z,PT_Z,0.618,0.83,-1.106
1690,CAT_18,CAT_14,CAT_17,PT_W,PT_Y,1.068,1.611,-0.17
1691,CAT_17,CAT_02,CAT_18,PT_Z,PT_V,-0.815,-0.205,-1.629
1692,CAT_13,CAT_10,CAT_12,PT_W,PT_W,2.092,-1.009,1.921
1694,CAT_10,CAT_02,CAT_16,PT_Z,PT_V,0.46,-2.497,-2.056
1695,CAT_13,CAT_10,CAT_14,PT_Z,PT_X,-0.004,-1.179,-1.922
1696,CAT_04,CAT_06,CAT_02,PT_V,PT_Y,-0.804,0.361,0.707
1697,CAT_08,CAT_10,CAT_03,PT_V,PT_Y,-0.475,1.279,0.725
1698,CAT_16,CAT_05,CAT_15,PT_V,PT_V,1.805,-0.498,0.66
1699,CAT_01,CAT_09,CAT_12,PT_Z,PT_X,1.157,0.625,0.697
1700,CAT_12,CAT_05,CAT_17,PT_V,PT_V,0.395,-1.61,0.697
1701,CAT_15,CAT_19,CAT_00,PT_Z,PT_Z,1.411,0.932,-0.743
1702,CAT_07,CAT_18,CAT_13,PT_Z,PT_V,-0.463,1.787,0.902
1703,CAT_04,CAT_02,CAT_19,PT_V,PT_Y,1.066,0.555,0.014
1704,CAT_19,CAT_05,CAT_14,PT_V,PT_V,1.198,-2.157,-2.007
1705,CAT_16,CAT_17,CAT_11,PT_W,PT_Y,-1.448,0.419,-0.215
1706,CAT_11,CAT_10,CAT_04,PT_Z,PT_Z,-0.627,1.733,-0.766
1707,CAT_04,CAT_12,CAT_11,PT_W,PT_Y,-0.055,0.873,-0.137
1708,CAT_00,CAT_19,CAT_15,PT_Z,PT_V,0.321,0.3,2.314
1709,CAT_11,CAT_03,CAT_17,PT_W,PT_W,1.201,-1.193,0.537
1710,CAT_12,CAT_17,CAT_18,PT_Z,PT_X,2.445,-0.392,-0.566
1711,CAT_14,CAT_11,CAT_17,PT_V,PT_V,0.431,-1.537,-0.07
1712,CAT_07,CAT_14,CAT_09,PT_Z,PT_Y,1.883,-0.151,0.225
1714,CAT_13,CAT_10,CAT_09,PT_W,PT_Y,2.063,1.68,-1.363
1715,CAT_18,CAT_06,CAT_17,PT_V,PT_Y,1.406,-0.7,1.844
1716,CAT_03,CAT_17,CAT_13,PT_V,PT_V,-0.694,-1.528,-1.144
1717,CAT_11,CAT_17,CAT_06,PT_Z,PT_Z,-1.06,-0.388,0.861
1718,CAT_00,CAT_04,CAT_13,PT_Z,PT_W,-0.375,0.376,0.327
1719,CAT_17,CAT_03,CAT_15,PT_Z,PT_V,0.301,0.699,0.373
1720,CAT_17,CAT_16,CAT_05,PT_W,PT_X,-1.233,-0.793,-0.514
1721,CAT_07,CAT_10,CAT_13,PT_W,PT_V,0.537,1.339,-1.516
1722,CAT_06,CAT_02,CAT_11,PT_W,PT_X,0.623,-0.011,0.029
1723,CAT_00,CAT_08,CAT_09,PT_W,PT_V,0.359,-1.014,0.457
1724,CAT_07,CAT_19,CAT_18,PT_Z,PT_Y,0.249,-0.916,-0.569
1725,CAT_08,CAT_16,CAT_19,PT_V,PT_V,-0.761,-1.581,0.55
1726,CAT_18,CAT_02,CAT_13,PT_W,PT_V,-1.405,-0.438,0.968
1727,CAT_02,CAT_13,CAT_06,PT_V,PT_X,1.796,-0.193,-0.686
1728,CAT_18,CAT_16,CAT_09,PT_W,PT_W,0.112,1.784,-0.2
1729,CAT_03,CAT_04,CAT_17,PT_Z,PT_V,-1.593,-0.263,0.756
