sample_id,source,target
450,se pezvilru PRF PL NOM IND MID,pezvilrulashonlum
451,kig fonesel PRS PL ACC IMP MID,foneselenetlimde
452,go merzoffo PRS PL DAT SBJ CAU,merzoffonkatoksa
453,zef fimed PRF SG NOM SBJ MID,fimedneshelumsa
454,taf voburda PRS DU ACC IMP ACT,voburdavoddo
455,mes nudaz HAB DU NOM IMP CAU,nudasturvatogdo
456,ru kodi PRS SG NOM IND MID,kodegim
457,vo fusdeb PRF SG NOM IMP MID,fusdebneshelumdo
458,re gettoge HAB DU NOM SBJ PAS,gettogezirvenefse
459,kit kumsen PRS PL GEN IMP PAS,kumseneninnevde
460,zun fude FUT PL NOM SBJ MID,fudenrilenlimse
461,gig kisaro FUT SG DAT IMP MID,kisarorulkalemde
462,fiz nudaz PRF PL GEN IND PAS,nudaznashonunnaf
463,gu feve FUT PL NOM IND MID,veverilenlim
464,zef revo HAB DU NOM SBJ MID,revoturvalemse
465,tot kodi PRS DU NOM IND CAU,kodevetig
466,ko zafo HAB SG NOM IND ACT,zafodur
467,zef pudpu HAB DU NOM IND MID,pudputurvalem
468,be kuze PRS PL GEN SBJ PAS,kuzeninnefse
469,fid nimami PST DU NOM SBJ ACT,nimamitegvese
470,bi bere FUT DU GEN SBJ MID,bererilvinlimse
471,zut depda FUT SG DAT IMP PAS,depdarulkanuvdo
472,le virus PST SG GEN IND MID,virussokunbam
473,ko vap PRS DU ACC SBJ ACT,vapavotsa
474,zut dunsu PRF DU ACC IND CAU,dunsunashavottov
475,pu doba PRF SG NOM IND ACT,dobanash
476,reg zurbibbu PRS PL DAT IMP ACT,zurbibbonkado
477,no tufgepe HAB PL DAT IMP PAS,tufgepedirenkenevde
478,vaz livob PST DU GEN IND ACT,livoptogvun
479,fe sufi PRS PL GEN IMP MID,sufeninlimde
480,rus baza PRS DU GEN IND ACT,bazavun
481,zop bobuf HAB PL NOM IMP ACT,bobufturondo
482,deg marago PRS SG DAT IMP PAS,maragakanavdo
483,lam rovpe HAB PL GEN IND CAU,rovpendirenirtig
484,kig tone PRF PL GEN SBJ PAS,tonenesheninnefse
485,lug zivpatoz PRF SG GEN SBJ ACT,zivpatoznashunsa
486,se zuzizu PRS PL GEN IMP ACT,zuzizonundo
487,ne valiki PRF SG DAT IMP PAS,vdlikileshekenevde
488,gi fammi PST DU NOM IMP CAU,fammisegvetigde
489,fid sigon HAB PL DAT IMP CAU,sigondvronkatogdo
490,ne revo FUT PL ACC SBJ ACT,revorulonotsa
491,pil kozkikor PST SG DAT SBJ CAU,kozkikortokkatoksa
492,vo zerle FUT PL DAT IMP MID,zerlerilenkelimde
493,tot rirkap PRF PL NOM SBJ CAU,rirkapnashontofsa
494,ros tosmagi PRS DU DAT IND ACT,tosmageveke
495,ro vupla FUT DU DAT IND CAU,vuplarulvakatrug
496,ni merzoffo FUT PL DAT IMP PAS,merzofforulonkanuvdo
497,to sumo PRS SG DAT IMP MID,sumakalemde
498,dip bok PRS DU NOM IND PAS,bokavanaf
499,zer folatdu HAB PL ACC IMP ACT,folatduduroddo
500,lu vara FUT PL ACC IMP CAU,vararulonottarugdo
501,gig mim FUT DU NOM IND CAU,mimrilvetrig
502,no kurovan FUT SG ACC SBJ PAS,kurovanrulotnufsa
503,som purimu HAB DU NOM IMP CAU,pukimandurvatogdo
504,vim nolli PST DU ACC SBJ MID,nollentegvetlamsa
505,re petu HAB SG GEN IND MID,petuzuruflem
506,mo pobod HAB SG GEN IND ACT,poboddurun
507,vi famosgir HAB DU GEN IND CAU,famosgirzirvintig
508,zef dukotbuv HAB PL DAT IND MID,misipputuronkalem
509,rog dusim PST SG NOM IND PAS,dusiltekniv
510,kut vino FUT SG GEN IND CAU,vinoruluntarug
511,gak sonpa PRF SG ACC SBJ ACT,sonpanashotsa
512,rug fane PRS SG GEN IND MID,faninlim
513,go tuknitu PST PL DAT IMP MID,tuknitutokonkalamdo
514,zu safi PST DU ACC IMP CAU,safitegvettigde
515,ko lepuved PST DU DAT SBJ MID,lepuvettegvekelamsa
516,ko koflu FUT DU NOM IMP MID,koflurulvalemde
517,mar fafraf HAB DU DAT IND ACT,fafravdurvaka
518,gu pepmo PST DU GEN IND CAU,pepmotogvuntog
519,reg dinim PRF PL NOM SBJ CAU,dinimneshentifse
520,to rolosvi FUT PL GEN SBJ MID,rolosvirileninlimse
521,gid butuf HAB SG GEN IMP CAU,butuvduruntogdo
522,ki kuvoma PRF PL DAT IND CAU,kuvomalashonkatov
523,dip delpuzo HAB PL GEN SBJ ACT,delpuzoturonunsa
524,taf lave PST SG GEN IMP CAU,lavetekintigde
525,go pemkusa HAB PL NOM IMP MID,pemkusaduronlemde
526,nar vukun PRS PL GEN SBJ PAS,vukunonunnafsa
527,vu nafsuzu HAB SG GEN SBJ MID,nafsuzudurunlemse
528,dip tubeli PST SG GEN IMP MID,tubelitekinlamdo
529,no tufgepe PRS DU ACC SBJ CAU,tufgepevettikse
530,ko kako FUT DU DAT IMP MID,kakorulvakalemde
531,vum fafe HAB DU DAT IMP MID,fafendirvekelimde
532,bo zumi FUT PL DAT IND PAS,sumirilenkenif
533,kit zuvaz PST DU NOM IND CAU,zuvostogvatog
534,mar zofmas PRS SG GEN IND MID,zofmasunlem
535,dar pellun FUT SG ACC IND MID,bellenrulotlem
536,si pegre PRS PL ACC IMP CAU,pegrenetigde
537,lug rikizu PST PL NOM SBJ CAU,rikizatokontoksa
538,po gitno PRF PL DAT IMP CAU,gitnonashonkatovdo
539,ni givo PST SG ACC IMP PAS,givosokotnavdo
540,rog feve FUT SG NOM SBJ CAU,veverilterikse
541,gu gomig HAB SG DAT IND ACT,gomigdirke
542,saf tosmagi PRS PL GEN IMP ACT,tosmageninde
543,som gigi PRF DU DAT IMP MID,gigenneshevekelumdo
544,li veksel PRS SG ACC IND PAS,vekseletnef
545,vus vifutvap PRF PL GEN IMP PAS,vifutvapnashonunnavdo
546,gof rifortam FUT SG DAT SBJ MID,rifortamrulkalemse
547,lu zoli PRS PL DAT IND CAU,zolenketig
548,ro kosmi PRF SG NOM SBJ CAU,kosmineshetifse
549,vud gaturap PRF DU NOM SBJ PAS,gaturapnashavanafsa
550,gi gome HAB PL DAT IMP PAS,gomezirenkenevde
551,pef kap PRF DU ACC IND ACT,kapnashavot
552,ban guva PRS SG GEN IMP ACT,guvanundo
553,pil goniso PRS SG ACC IMP PAS,gonisotnavdo
554,dar kafesel PRS SG ACC IMP PAS,kafeseletnevde
555,re bere FUT DU GEN SBJ ACT,bererilvinse
556,go fufzivu HAB DU ACC IMP CAU,fufzivudurvottogdo
557,soz leba FUT DU ACC IND ACT,lebarulvot
558,tel nimami HAB PL DAT IMP MID,nimamidirenkelimde
559,ror lisusu HAB SG GEN IND MID,lisusudurunlem
560,zu givo PRF DU DAT IND PAS,givonashavakanaf
561,va likbe PRS SG DAT SBJ MID,likbekelimse
562,fid zepofma PRS DU ACC SBJ ACT,zepofmavotsa
563,ve fevive PRF PL GEN IND ACT,feviveleshenin
564,sa valiki PRF DU GEN SBJ PAS,valikineshevinnefse
565,be keti FUT DU GEN IMP MID,ketirilvinlimde
566,re notzus PRF DU GEN IMP CAU,notzuslashavuntovdo
567,zef liddu PRF DU GEN IMP PAS,liddunashavunnavdo
568,var baza HAB DU NOM IMP PAS,bazadurvanavdo
569,va luf HAB PL DAT IND MID,luvduronkalem
570,zop sofigaf PRS PL DAT IMP PAS,sofigafonkanavdo
571,gi tipimuk HAB PL NOM IMP PAS,tipimugzuronnavdo
572,seb tomise FUT PL ACC IMP CAU,tvmiserilenetterigde
573,vus zivpatoz PRF PL DAT IMP PAS,zivpatoznashonkanavdo
574,saf merzoffo PRF PL DAT SBJ PAS,merzoffonashonkanafsa
575,taf supkur PST PL NOM IMP ACT,supkurtokondo
576,seb deflup PST SG DAT IMP MID,defluptokkalamdo
577,zop rartisuv PRS SG GEN SBJ CAU,rartisuvuntoksa
578,soz lopidu FUT PL DAT SBJ MID,lopidurulonkalemse
579,kit zavi HAB SG DAT IMP ACT,zavitirkede
580,le kosu PRS SG ACC SBJ ACT,kosoesa
581,va ludera PST SG DAT SBJ PAS,luderatokkanafsa
582,rer lubopfo FUT PL GEN IMP PAS,lubopforulonunnuvdo
583,to kakepu PRF SG DAT SBJ ACT,kakepunashakasa
584,re nudaz PRF DU GEN SBJ MID,nudazlashavunlumsa
585,vaz dapaton PRS DU NOM IMP ACT,dapatonavado
586,gid dapizdam PRS SG GEN SBJ CAU,dapizdamuntoksa
587,gof binen FUT SG NOM IMP MID,pinenrillimde
588,gar kapan PRF PL GEN SBJ PAS,kapannashonunnafsa
589,se lonse PST PL NOM IMP PAS,ilonsesegennivde
590,ban rirkap PST SG DAT SBJ PAS,rirkapantokkamafsa
591,li revo PRF SG NOM SBJ PAS,revolashanafsa
592,rog kogzi PST DU DAT IMP ACT,kogzetegvekede
593,ne pubu PST DU GEN IND CAU,pubusogvuntog
594,vi gitno PRF SG ACC IND CAU,gitnolashottov
595,gid zefu FUT DU ACC SBJ ACT,zefurulvotsa
596,po lebvi PST PL ACC IND ACT,lebvitekenet
597,ve pobboso HAB SG NOM SBJ MID,pobbosozurlemse
598,tep bilu PRS SG DAT IND PAS,bilakanaf
599,kak nafsuzu FUT DU DAT IND ACT,nafsuzurulvaka
600,tot dizsin HAB SG ACC IMP CAU,dizsintirettigdk
601,kak meszov FUT PL NOM IND ACT,meszovrulon
602,pil dibnasle HAB SG ACC IMP MID,dibnaslediretlimde
603,na diba PRF PL NOM IMP CAU,dibanashontovdo
604,dip lazmo PRF SG GEN IMP PAS,lazmonashunnavdo
605,dar surfivo FUT SG NOM IND PAS,surfivorulnuf
606,kit posutu PRS DU DAT IND ACT,posutavaka
607,su beku FUT DU GEN IND CAU,bekurulvuntarug
608,vaz din PST DU NOM SBJ CAU,dintegvetikse
609,va tapa FUT PL DAT IND MID,taparulonkalem
610,rog dapizdam PST SG GEN IMP PAS,dapizdomtokunnavdo
611,ro kob PRS DU ACC IND MID,kobavotlem
612,tel bok PST PL ACC IMP PAS,boktokonotnavdo
613,vaz tone PST DU ACC SBJ CAU,tonetegvettikse
614,ba gaski PRS SG GEN IND MID,gaskinlim
615,da voro PST SG GEN SBJ CAU,vorotokuntoksa
616,se pada PST DU GEN SBJ CAU,podosogvuntoksa
617,re mevti PRS SG ACC IMP CAU,mevtettigde
618,ma gezupid PST DU GEN IMP ACT,gezupittegvinde
619,tel baka PRS PL ACC IND CAU,bakonotog
620,ros vedzi PRS PL ACC SBJ MID,vedzenetlimse
621,po mubabmu PRF DU ACC IMP PAS,mubabmunashavotnavdo
622,ba nokvu FUT DU GEN SBJ ACT,nokvurulvunsa
623,mo kozata PRS PL DAT IMP CAU,kozatonkatogdo
624,di siglu FUT PL GEN SBJ ACT,siglurulonunsa
625,bo baka FUT SG ACC IND ACT,bakarulot
626,sa dufa FUT SG NOM IMP ACT,dufaruldo
627,mun kelkozef FUT DU GEN SBJ CAU,gelkozefenrilvinterikse
628,rug kako FUT SG GEN IND MID,kakorulunlom
629,rog rovpe PST PL GEN SBJ MID,rovpetekeninlamsa
630,da gome PRS PL GEN SBJ MID,gomeninlimse
631,di fafraf PRS DU DAT SBJ ACT,fafrafavakasa
632,te gettoge FUT DU GEN IND ACT,gettogerilvin
633,mun fufzivu FUT DU ACC IMP CAU,fufzivanrulvottarugdo
634,fu kodi PST PL DAT IMP ACT,kodetekenkede
635,li zipa HAB PL GEN IND ACT,zipazuronun
636,ros pada PRS DU GEN IND CAU,padavuntog
637,ru lipusa PST SG ACC SBJ ACT,lipusatokotsa
638,zun notzus PST SG DAT IND MID,notzusantokkalam
639,deg mubabmu PST PL ACC SBJ MID,mubabmatokonotlamsa
640,ros zivpatoz PST SG GEN IND PAS,zivpatostokunnav
641,ra fumugi PRF DU DAT IMP PAS,fumugineshevekenevde
642,lu kigifo PRS PL NOM IMP ACT,kigifondo
643,zop pavebne PST PL NOM IND MID,pavebnetekenlam
644,kit tepes FUT PL ACC SBJ MID,tepesrilenetlimse
645,bi nagin HAB SG DAT IND CAU,naginzirketig
646,ros deflup PRF DU ACC IMP ACT,deflupnashavoddo
647,var pone HAB DU DAT IND PAS,ponedirveken
648,zev duf PST SG DAT IND CAU,duftokkatog
649,le lubopfo HAB SG GEN IMP MID,lubopfozurunlemde
650,reg rifpo PRS PL NOM IMP CAU,rifpontogdo
651,kit mevilas FUT PL NOM IND PAS,muvilasrulonnuf
652,su vifutvap PRF SG NOM IND PAS,vifutvapnashanaf
653,pom binen FUT DU DAT IND ACT,pinenenrilveke
654,tel nudaz PRF SG NOM SBJ PAS,nudaznashanafsa
655,tep viksa PST PL DAT IMP CAU,viksatokonkatogdo
656,mis fimed PST DU ACC IMP MID,fimettegvetlamdo
657,te dukotbuv PRS DU DAT SBJ CAU,dukotbuvavakatoksa
658,ved gidon PRS DU GEN SBJ PAS,gidonavunnapsa
659,si bulo PRF PL DAT SBJ PAS,bulolashonkanafsa
660,pu notzus PRF DU DAT IMP PAS,notzusnashavakanavdo
661,rog lebvi PRS DU ACC IND ACT,lebvevet
662,kig rifpo PST DU ACC SBJ MID,rifpotogvotfamsa
663,seb rikizu FUT DU DAT IND MID,rikizurulvakalen
664,ruk sitkifge HAB PL DAT IMP MID,sitkifgetirenkelimde
665,ko tumi PRF SG NOM SBJ ACT,tumineshese
666,gaf siglu PST PL NOM IND CAU,siglutokontog
667,zer loftad FUT SG ACC SBJ MID,loftadrulotlemse
668,tep zuzizu FUT DU GEN IMP CAU,zuzizurulvuntarugdo
669,ma girenki FUT DU GEN IMP PAS,girenkirilvinnivde
670,no pufoz PRF DU GEN IND CAU,pufoznashivuntov
671,gaf nizizam HAB SG DAT SBJ MID,nizizamturkalemsu
672,ne gogonbul HAB SG ACC IMP ACT,gogonbulzuroddo
673,pom faguvu HAB DU GEN IMP ACT,faguvandurvundo
674,kak rafufga PST DU NOM IMP PAS,rafufgatogvanavdo
675,zu lebvi PRF SG DAT IND MID,lebvineshekelum
676,reg luva PRF DU ACC IMP ACT,luvanashavnddo
677,bi pavebne PRS SG NOM SBJ ACT,pavebneve
678,gof gatdos PRF SG GEN IMP MID,gatdosnashvnlumdo
679,reg gumedpi PST SG DAT IMP CAU,gumedpitekketigde
680,vo fuziz PRS PL DAT SBJ MID,fuzizenkelimse
681,gaf goloven HAB DU GEN IND PAS,goloventirvinnef
682,se kat PRF PL ACC IMP MID,katlashonotlumdo
683,vum bini HAB PL DAT IMP ACT,bifendirenkede
684,bo movme FUT SG GEN IND ACT,movmerilin
685,pil rur PRS PL ACC IMP ACT,ruronoddo
686,vum tepes FUT PL ACC IMP MID,tepesenrilenetlimde
687,ru tuzdufme FUT PL DAT SBJ MID,tuzmufmerilenkelimse
688,no bivelgob FUT PL DAT IMP MID,bivelgobrulonkalemde
689,var medapge PST DU NOM IND CAU,medapgetegvetig
690,kut keto PRS SG GEN IND CAU,ketuntog
691,vum lerfe PST SG NOM SBJ MID,lerfenteklamsa
692,po biva HAB SG GEN SBJ ACT,bivadurunsa
693,kak pipesi FUT PL ACC IND MID,bipesirilenetlim
694,kak merzoffo PRS SG GEN IMP CAU,merzoffuntogdo
695,zut gakupgak PRS DU DAT IMP CAU,gakupgakavakatogdo
696,ved sisefma HAB SG DAT SBJ PAS,sisefmadurkanafsa
697,zer difuto HAB SG NOM IND ACT,difutodur
698,gid vedzi HAB SG DAT SBJ MID,vedzidirkelimse
699,tep koterti HAB PL GEN SBJ MID,kotertitireninlimse
700,vus nubu PRS PL DAT SBJ ACT,nubonkasa
701,gis niluvob PRF PL DAT SBJ PAS,niluvobnashonkanafsa
702,gar kosmi FUT DU ACC IND MID,gosmirilvetlim
703,gar gises HAB PL GEN SBJ CAU,gisezdirenintikse
704,mo virus HAB PL ACC IMP PAS,viruzduronotnavdo
705,ruk dike PST PL GEN IND ACT,diketekin
706,dar mugit PST PL DAT IND MID,mugittekenkelam
707,gu tegmefep FUT DU DAT SBJ PAS,tegmefeprilvekenifse
708,gis nivi PRS DU NOM IND PAS,nivevenef
709,na tilone PRF PL GEN SBJ ACT,tilonenesheninse
710,ra seffelo PRF SG NOM IND MID,seffelonashalum
711,lu nogu PRF DU DAT SBJ PAS,nogunashavakanafsa
712,vu sizruz FUT SG NOM IND ACT,sizruzrul
713,gid mafmad PST PL GEN SBJ CAU,mafmaetokonuntoksa
714,gof tepele PRS DU NOM SBJ PAS,tepelevenefse
715,tot bivelgob FUT DU DAT SBJ CAU,bivelgobrulvakatruksa
716,lam fiz HAB SG ACC IND CAU,fizendirettig
717,ki tade PST DU NOM IMP ACT,tadesegvede
718,da ludera HAB DU GEN IMP PAS,luderadurvunnavdo
719,rer mapukko HAB DU ACC IMP PAS,mapukkodurvotnavdo
720,deg dusim HAB PL GEN IMP CAU,dusimdirenintigde
721,ki zurbibbu PST PL GEN IMP CAU,zarbebbasokonuntogdo
722,lu vevriz PRF DU GEN SBJ MID,vevrizneshevinlumsa
723,zev gumedpi PRS PL DAT IND MID,gumedpenkelim
724,pom beku PRS SG GEN IND PAS,bekanunmaf
725,saf goniso PST SG NOM SBJ ACT,gonisotoksa
726,zut zufpe FUT DU GEN IND MID,zufperilvinlim
727,ruk bev PRF SG ACC IMP ACT,bevneshedde
728,be puso HAB SG NOM IND CAU,pusozurtog
729,fu rereve FUT SG GEN IMP PAS,rereverilinnivde
730,ro nagin PRF PL NOM IMP MID,naginneshenlumdo
731,fiz gasup PRS SG ACC SBJ PAS,gasupotnafsa
732,zef resiske PST PL GEN IND PAS,resisketekeninniv
733,zut kuzrorpi PST SG ACC IND PAS,kuzrorpiteketniv
734,som depda HAB SG GEN IMP MID,depdandurunlemde
735,kit tossa PRF PL NOM SBJ CAU,tossanashontofsa
736,zop baka PRS DU DAT IMP ACT,bakavakado
737,ve vemo PRF DU NOM IND ACT,vemolashava
738,soz timmuna PRS PL NOM IND CAU,timmunontrg
739,lug vamtot PRF SG GEN SBJ ACT,vamtotnashunsa
740,kit tumi FUT DU ACC IMP PAS,itumirilvetnivde
741,lug ziba PST DU NOM IND MID,zibatogvalam
742,seb purimu PRS PL NOM IMP MID,purimonlemde
743,ruk fezvibol PST DU NOM IND ACT,fezvibiltogva
744,var bosef PST PL GEN SBJ PAS,boseftekeninnifse
745,no vasvupud PRS SG NOM IMP MID,vasvupulalemde
746,vi libu PRS DU NOM IND CAU,libavatog
747,vaz tipimuk PST SG NOM SBJ MID,tipimuktoklamsa
748,te ludera PRF DU DAT IND CAU,luderalashavakatov
749,vud vul PRF DU NOM IND PAS,vulnashavanaf
750,ru vuvilras PRF SG DAT IMP ACT,vuvilrasnashakado
751,gu fosu FUT DU NOM IND ACT,fosurulva
752,zun kisaro PRS DU ACC IMP PAS,kisaranavotmovdo
753,ve deke PRS DU DAT IND CAU,dekeveketig
754,tot dike PRF PL NOM IND ACT,dikeneshen
755,reg sisefma FUT DU DAT SBJ PAS,sisefmarulvakanufsa
756,sod kuzrorpi FUT PL GEN SBJ CAU,podpobrulonuntaruksa
757,seb keto FUT DU NOM IMP CAU,ketorulvatrugdo
758,gi pada FUT DU DAT IMP ACT,padarulvakado
759,mun vomavod PST SG GEN IND MID,vomavodantokunlam
760,rug nipna HAB SG ACC IMP PAS,nipnadurotnavdo
761,fiz bivelgob FUT SG DAT IND ACT,bivelgobrulka
762,ror butuf PST SG ACC IND MID,butaftokotlam
763,mes kosu PRF PL DAT SBJ PAS,kosunashonkanafsa
764,be kako PST SG GEN IND ACT,kakosokun
765,ki vefiso FUT PL DAT IND ACT,vefisorulonka
766,rer zivpatoz PRF SG ACC IMP MID,zivpatoznashozlumdo
767,zut zake FUT DU GEN IMP PAS,zakerilvinnivde
768,va tumi PST PL GEN IMP PAS,itumitekeninnivde
769,rus medapge PST PL NOM IMP PAS,midopgitekennivde
770,gaf gezupid PRF DU ACC IND ACT,gezupidneshevet
771,ros ziba HAB DU ACC IND MID,zibagurvotlem
772,kut redgo FUT DU ACC SBJ CAU,redgorulvottaruksa
773,lug kelkozef FUT PL ACC IND PAS,gelkozefriloniv
774,pom tubego FUT SG DAT SBJ MID,tubeganrulkapemse
775,ror fafraf PST DU NOM SBJ PAS,fafraftogvanafsa
776,vi kisaro PRF DU GEN IMP ACT,kisarolashavundo
777,dip sitkifge PRF PL GEN IND MID,sitkifgeneshenlim
778,gu libu PST SG DAT IMP MID,libutokkalamdo
779,vu miruvdu PST PL DAT IND CAU,miruvdutokonkatog
780,sa feto PST SG NOM IND ACT,fetotok
781,tep gasup PRF PL DAT IND MID,gasuppanashonkalum
782,ma nanfa PRF DU DAT IND MID,nanfanashavakalum
783,no lumimbuv PRS SG DAT IND MID,lumimbuvakalem
784,mes kutviffo PRS SG DAT IND MID,kutviffakalem
785,ror fimed FUT DU NOM SBJ PAS,ifimedrilvenifse
786,pik zara HAB PL DAT IMP CAU,zaraturonkatogdo
787,tel tegmefep PRF SG GEN SBJ MID,tegmefepneshinlumsa
788,te posim PRF SG NOM SBJ MID,posimleshelumsa
789,pef kosmi FUT DU DAT SBJ PAS,gotmirilvekenifse
790,soz dokpen PRS SG DAT SBJ PAS,idokpenekenefse
791,tel sisefma PRS DU ACC SBJ PAS,sisefmavotnafsa
792,vus puznama PRF DU GEN IMP PAS,puznamanashavunnavdo
793,su dongobu PRS SG ACC IND ACT,dongobot
794,pef saso PST DU DAT IND CAU,sasotogvakatog
795,te pobod HAB SG GEN SBJ PAS,pobodzurunnafsa
796,bo temet HAB DU DAT SBJ PAS,temeddirvekense
797,mis kovu PRF SG NOM IMP ACT,kovunashado
798,le poperil HAB SG ACC IND CAU,poperilzirettig
799,ko vap FUT DU GEN SBJ PAS,vaprulvunnufsa
800,si pufo PRS SG ACC IMP CAU,pufottogdo
801,vi beki FUT DU ACC IMP CAU,bekirilvetterigde
802,var muffo PRF PL NOM IND PAS,muffonashonnaf
803,bo mavifap FUT SG DAT IND CAU,mavifaprulkatrug
804,gar zerle HAB PL DAT IND CAU,zerledirenketig
805,dip tilone PRS PL ACC SBJ ACT,tilonenetse
806,pik dolimal HAB PL ACC SBJ CAU,dolimalturonottoksa
807,ko rom FUT PL ACC IND ACT,romrulonot
808,se gitan PRF PL DAT IMP PAS,gitanlashonkanavdo
809,nar losif PRS SG GEN IMP PAS,losifinnevde
810,mun pudpu PRF DU GEN SBJ CAU,pudpannashavuntofsa
811,lug nikor PRF PL NOM SBJ CAU,nikornashontofsa
812,vu sitkifge PST DU NOM IMP CAU,sitkifgevegvetigde
813,vu medapge PST DU DAT SBJ CAU,medapgetegveketikse
814,mis gozi PRF PL ACC IMP ACT,gozineshenedde
815,ne vul HAB DU ACC IMP MID,vulzurvotlemde
816,gis din PST SG GEN SBJ PAS,dintekinnifse
817,vaz loftad PRF DU GEN SBJ PAS,loftadnashavunnafsa
818,zut surfivo PRS DU DAT SBJ MID,surfivavakalemse
819,var tospor PRF DU DAT IMP PAS,tosporranashavakanavdo
820,li loda PRF PL NOM IND CAU,lodalashontov
821,som ziba PST SG DAT IMP ACT,zibantokkado
822,ban mevilas HAB DU ACC IND CAU,mevilasandurvottog
823,nar pobboso HAB SG ACC IND PAS,pobbosodurotnaf
824,ma tospor HAB DU NOM IND MID,tospordurvalem
825,nar virus FUT PL NOM IMP MID,virusrulonlemde
826,go dovfa PRF SG GEN IMP ACT,dovfanashundo
827,pef dongobu FUT SG NOM SBJ CAU,dongoburultaruksa
828,di podupge FUT PL NOM IND PAS,podupgerilennif
829,saf zavti HAB DU DAT IMP CAU,zavtitirveketigde
830,var dufla PST PL NOM SBJ PAS,duflatokonnafsa
831,kak nudaz HAB PL GEN IND PAS,nudasturonunnaf
832,gid kat PRF PL NOM IND MID,katnashonlum
833,ved gobnosuz PRF SG DAT SBJ PAS,gobnosuznashakanaisa
834,bi pamudo FUT DU GEN IND MID,bamudorulvunlem
835,var lemu PST DU NOM IND MID,lemutogvalam
836,gi movme PRS SG DAT SBJ CAU,movmeketikse
837,pom vul PRS DU NOM IND MID,vulanavalem
838,seb kovu PRF SG ACC IMP PAS,kovunashotnavdo
839,zop vadso FUT DU ACC SBJ CAU,vadsorulvottaruksa
840,gig favo PST PL DAT SBJ CAU,favotokonkatoksa
841,gis gonkuk PRF DU GEN IND CAU,gonkukkanashavuntov
842,mes guva PST PL ACC IMP PAS,guvatokonotnavdo
843,rer dufa PRS DU GEN SBJ MID,dufavunlemse
844,kit dagakbo HAB SG ACC SBJ PAS,dagakboturotnafsa
845,ba biru PST SG DAT SBJ PAS,birutokkanafsa
846,gid vevriz FUT PL GEN IMP CAU,vevrizrileninterigde
847,kig ziba PRS SG NOM SBJ CAU,zibatoksa
848,ko guva FUT PL GEN IND ACT,guvarulonun
849,fe diba HAB PL GEN IND CAU,dibazuronuntog
850,ma babdugka FUT SG ACC SBJ MID,babdugkarulotlemse
851,lam zufnunoz PRS DU DAT SBJ PAS,zufnunozanavakamafsa
852,ba fisle FUT DU NOM IMP CAU,fislerilvetrigde
853,vus vivida PST DU DAT SBJ CAU,vevedotogvakatoksa
854,kig povev HAB SG ACC SBJ CAU,povevdirettikse
855,ma keto PRF DU NOM IMP PAS,ketonashavanavdo
856,go mavifap PST SG DAT IND CAU,mavifoptokkatog
857,ban temet FUT SG GEN IMP ACT,temetenrilinde
858,gar resiske PRF SG DAT IMP MID,resiskeneshekelumdo
859,vus kozkikor PST DU NOM IND ACT,kozkikortogva
860,ma pavebne PRS DU DAT SBJ ACT,pavebnevekese
861,fe keris HAB SG NOM IND ACT,kerizzir
862,rug redgo HAB SG DAT IND PAS,redgodurkanaf
863,mis femkogo FUT PL DAT SBJ ACT,femkogorulonkasa
864,gi lemu PRS DU NOM IMP PAS,lemavanavdo
865,kak forko PRF PL ACC SBJ PAS,forkonashonotnafsa
866,vus puvgi HAB SG GEN IMP CAU,puvgitirintigde
867,zun sazov HAB PL ACC SBJ ACT,sazovandurotsa
868,zef fusdeb FUT SG GEN SBJ ACT,fusdebrilinse
869,ne medapge FUT DU ACC SBJ PAS,medapgerilvetnifse
870,sa gine PRF DU DAT SBJ ACT,gineneshevekse
871,kig leba HAB SG ACC IMP MID,lebadurotlemde
872,gaf nuro PRS PL GEN IND ACT,nuronan
873,di viksa FUT SG NOM SBJ CAU,viksarultaruksa
874,kak dovu PRF DU DAT IND ACT,dovunashavak
875,zef difuto HAB DU DAT SBJ CAU,difutoturvakatoksa
876,gaf bor PST PL DAT IND PAS,bortokonkanav
877,zev bargu PRF PL DAT IND CAU,bargunashonkatov
878,kig rada FUT SG NOM SBJ MID,radarullemse
879,ma pobboso FUT PL DAT IND MID,bobbosorulonkalem
880,zev zoli HAB PL DAT IND PAS,zolidirenkenef
881,vi rozavi HAB SG DAT IND ACT,rozavizidke
882,seb pubu HAB SG GEN IND ACT,pubudurun
883,fo mevti PRF SG ACC IMP PAS,mevtineshetnevde
884,fid likbovos FUT SG NOM SBJ ACT,likbovosrulsa
885,mis mafmad HAB DU ACC IND CAU,mafmatturvottog
886,zef mubabmu FUT DU DAT IMP PAS,mubabmurulvakanuvdo
887,sa korni PRS SG GEN IMP ACT,kosninde
888,rog revo PRF PL DAT SBJ CAU,revonashonkatofsa
889,tep lopidu HAB PL DAT IMP CAU,lopiduturonkatogdo
890,sod mubfi HAB PL GEN SBJ PAS,imubfidireninnefse
891,som vemo HAB DU NOM SBJ CAU,vemandurvatoksa
892,ved nonsutro HAB SG ACC SBJ CAU,nonsutrodurottoksa
893,deg pone HAB PL DAT IND PAS,ponedirenkenef
894,mis dapizdam PST DU GEN IMP PAS,dapizdomtogvunnavdo
895,su vegbun PST SG NOM SBJ PAS,vegbuntoknafsa
896,ko vedzi PST PL NOM SBJ ACT,vedzitekense
897,ve getug PRF PL DAT IND MID,getuglashonkalum
